split,trade_date,control_set,available_controls,n,raw_ic,residual_ic,score_coef_after_controls
validation,20240221,none,,90,0.2997381619328628,0.2997381619328628,0.008583317784502708
validation,20240221,size,"lag1_log_circ_mv,lag1_log_total_mv",90,0.2997381619328628,0.3302581535532837,0.008727914875654424
validation,20240221,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",90,0.2997381619328628,0.28090590684183636,0.007325797806893645
validation,20240221,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",90,0.2997381619328628,-0.0980554331737229,-0.0026088290568842794
validation,20240221,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",90,0.2997381619328628,-0.022872425188826727,-0.0005766219668468358
validation,20240222,none,,90,0.3510639327087206,0.3510639327087206,0.012291026336524501
validation,20240222,size,"lag1_log_circ_mv,lag1_log_total_mv",90,0.3510639327087206,0.3801793600963452,0.012613806090815825
validation,20240222,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",90,0.3510639327087206,0.37741470865848825,0.012355514671428995
validation,20240222,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",90,0.3510639327087206,-0.005325845776311649,-0.00018878559487887691
validation,20240222,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",90,0.3510639327087206,0.015315767694190952,0.0005102303522997922
validation,20240223,none,,90,0.2868441211029917,0.2868441211029917,0.012654826021041796
validation,20240223,size,"lag1_log_circ_mv,lag1_log_total_mv",90,0.2868441211029917,0.26957178716591823,0.011761601571548201
validation,20240223,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",90,0.2868441211029917,0.32061283512492134,0.013076781663667873
validation,20240223,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",90,0.2868441211029917,0.24506367289717276,0.012247125236486571
validation,20240223,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",90,0.2868441211029917,0.24853836983240593,0.011618747207868584
validation,20240226,none,,90,0.09364579980120753,0.09364579980120753,0.00451978209356594
validation,20240226,size,"lag1_log_circ_mv,lag1_log_total_mv",90,0.09364579980120753,0.0784183801104164,0.0038605009144129236
validation,20240226,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",90,0.09364579980120753,0.12467717011081467,0.005606989666277524
validation,20240226,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",90,0.09364579980120753,0.03190679511735026,0.0017344362466105198
validation,20240226,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",90,0.09364579980120753,0.052317303417135384,0.0027269363319523156
validation,20240227,none,,90,-0.04708409376232374,-0.04708409376232374,-0.0017767296243422703
validation,20240227,size,"lag1_log_circ_mv,lag1_log_total_mv",90,-0.04708409376232374,0.0014583902134664888,5.5203806949512615e-05
validation,20240227,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",90,-0.04708409376232374,0.008875805152394724,0.0003325456437738234
validation,20240227,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",90,-0.04708409376232374,0.008092731610749518,0.00034948905328185953
validation,20240227,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",90,-0.04708409376232374,-0.01455192691101992,-0.0005690446657922385
validation,20240228,none,,90,0.22120041232949608,0.22120041232949608,0.01310477788078928
validation,20240228,size,"lag1_log_circ_mv,lag1_log_total_mv",90,0.22120041232949608,0.21840182828688692,0.013163602807974802
validation,20240228,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",90,0.22120041232949608,0.22125064120975269,0.012290663934306856
validation,20240228,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",90,0.22120041232949608,0.20204855928485096,0.012215404449074894
validation,20240228,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",90,0.22120041232949608,0.17668934587716847,0.009854023245751865
validation,20240229,none,,89,0.047705978035686394,0.047705978035686394,0.0019447689229735745
validation,20240229,size,"lag1_log_circ_mv,lag1_log_total_mv",89,0.047705978035686394,0.05847599945492223,0.00235249464037233
validation,20240229,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",89,0.047705978035686394,0.08761177238179971,0.0034979819984818504
validation,20240229,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",89,0.047705978035686394,0.10798912903332564,0.004828564427445899
validation,20240229,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",89,0.047705978035686394,0.0971931971891409,0.004315073131905752
validation,20240301,none,,89,0.15295011814911433,0.15295011814911433,0.006459853739966902
validation,20240301,size,"lag1_log_circ_mv,lag1_log_total_mv",89,0.15295011814911433,0.1464491562773327,0.006107618187160323
validation,20240301,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",89,0.15295011814911433,0.13436910861942203,0.005629537509531906
validation,20240301,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",89,0.15295011814911433,0.1590148307510482,0.007536855382717997
validation,20240301,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",89,0.15295011814911433,0.20333385639600002,0.009668140827408332
validation,20240304,none,,89,0.3939403389008054,0.3939403389008054,0.021238591775983636
validation,20240304,size,"lag1_log_circ_mv,lag1_log_total_mv",89,0.3939403389008054,0.3668646980729211,0.019757839682590907
validation,20240304,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",89,0.3939403389008054,0.3774152307870354,0.020877213679563727
validation,20240304,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",89,0.3939403389008054,0.212410395026097,0.013320106547895737
validation,20240304,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",89,0.3939403389008054,0.2584551695056549,0.015756705157465103
validation,20240305,none,,90,0.4513719424942049,0.4513719424942049,0.022673168480200026
validation,20240305,size,"lag1_log_circ_mv,lag1_log_total_mv",90,0.4513719424942049,0.4435834997712517,0.022886854961771046
validation,20240305,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",90,0.4513719424942049,0.4446839008867847,0.023085012094225994
validation,20240305,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",90,0.4513719424942049,0.28346797265100376,0.01636490824954556
validation,20240305,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",90,0.4513719424942049,0.3172386724258979,0.017097431626153774
validation,20240306,none,,90,0.34924629736305157,0.34924629736305157,0.017446950162473936
validation,20240306,size,"lag1_log_circ_mv,lag1_log_total_mv",90,0.34924629736305157,0.34121576573152446,0.01769433201402404
validation,20240306,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",90,0.34924629736305157,0.3435393928385552,0.018051124693569953
validation,20240306,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",90,0.34924629736305157,0.2520488964121364,0.015617913554673152
validation,20240306,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",90,0.34924629736305157,0.22081110152923925,0.01208259359817615
validation,20240307,none,,90,0.12507771133476914,0.12507771133476914,0.007560952777254517
validation,20240307,size,"lag1_log_circ_mv,lag1_log_total_mv",90,0.12507771133476914,0.11313091967512358,0.007119448437302877
validation,20240307,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",90,0.12507771133476914,0.12236593648265745,0.007379232599707157
validation,20240307,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",90,0.12507771133476914,-0.028901769297322837,-0.002140965082235988
validation,20240307,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",90,0.12507771133476914,-0.08300473875243831,-0.00559284433152898
validation,20240308,none,,90,-0.06436232126070718,-0.06436232126070718,-0.0035339714021373502
validation,20240308,size,"lag1_log_circ_mv,lag1_log_total_mv",90,-0.06436232126070718,-0.06798108929458034,-0.003889286975311129
validation,20240308,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",90,-0.06436232126070718,-0.06737156048921383,-0.003761020540764189
validation,20240308,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",90,-0.06436232126070718,-0.21525719711228272,-0.01707908598652113
validation,20240308,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",90,-0.06436232126070718,-0.1306633733293684,-0.008587117078224429
validation,20240311,none,,90,-0.06765340659887535,-0.06765340659887535,-0.0031828299734441685
validation,20240311,size,"lag1_log_circ_mv,lag1_log_total_mv",90,-0.06765340659887535,-0.05380028028165776,-0.0026122127859236227
validation,20240311,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",90,-0.06765340659887535,-0.09633471246033475,-0.004518705456787435
validation,20240311,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",90,-0.06765340659887535,-0.03494339833480102,-0.0019588250223615423
validation,20240311,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",90,-0.06765340659887535,-0.1081780069814893,-0.006141651964306413
validation,20240312,none,,90,0.12221993856066907,0.12221993856066907,0.005028152963957446
validation,20240312,size,"lag1_log_circ_mv,lag1_log_total_mv",90,0.12221993856066907,0.1451590477657412,0.005973771420767084
validation,20240312,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",90,0.12221993856066907,0.11302826103236248,0.004678578771084887
validation,20240312,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",90,0.12221993856066907,0.13960094590194966,0.007621634554740079
validation,20240312,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",90,0.12221993856066907,0.18639853387289182,0.00831917224943627
validation,20240313,none,,90,0.1190979771227888,0.1190979771227888,0.004891433805576548
validation,20240313,size,"lag1_log_circ_mv,lag1_log_total_mv",90,0.1190979771227888,0.13187473456772694,0.00539000135833921
validation,20240313,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",90,0.1190979771227888,0.026211601822578288,0.001029165196153168
validation,20240313,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",90,0.1190979771227888,0.03770730382985994,0.0018333642951248955
validation,20240313,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",90,0.1190979771227888,0.15780367118724678,0.006488909480215621
validation,20240314,none,,90,0.06949028958473394,0.06949028958473394,0.0029007231204480864
validation,20240314,size,"lag1_log_circ_mv,lag1_log_total_mv",90,0.06949028958473394,0.07555473613626647,0.0031420225932590165
validation,20240314,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",90,0.06949028958473394,-0.0031973127011873733,-0.0001481331601274783
validation,20240314,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",90,0.06949028958473394,0.07937235143891568,0.0040592349900332786
validation,20240314,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",90,0.06949028958473394,0.04061471400732559,0.0017812730142568187
validation,20240315,none,,90,-0.004457460183447258,-0.004457460183447258,-0.0002174805761529025
validation,20240315,size,"lag1_log_circ_mv,lag1_log_total_mv",90,-0.004457460183447258,-0.004048261317298025,-0.00019789816660803938
validation,20240315,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",90,-0.004457460183447258,-0.07252331959768914,-0.004170555101621804
validation,20240315,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",90,-0.004457460183447258,-0.09495264396207903,-0.006185572460243045
validation,20240315,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",90,-0.004457460183447258,-0.1501628149664428,-0.009000771622569084
validation,20240318,none,,90,-0.021698116829761218,-0.021698116829761218,-0.0009226470786365521
validation,20240318,size,"lag1_log_circ_mv,lag1_log_total_mv",90,-0.021698116829761218,-0.022920078630257905,-0.000970237148963412
validation,20240318,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",90,-0.021698116829761218,-0.08696812634199848,-0.0042536537524635095
validation,20240318,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",90,-0.021698116829761218,-0.12061039962491495,-0.00714508683562823
validation,20240318,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",90,-0.021698116829761218,-0.09397099700614173,-0.004796557979843775
validation,20240319,none,,90,0.017708372022430845,0.017708372022430845,0.0007882752977151364
validation,20240319,size,"lag1_log_circ_mv,lag1_log_total_mv",90,0.017708372022430845,0.009292493052751158,0.00041600949104347645
validation,20240319,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",90,0.017708372022430845,-0.0007698941583708578,-3.956251230433083e-05
validation,20240319,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",90,0.017708372022430845,-0.05169805417172944,-0.0029146927725232676
validation,20240319,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",90,0.017708372022430845,-0.020508216161861464,-0.0011632509445900947
validation,20240320,none,,90,0.17872826388587237,0.17872826388587237,0.00896072133183171
validation,20240320,size,"lag1_log_circ_mv,lag1_log_total_mv",90,0.17872826388587237,0.15164229288245723,0.007444307632820555
validation,20240320,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",90,0.17872826388587237,0.018434868508126513,0.0009767975067267942
validation,20240320,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",90,0.17872826388587237,0.0023317495066164907,0.00014830146540365563
validation,20240320,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",90,0.17872826388587237,0.029812005058961834,0.0018797697046797617
validation,20240321,none,,90,0.13230929782094383,0.13230929782094383,0.006918011130295635
validation,20240321,size,"lag1_log_circ_mv,lag1_log_total_mv",90,0.13230929782094383,0.12554431251790793,0.0065583559895224085
validation,20240321,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",90,0.13230929782094383,0.07419937818674759,0.004264277314890701
validation,20240321,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",90,0.13230929782094383,0.15518669812794633,0.011488796809577971
validation,20240321,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",90,0.13230929782094383,0.16689217815058763,0.012049367295085265
validation,20240322,none,,93,-0.01072805595251647,-0.01072805595251647,-0.0005985040356072184
validation,20240322,size,"lag1_log_circ_mv,lag1_log_total_mv",93,-0.01072805595251647,-0.019839075321420558,-0.0011074876191912184
validation,20240322,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,-0.01072805595251647,-0.16109315588285342,-0.009260859532876349
