trade_date,ts_code,lag1_net_mf_strength_20d_mean,lag1_net_mf_strength_60d_mean,lag1_close_position,lag1_excess_ret_10d_mean,lag1_excess_ret_1d,lag1_excess_ret_5d_mean,lag1_industry_neutral_ret_1d,lag1_ret_1d,lag1_ret_20d,lag1_ret_5d_mean,lag1_bollinger_z_20d,lag1_ma_ratio_20_60,lag1_macd_hist,lag1_turnover_cost_proxy__resid_style,lag1_turnover_20d_std__resid_style,lag1_turnover_60d_std__resid_style,lag1_amount_rank_pct__resid_style,lag1_amount_log__resid_style,amount
20260320,300343.SZ,0.0,0.0,0.03571428571428492,-0.004063304115692767,-0.03076923076923077,-0.012659594379075734,-0.03076923076923077,-0.03076923076923077,0.0,-0.012659594379075734,0.0,1.0,0.0,0.0,0.0,0.0,0.4588578726509761,11.66873332805335,116859.165
20260323,300343.SZ,0.0,0.0,0.12903225806451604,-0.009579067041291755,-0.021311475409836023,-0.019292259831413295,-0.021311475409836023,-0.021311475409836023,0.0,-0.019292259831413295,0.0,1.0,0.0,0.0,0.0,0.0,0.4132774028816341,11.7974246122859,132908.618
20260324,300343.SZ,0.0,0.0,0.7777777777777772,-0.008678486403775476,0.0016420361247946325,-0.013081499665277895,0.0016420361247946325,0.0016420361247946325,0.0,-0.013081499665277895,0.0,1.0,0.0,0.0,0.0,0.0,0.2802408319649699,11.210200452716851,73879.223
20260325,300343.SZ,0.0,0.0,0.7058823529411774,-0.00770761261736771,0.009708737864077666,-0.013567673185026852,0.009708737864077666,0.009708737864077666,0.0,-0.013567673185026852,0.0,1.0,0.0,0.0,0.0,0.0,0.3593578985771616,11.25989210588819,77643.198
20260326,300343.SZ,0.0,0.0,0.15789473684210625,-0.011037919610565505,-0.011146496815286677,-0.010375285801096234,-0.011146496815286677,-0.011146496815286677,0.0,-0.010375285801096234,0.0,1.0,0.0,0.0,0.0,0.0,0.41488779419813904,11.323076520344516,82707.406
20260327,300343.SZ,0.0,0.0,1.0,-0.004688477861450014,0.03752039151712894,0.003282638656175707,0.03752039151712894,0.03752039151712894,0.0,0.003282638656175707,0.0,1.0,0.0,0.0,0.0,0.0,0.44760861628331505,11.393602369029553,88751.1
20260330,300343.SZ,0.0,0.0,0.8400000000000034,-0.003179526755034545,0.02694136291600646,0.012933206321344204,0.02694136291600646,0.02694136291600646,0.0,0.012933206321344204,0.0,1.0,0.0,0.0,0.0,0.0,0.4660336011687363,11.526759807631073,101392.048
20260331,300343.SZ,0.0,0.0,0.0,-0.0019306579767540022,-0.01692307692307693,0.009220183711769891,-0.01692307692307693,-0.01692307692307693,0.0,0.009220183711769891,0.0,1.0,0.0,0.0,0.0,0.0,0.4839474644290405,11.611786596313395,110390.299
20260401,300343.SZ,0.0,0.0,0.3684210526315767,-0.004685450572342875,-0.015408320493066285,0.004196772040341102,-0.015408320493066285,-0.015408320493066285,0.0015673981191222097,0.004196772040341102,0.0,1.0,0.0,0.0,0.0,0.0,0.3952597994530538,11.314941161257776,82037.273
20260402,300343.SZ,0.0,0.0,0.25000000000000183,-0.0024463053120564516,-0.004716981132075526,0.005482675176983332,-0.004716981132075526,-0.004716981132075526,-0.020123839009287936,0.005482675176983332,0.0,1.0,0.0,0.0,0.0,0.0,0.3318140382862352,11.078220637458177,64744.575
20260403,300343.SZ,0.0,0.0,0.14285714285714407,-0.0014230947153861418,-0.020537124802527673,-0.006128828086947991,-0.020537124802527673,-0.020537124802527673,-0.06060606060606055,-0.006128828086947991,0.0,1.0,0.0,0.0,0.0,0.0,0.3858913598250091,11.178200700629578,71552.5
20260407,300343.SZ,0.0,0.0,0.6666666666666733,0.0013542563797170116,0.00646203554119551,-0.010224693561910182,0.00646203554119551,0.00646203554119551,-0.07291666666666652,-0.010224693561910182,0.0,1.0,0.0,0.0,0.0,0.0,0.27698760029175784,10.833840486555532,50707.077
20260408,300343.SZ,0.0,0.0,0.7692307692307672,0.0013467925791497692,0.0015673981191222097,-0.006526598553470353,0.0015673981191222097,0.0015673981191222097,-0.05192878338278939,-0.006526598553470353,0.0,1.0,0.0,0.0,0.0,0.0,0.33588342440801455,11.316647018334136,82177.338
20260409,300343.SZ,0.0,0.0,0.28571428571429114,0.00037591879274200267,0.0,-0.0034449344548570958,0.0,0.0,-0.06222222222222218,-0.0034449344548570958,0.0,1.0,0.0,0.0,0.0,0.0,0.28209797851028956,10.972861880820773,58270.12
20260410,300343.SZ,0.0,0.0,0.06666666666666508,0.0007044049522580753,-0.007861635220125951,-0.004073865272467181,-0.007861635220125951,-0.007861635220125951,-0.08815028901734112,-0.004073865272467181,0.0,1.0,0.0,0.0,0.0,0.0,0.4176524112829845,11.445673794569602,93494.987
20260413,300343.SZ,0.0,0.0,1.0,0.0015775651625866472,0.046251993620414655,0.009283958412121285,0.046251993620414655,0.046251993620414655,-0.028148148148148255,0.009283958412121285,0.0,1.0,0.0,0.0,0.0,0.0,0.5595194757917729,11.889417003754653,145715.321
20260414,300343.SZ,0.0,0.0,1.0,-0.0005105105229533891,0.0060606060606061,0.009203672516003403,0.0060606060606061,0.0060606060606061,-0.027818448023426146,0.009203672516003403,0.0,1.0,0.0,0.0,0.0,0.0,0.4410480349344978,11.538418303635755,102581.056
20260415,300343.SZ,0.0,0.0,0.1111111111111122,0.0007299899404386468,-0.004518072289156572,0.007986578434347646,-0.004518072289156572,-0.004518072289156572,0.0015151515151516914,0.007986578434347646,0.0,1.0,0.0,0.0,0.0,0.0,0.5529668729523116,11.965661450382457,157259.894
20260416,300343.SZ,0.0,0.0,0.6666666666666666,0.002874140240122347,0.006033182503770718,0.00919321493510179,0.006033182503770718,0.006033182503770718,0.0,0.00919321493510179,0.0,1.0,0.0,0.0,0.0,0.0,0.3979628955983994,11.407358639143034,89980.434
20260417,300343.SZ,0.0,0.0,1.0,0.004999973691675763,0.016541353383458635,0.014073812655818706,0.016541353383458635,0.016541353383458635,0.046439628482972006,0.014073812655818706,0.0,1.0,0.0,0.0,0.0,0.0,0.4329634346006913,11.583958944998637,107360.717
20260420,300343.SZ,0.0,0.0,0.6923076923076917,0.0072018343200766725,0.001481481481481417,0.00511971022803206,0.001481481481481417,0.001481481481481417,0.07301587301587298,0.00511971022803206,0.0,1.0,0.0,0.0,0.0,0.0,0.3599126160567996,11.373263329114234,86964.201
20260421,300343.SZ,0.0,0.0,0.1333333333333361,0.006555630765957121,0.0,0.00390758901591084,0.0,0.0,0.12730318257956452,0.00390758901591084,0.0,1.0,0.0,0.0,0.0,0.0,0.41178610403783195,11.498959736587901,98612.134
20260422,300343.SZ,0.0,0.0,0.16666666666667038,0.005800983629680179,-0.005979073243647215,0.0036153888250127107,-0.005979073243647215,-0.005979073243647215,0.09016393442622972,0.0036153888250127107,0.0,1.0,0.0,0.0,0.0,0.0,0.4038566490813171,11.458721000393632,94722.841
20260423,300343.SZ,0.0,0.0,0.2857142857142839,0.003558831163312459,-0.022421524663677195,-0.002075552608476872,-0.022421524663677195,-0.022421524663677195,0.04807692307692313,-0.002075552608476872,0.0,1.0,0.0,0.0,0.0,0.0,0.3849654168183473,11.507520856348792,99459.997
20260424,300343.SZ,0.0,0.0,1.0,0.00772961006994044,0.03384615384615386,0.0013854074840621733,0.03384615384615386,0.03384615384615386,0.08212560386473422,0.0013854074840621733,0.0,1.0,0.0,0.0,0.0,0.0,0.4601528384279476,11.693016202001711,119731.6
20260427,300343.SZ,0.0,0.0,0.2727272727272683,0.0019139345174227884,-0.011904761904761862,-0.0012918411931864826,-0.011904761904761862,-0.011904761904761862,0.04402515723270439,-0.0012918411931864826,0.0,1.0,0.0,0.0,0.0,0.0,0.3794358507734304,11.509396435263554,99646.719
20260428,300343.SZ,0.0,0.0,0.11111111111111184,-0.0023011486450288054,-0.03609022556390984,-0.00850988630596845,-0.03609022556390984,-0.03609022556390984,-0.010802469135802517,-0.00850988630596845,0.0,1.0,0.0,0.0,0.0,0.0,0.42037172011661805,11.652003904245136,114920.424
20260429,300343.SZ,0.0,0.0,0.7500000000000011,-0.00012790166650438194,0.017214397496087663,-0.0038711921580214747,0.017214397496087663,0.017214397496087663,0.017214397496087663,-0.0038711921580214747,0.0,1.0,0.0,0.0,0.0,0.0,0.2145734163310143,11.052948029046565,63128.789
20260430,300343.SZ,0.0,0.0,0.49999999999999684,0.00019185700619546165,0.009230769230769154,0.002459266620867795,0.009230769230769154,0.009230769230769154,0.026604068857589924,0.002459266620867795,0.0,1.0,0.0,0.0,0.0,0.0,0.20915750915750916,10.986198922334573,59052.49
20260506,300343.SZ,0.0,0.0,0.7333333333333322,0.0002119986845923627,0.016742770167427645,-0.0009614101148774478,0.016742770167427645,0.016742770167427645,0.055292259083728146,-0.0009614101148774478,0.0,1.0,0.0,0.0,0.0,0.0,0.3593806921675774,11.625330473819446,111895.596
20260507,300343.SZ,0.0,0.0,0.15384615384615752,-0.00038257803498433776,-0.004464285714285587,0.0005266851232178071,-0.004464285714285587,-0.004464285714285587,0.07903225806451619,0.0005266851232178071,0.0,1.0,0.0,0.0,0.0,0.0,0.3590023666484617,11.549741857367128,103749.251
20260508,300343.SZ,0.0,0.0,0.9000000000000018,0.00021443689038880276,0.005970149253731405,0.008938760086746055,0.005970149253731405,0.005970149253731405,0.0818619582664526,0.008938760086746055,0.0,1.0,0.0,0.0,0.0,0.0,0.3134219632125296,11.424800690201447,91563.662
20260511,300343.SZ,0.0,0.0,0.6969696969696968,0.007034566436975742,0.06222222222222218,0.01794032503197296,0.06222222222222218,0.06222222222222218,0.1220657276995305,0.01794032503197296,0.0,1.0,0.0,0.0,0.0,0.0,0.5946093607721726,12.533733479080816,277542.645
20260512,300343.SZ,0.0,0.0,0.23333333333333145,0.009276718903343462,0.0,0.01609417118581913,0.0,0.0,0.1216429699842021,0.01609417118581913,0.0,1.0,0.0,0.0,0.0,0.0,0.510200364298725,12.117549821425067,183055.444
20260513,300343.SZ,0.0,0.0,0.7241379310344825,0.008427314786333729,0.025352112676056526,0.017816039687544905,0.025352112676056526,0.025352112676056526,0.15372424722662448,0.017816039687544905,0.0,1.0,0.0,0.0,0.0,0.0,0.4915346805024577,12.005550520697527,163659.677
20260514,300343.SZ,0.0,0.0,0.0,0.0062164304325922235,-0.03401360544217691,0.01190617574196664,-0.03401360544217691,-0.03401360544217691,0.08231707317073167,0.01190617574196664,0.0,1.0,0.0,0.0,0.0,0.0,0.4964500273074823,12.089735843573497,178034.072
20260515,300343.SZ,0.0,0.0,0.6250000000000009,0.011216273573127844,0.013908205841446364,0.013493787059509632,0.013908205841446364,0.013908205841446364,0.09789156626506035,0.013493787059509632,0.0,1.0,0.0,0.0,0.0,0.0,0.5739763421292083,12.361294632731282,233582.439
20260518,300343.SZ,0.0,0.0,0.11111111111111184,0.006179916696447252,-0.03314917127071826,-0.005580491639078455,-0.03314917127071826,-0.03314917127071826,0.059001512859303995,-0.005580491639078455,0.0,1.0,0.0,0.0,0.0,0.0,0.5846517548645208,12.278319685795166,214983.172
20260519,300343.SZ,0.0,0.0,0.857142857142856,0.005256839773370337,0.0,-0.005580491639078455,0.0,0.0,0.05697151424287861,-0.005580491639078455,0.0,1.0,0.0,0.0,0.0,0.0,0.4397524572260648,11.700954983643806,120685.914
20260520,300343.SZ,0.0,0.0,0.5,0.0024397056137704263,-0.011428571428571455,-0.01293662846000405,-0.011428571428571455,-0.011428571428571455,0.02366863905325456,-0.01293662846000405,0.0,1.0,0.0,0.0,0.0,0.0,0.5081847944707166,11.95074784429991,154931.969
20260521,300343.SZ,0.0,0.0,0.058823529411766086,-0.001154269855205048,-0.04040404040404033,-0.014214715452376736,-0.04040404040404033,-0.04040404040404033,-0.016272189349112343,-0.014214715452376736,0.0,1.0,0.0,0.0,0.0,0.0,0.5120887111434285,12.172356335316923,193368.15
20260522,300343.SZ,0.0,0.0,0.9333333333333347,0.0010803098542951362,0.028315946348733245,-0.01133316735091936,0.028315946348733245,0.028315946348733245,0.02526002971768193,-0.01133316735091936,0.0,1.0,0.0,0.0,0.0,0.0,0.5168968023255814,11.954558760216178,155523.532
20260525,300343.SZ,0.0,0.0,0.27777777777777724,-0.006451956036049355,-0.013100436681222738,-0.007323420433020256,-0.013100436681222738,-0.013100436681222738,0.019548872180451093,-0.007323420433020256,0.0,1.0,0.0,0.0,0.0,0.0,0.45566860465116277,11.78082854644649,130721.044
20260526,300343.SZ,0.0,0.0,0.3103448275862073,-0.008392254543512046,-0.0194029850746269,-0.011204017447945636,-0.0194029850746269,-0.0194029850746269,0.004587155963302836,-0.011204017447945636,0.0,1.0,0.0,0.0,0.0,0.0,0.49818313953488375,11.914170976422207,149367.394
20260527,300343.SZ,0.0,0.0,0.3157894736842125,-0.011390428774080663,-0.00462962962962965,-0.009844229088157274,-0.00462962962962965,-0.00462962962962965,-0.0401785714285714,-0.009844229088157274,0.0,1.0,0.0,0.0,0.0,0.0,0.4386124228114784,11.699058357720409,120457.233
20260528,300343.SZ,0.0,0.0,1.0,-0.005189690313844297,0.02799377916018675,0.0038353348246881413,0.02799377916018675,0.02799377916018675,-0.004518072289156572,0.0038353348246881413,0.0,1.0,0.0,0.0,0.0,0.0,0.40900835452233925,11.51726622024571,100434.019
20260529,300343.SZ,0.0,0.0,1.0,-0.004307783625261663,0.022727272727272707,0.0027176001003960336,0.022727272727272707,0.022727272727272707,0.05304212168486733,0.0027176001003960336,0.0,1.0,0.0,0.0,0.0,0.0,0.4154405086285195,11.66431760220071,116344.28018
20260601,300343.SZ,0.0,0.0,0.9705882352941183,0.0036548096637292193,0.046476761619190565,0.014633039760478694,0.046476761619190565,0.046476761619190565,0.0738461538461539,0.014633039760478694,0.0,1.0,0.0,0.0,0.0,0.0,0.5212418300653595,11.922527743175879,150620.861
20260304,300345.SZ,0.0,0.0,0.5238095238095254,0.0,0.019283746556473913,0.0,0.019283746556473913,0.019283746556473913,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6974789915966386,12.615354188444337,301146.118
20260305,300345.SZ,0.0,0.0,0.15254237288135572,0.0,-0.06052631578947365,0.0,-0.06052631578947365,-0.06052631578947365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7264426588750913,12.716743771361973,333280.838
20260306,300345.SZ,0.0,0.0,0.867924528301888,0.0,0.05649717514124308,0.005084868636081115,0.05649717514124308,0.05649717514124308,0.0,0.005084868636081115,0.0,1.0,0.0,0.0,0.0,0.0,0.7327003834215812,12.717342469624588,333480.433
20260309,300345.SZ,0.0,0.0,0.8695652173913069,0.0,0.0040000000000000036,0.004813651477060837,0.0040000000000000036,0.0040000000000000036,0.0,0.004813651477060837,0.0,1.0,0.0,0.0,0.0,0.0,0.6294471811713191,12.435994138612022,251699.241
20260310,300345.SZ,0.0,0.0,0.8620689655172413,0.00973327412282512,0.02941176470588225,0.00973327412282512,0.02941176470588225,0.02941176470588225,0.0,0.00973327412282512,0.0,1.0,0.0,0.0,0.0,0.0,0.6327797043256068,12.33164571327706,226758.602
20260311,300345.SZ,0.0,0.0,0.120000000000001,0.003404172594866047,-0.028241335044929317,0.0002282578025444737,-0.028241335044929317,-0.028241335044929317,0.0,0.0002282578025444737,0.0,1.0,0.0,0.0,0.0,0.0,0.6070777088653776,12.26953946916757,213103.827
20260312,300345.SZ,0.0,0.0,0.018867924528301508,-0.0006535663472576614,-0.02499999999999991,0.007333520960439222,-0.02499999999999991,-0.02499999999999991,0.0,0.007333520960439222,0.0,1.0,0.0,0.0,0.0,0.0,0.7015687705217074,12.656315322548812,313737.565
20260313,300345.SZ,0.0,0.0,0.4062499999999999,-0.0002471952291751428,0.0025974025974024872,-0.0034464335483288975,0.0025974025974024872,0.0025974025974024872,0.0,-0.0034464335483288975,0.0,1.0,0.0,0.0,0.0,0.0,0.8357963875205254,13.36528071952052,637480.617
20260316,300345.SZ,0.0,0.0,0.1818181818181833,-0.0011027313001056428,-0.007947019867549643,-0.005835837521838827,-0.007947019867549643,-0.007947019867549643,0.0,-0.005835837521838827,0.0,1.0,0.0,0.0,0.0,0.0,0.7293795620437956,12.745587126254726,343033.782
20260317,300345.SZ,0.0,0.0,0.5223880597014924,0.008279065008712871,0.0927152317880795,0.006824855894600623,0.0927152317880795,0.0927152317880795,0.0,0.006824855894600623,0.0,1.0,0.0,0.0,0.0,0.0,0.9116465863453815,13.845789517335268,1030741.029
20260318,300345.SZ,0.0,0.0,0.48979591836734715,0.003905702578004366,-0.024449877750611138,0.007583147353464259,-0.024449877750611138,-0.024449877750611138,0.0,0.007583147353464259,0.0,1.0,0.0,0.0,0.0,0.0,0.8777149114801971,13.475905258021898,712050.314
20260319,300345.SZ,0.0,0.0,0.0,0.0035026379544200736,-0.06455696202531658,-0.00032824505159907426,-0.06455696202531658,-0.06455696202531658,0.0,-0.00032824505159907426,0.0,1.0,0.0,0.0,0.0,0.0,0.8361014783719657,13.214786544704717,548413.433
20260320,300345.SZ,0.0,0.0,0.24390243902439063,3.573080864500699e-05,0.021828103683492417,0.003517895165618912,0.021828103683492417,0.021828103683492417,0.0,0.003517895165618912,0.0,1.0,0.0,0.0,0.0,0.0,0.8359788359788359,13.241840955179567,563452.988
20260323,300345.SZ,0.0,0.0,1.0,0.023635730808645006,0.24,0.05310729913912884,0.24,0.24,0.0,0.05310729913912884,0.0,1.0,0.0,0.0,0.0,0.0,0.9458325734087178,14.288492622888526,1604771.601
20260324,300345.SZ,0.0,0.0,0.34074074074074145,0.01576276000437369,-0.04931794333683093,0.02470066411414675,-0.04931794333683093,-0.04931794333683093,0.0,0.02470066411414675,0.0,1.0,0.0,0.0,0.0,0.0,0.9538405400474366,14.313261289848437,1645016.022
20260325,300345.SZ,0.0,0.0,0.08333333333333519,0.014796481022801965,-0.03790412486064654,0.022009814692139675,-0.03790412486064654,-0.03790412486064654,0.0,0.022009814692139675,0.0,1.0,0.0,0.0,0.0,0.0,0.9166362641371762,13.873762659343244,1059981.185
20260326,300345.SZ,0.0,0.0,0.012820512820512558,0.011960054108648832,-0.05336426914153125,0.02424835326889674,-0.05336426914153125,-0.05336426914153125,0.0,0.02424835326889674,0.0,1.0,0.0,0.0,0.0,0.0,0.9160737091771575,13.767955031515928,953556.524
20260327,300345.SZ,0.0,0.0,0.6842105263157867,0.014096278539955242,0.023959646910466592,0.024674661914291574,0.023959646910466592,0.023959646910466592,0.0,0.024674661914291574,0.0,1.0,0.0,0.0,0.0,0.0,0.875319459656809,13.385598642440671,650565.397
20260330,300345.SZ,0.0,0.0,0.7924528301886787,0.014638136026078085,-0.0025284450063212116,-0.023831027086972666,-0.0025284450063212116,-0.0025284450063212116,0.0,-0.023831027086972666,0.0,1.0,0.0,0.0,0.0,0.0,0.8560993425858291,13.258205852170043,572749.717
20260331,300345.SZ,0.0,0.0,0.09433962264150905,0.0018917093723666678,-0.03474903474903468,-0.020917245369413417,-0.03474903474903468,-0.03474903474903468,0.0,-0.020917245369413417,0.0,1.0,0.0,0.0,0.0,0.0,0.8278000729660708,13.080361192983863,479432.843
20260401,300345.SZ,0.0,0.0,0.7741935483870984,0.005778374735894365,0.014416775884665833,-0.010453065220350943,0.014416775884665833,0.014416775884665833,0.04594594594594592,-0.010453065220350943,0.0,1.0,0.0,0.0,0.0,0.0,0.8105742935278031,13.008568126952733,446219.332
20260402,300345.SZ,0.0,0.0,0.1250000000000004,0.007497228833162872,-0.047368421052631504,-0.009253895602570995,-0.047368421052631504,-0.047368421052631504,0.01400560224089653,-0.009253895602570995,0.0,1.0,0.0,0.0,0.0,0.0,0.8109389243391066,12.938004713515932,415817.736
20260403,300345.SZ,0.0,0.0,0.0625,-0.002420388165020626,-0.07734806629834257,-0.029515438244332826,-0.07734806629834257,-0.07734806629834257,-0.1069518716577541,-0.029515438244332826,0.0,1.0,0.0,0.0,0.0,0.0,0.8016769959897923,12.733429058787252,338888.393
20260407,300345.SZ,0.0,0.0,0.45833333333333426,-0.025663958512978258,0.0075642965204236745,-0.02749688993898385,0.0075642965204236745,0.0075642965204236745,-0.1155378486055777,-0.02749688993898385,0.0,1.0,0.0,0.0,0.0,0.0,0.6777899343544858,12.112540069851052,182140.67
20260408,300345.SZ,0.0,0.0,0.8399999999999999,-0.018529521007489003,0.022026431718061623,-0.016141796645564588,0.022026431718061623,0.022026431718061623,-0.09610389610389614,-0.016141796645564588,0.0,1.0,0.0,0.0,0.0,0.0,0.6710382513661202,12.517947481278236,273195.742
20260409,300345.SZ,0.0,0.0,0.0,-0.017791434102819692,-0.03052325581395343,-0.02512980298528844,-0.03052325581395343,-0.03052325581395343,-0.11889035667107006,-0.02512980298528844,0.0,1.0,0.0,0.0,0.0,0.0,0.6541613549444546,12.254895428215235,210005.85
20260410,300345.SZ,0.0,0.0,0.5624999999999987,-0.012158710892370283,0.002962962962962834,-0.015063526182169574,0.002962962962962834,0.002962962962962834,-0.08636977058029693,-0.015063526182169574,0.0,1.0,0.0,0.0,0.0,0.0,0.5965423111919927,12.090769094659233,178218.122
20260413,300345.SZ,0.0,0.0,0.6470588235294114,-0.013832132230815785,0.007225433526011571,0.0018511737827012543,0.007225433526011571,0.007225433526011571,-0.09715025906735753,0.0018511737827012543,0.0,1.0,0.0,0.0,0.0,0.0,0.7513651255915544,12.676651537405629,320183.137
20260414,300345.SZ,0.0,0.0,0.5294117647058817,-0.014735357094345513,-0.011560693641618491,-0.001973824249707179,-0.011560693641618491,-0.011560693641618491,-0.08678237650200271,-0.001973824249707179,0.0,1.0,0.0,0.0,0.0,0.0,0.6319141193595342,12.248680902932547,208704.804
20260415,300345.SZ,0.0,0.0,0.11111111111111385,-0.013166611977213305,-0.019061583577712593,-0.010191427308862022,-0.019061583577712593,-0.019061583577712593,-0.1890909090909091,-0.010191427308862022,0.0,1.0,0.0,0.0,0.0,0.0,0.5367673825991991,11.903908099832265,147842.284
20260416,300345.SZ,0.0,0.0,0.7692307692307739,-0.013708739340792319,0.008995502248875686,-0.0022876756962961985,0.008995502248875686,0.008995502248875686,-0.15664160401002503,-0.0022876756962961985,0.0,1.0,0.0,0.0,0.0,0.0,0.5345580210985813,11.893214601188735,146269.745
20260417,300345.SZ,0.0,0.0,0.7777777777777783,-0.008672496037924382,0.0029940119760478723,-0.002281465893679191,0.0029940119760478723,0.0029940119760478723,-0.09336941813261157,-0.002281465893679191,0.0,1.0,0.0,0.0,0.0,0.0,0.5646716390758596,12.035719816897945,168672.44
20260420,300345.SZ,0.0,0.0,0.8260869565217386,0.0013044630582775719,0.022421524663676973,0.0007577523338538894,0.022421524663676973,0.022421524663676973,-0.08678237650200271,0.0007577523338538894,0.0,1.0,0.0,0.0,0.0,0.0,0.56799563080284,12.103410480492057,180485.359
20260421,300345.SZ,0.0,0.0,0.2272727272727267,0.00025391575917638187,-0.002941176470588225,0.0024816557680599426,-0.002941176470588225,-0.002941176470588225,-0.24582869855394884,0.0024816557680599426,0.0,1.0,0.0,0.0,0.0,0.0,0.5007275372862859,11.802579596634382,133595.534
20260422,300345.SZ,0.0,0.0,0.1818181818181774,-0.0032860231035658936,-0.013372956909361133,0.0036193811017302346,-0.013372956909361133,-0.013372956909361133,-0.26710816777041946,0.0036193811017302346,0.0,1.0,0.0,0.0,0.0,0.0,0.5059123158086228,11.818779998483636,135777.478
20260423,300345.SZ,0.0,0.0,0.2272727272727283,-0.004306095712215796,-0.040723981900452455,-0.006324515728135393,-0.040723981900452455,-0.040723981900452455,-0.26303592120509856,-0.006324515728135393,0.0,1.0,0.0,0.0,0.0,0.0,0.5613396432471788,12.148579450363092,188824.663
20260424,300345.SZ,0.0,0.0,0.6666666666666651,-0.0030226131775484277,0.015797788309636518,-0.0037637604614176646,0.015797788309636518,0.015797788309636518,-0.21200980392156865,-0.0037637604614176646,0.0,1.0,0.0,0.0,0.0,0.0,0.4181222707423581,11.55800126322507,104609.715
20260427,300345.SZ,0.0,0.0,1.0,-0.0024951565301495893,0.012499999999999956,-0.005748065394153068,0.012499999999999956,0.012499999999999956,-0.20197044334975356,-0.005748065394153068,0.0,1.0,0.0,0.0,0.0,0.0,0.4030937215650591,11.587062587413362,107694.447
20260428,300345.SZ,0.0,0.0,0.34615384615384587,-0.003697577732025481,-0.02358490566037741,-0.009876811232110904,-0.02358490566037741,-0.02358490566037741,-0.21292775665399233,-0.009876811232110904,0.0,1.0,0.0,0.0,0.0,0.0,0.48104956268221577,11.852236625174656,140397.014
20260429,300345.SZ,0.0,0.0,0.7428571428571437,0.0016011492848734044,0.03392568659127626,-0.00041708253198342594,0.03392568659127626,0.03392568659127626,-0.1466666666666666,-0.00041708253198342594,0.0,1.0,0.0,0.0,0.0,0.0,0.44361039912120104,11.732061966773978,124499.121
20260430,300345.SZ,0.0,0.0,0.9166666666666685,0.00211892189463152,0.014173228346456845,0.010562359517398433,0.014173228346456845,0.014173228346456845,-0.16795865633074936,0.010562359517398433,0.0,1.0,0.0,0.0,0.0,0.0,0.31996336996336994,11.359983144782312,85816.922
20260506,300345.SZ,0.0,0.0,0.9374999999999959,0.0035249470536158787,0.01705426356589146,0.010813654568649422,0.01705426356589146,0.01705426356589146,-0.09392265193370175,0.010813654568649422,0.0,1.0,0.0,0.0,0.0,0.0,0.3499089253187614,11.598228953514985,108903.753
20260507,300345.SZ,0.0,0.0,0.8043478260869552,0.0067958114325774146,0.05513016845329233,0.019339688259307895,0.05513016845329233,0.05513016845329233,0.03143712574850288,0.019339688259307895,0.0,1.0,0.0,0.0,0.0,0.0,0.6506462770799198,12.583422463698083,291681.88
20260508,300345.SZ,0.0,0.0,0.8888888888888888,0.015534373524080691,0.08444444444444454,0.040945558280272285,0.08444444444444454,0.08444444444444454,0.0990990990990992,0.040945558280272285,0.0,1.0,0.0,0.0,0.0,0.0,0.7557821890366053,13.080437707391614,479469.528
20260511,300345.SZ,0.0,0.0,0.6470588235294087,0.01714489325873264,0.002732240437158362,0.03470686904944871,0.002732240437158362,0.002732240437158362,0.05459770114942519,0.03470686904944871,0.0,1.0,0.0,0.0,0.0,0.0,0.6060826807503187,12.577177262183147,289865.938
20260512,300345.SZ,0.0,0.0,0.17948717948717996,0.018352352840319497,-0.028649386084583894,0.02614234616324056,-0.028649386084583894,-0.028649386084583894,0.06746626686656665,0.02614234616324056,0.0,1.0,0.0,0.0,0.0,0.0,0.5513661202185792,12.267659185731212,212703.506
20260513,300345.SZ,0.0,0.0,0.7499999999999992,0.01946379213966746,0.026912181303116123,0.028113929710685492,0.026912181303116123,0.026912181303116123,0.07090103397341219,0.028113929710685492,0.0,1.0,0.0,0.0,0.0,0.0,0.5450573457127252,12.20275384941372,199336.341
20260514,300345.SZ,0.0,0.0,0.0,0.01601598994186526,-0.02197802197802201,0.012692291624422624,-0.02197802197802201,-0.02197802197802201,0.021520803443328518,0.012692291624422624,0.0,1.0,0.0,0.0,0.0,0.0,0.5040961223375204,12.117196081068451,182990.701
20260515,300345.SZ,0.0,0.0,0.3030303030303046,0.016822999548805694,-0.015514809590973067,-0.007299559182660897,-0.015514809590973067,-0.015514809590973067,0.02046783625731008,-0.007299559182660897,0.0,1.0,0.0,0.0,0.0,0.0,0.5164695177434031,12.143771747046706,187919.024
20260518,300345.SZ,0.0,0.0,0.5882352941176474,0.012421785356536852,-0.01008645533141217,-0.009863298336375004,-0.01008645533141217,-0.01008645533141217,0.02690582959641241,-0.009863298336375004,0.0,1.0,0.0,0.0,0.0,0.0,0.4037097654118931,11.62834566688784,112233.495
20260519,300345.SZ,0.0,0.0,0.34782608695652273,0.010858902114322033,-0.0014556040756913413,-0.004424541934596493,-0.0014556040756913413,-0.0014556040756913413,0.019316493313521477,-0.004424541934596493,0.0,1.0,0.0,0.0,0.0,0.0,0.4261012013105206,11.656327929118863,115418.423
