split,trade_date,risk_control,k,style_penalty,turnover_penalty,gross_return,net_return,benchmark_return,executable_universe_return,excess_vs_benchmark,excess_vs_executable_universe,transaction_cost,portfolio_nav,participation_cap,turnover_cap,exposure_cap,exposure_slack_penalty,buy_capacity_slack_penalty,cash_penalty,min_invested_shortfall_penalty,single_name_cap,min_invested,optimizer_status,solver_message,fallback_used,invested_weight,cash_weight,desired_turnover,filled_turnover,filled_desired_ratio,buy_turnover,sell_turnover,position_count,max_abs_exposure_z,avg_abs_exposure_z,max_exposure_slack,avg_exposure_slack,total_exposure_slack,buy_capacity_slack,min_invested_shortfall,min_invested_rule_ok,objective_value
test,20250820,industry_size_liquidity_vol_mom,20,0.1,0.02,0.00821991036353383,0.007899005331998553,0.044309991504238866,-0.009303958473427517,-0.03641098617224031,0.017202963805426068,0.0003209050315352774,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000186337,0.1999999999813663,0.2139357974827446,0.21393668769018492,1.0000041610962298,0.10696834501464661,0.1069683426755383,64,0.5484856262807118,0.27827322014159334,0.19848562629033367,0.01240535166646998,0.19848562666351968,0.0,0.0,1.0,-5.671911813125026
test,20250820,industry_size_liquidity_vol_mom,20,0.2,0.0,0.007763809060145328,0.007010353662270799,0.044309991504238866,-0.009303958473427517,-0.03729963784196807,0.016314312135698318,0.000753455397874529,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000322487,0.1999999999677513,0.21940470017873004,0.5023035985830193,2.2893930630193244,0.2511518015803079,0.25115179700271145,64,0.5230060805909996,0.2875747932687968,0.17300608062446202,0.010812880112974647,0.17300608180759436,0.0,0.0,1.0,-5.437862965292354
test,20250820,industry_size_liquidity_vol_mom,20,0.2,0.02,0.008721275027115881,0.008380085187045994,0.044309991504238866,-0.009303958473427517,-0.035929906317192874,0.017684043660473513,0.00034118984006988734,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000013935,0.19999999999860651,0.2274597765819952,0.2274598933799249,1.000000513488281,0.11372994687192108,0.11372994650800383,63,0.5103983176785383,0.2947885182438136,0.16039831768000773,0.010024894858198557,0.1603983177311769,0.0,0.0,1.0,-5.152551031409658
test,20250827,industry_size_liquidity_vol_mom,20,0.0,0.0,-0.006961586699681197,-0.008141887262977798,0.06469388845506496,-0.018573540858827713,-0.07283577571804276,0.010431653595849915,0.0011803005632966012,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8573249639702266,0.14267503602977338,0.30083220380137443,0.7868670421977342,2.6156343378625317,0.42209600314130746,0.3647710390564267,62,0.3499999998971066,0.223821323793051,7.371435581154285e-13,7.346772487966673e-13,1.1754835980746676e-11,0.0,0.0,1.0,-0.02363610101411645
test,20250827,industry_size_liquidity_vol_mom,20,0.0,0.02,-0.013172590294398477,-0.013645122818395318,0.06469388845506496,-0.018573540858827713,-0.07833901127346028,0.004928418040432396,0.0004725325239968409,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8456489405574216,0.15435105944257843,0.31502167274260834,0.3150216826645606,1.0000000314960942,0.18033531199943237,0.13468637066512823,61,0.3499999999684847,0.23627745579457105,2.2509505375017935e-13,2.2245868402653395e-13,3.5593389444245432e-12,0.0,0.0,1.0,-0.026481186504627448
test,20250827,industry_size_liquidity_vol_mom,20,0.05,0.0,-0.004774046027162523,-0.005953913197402362,0.06469388845506496,-0.018573540858827713,-0.07064780165246733,0.012619627661425352,0.0011798671702398385,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8365451673330806,0.1634548326669194,0.2734912928089096,0.7865781134932257,2.876062727316199,0.4115616406553748,0.3750164728378509,58,0.34999999913281865,0.14575020140896874,3.889143605511001e-12,3.860160726086326e-12,6.176257161738121e-11,0.0,0.0,1.0,-0.15915296322361888
test,20250827,industry_size_liquidity_vol_mom,20,0.05,0.02,-0.005873651247046288,-0.006316126505359558,0.06469388845506496,-0.018573540858827713,-0.07101001496042453,0.012257414353468155,0.0004424752583132702,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8367680286153955,0.16323197138460455,0.2949834791572906,0.2949835055421801,1.0000000894453125,0.1658757670821899,0.1291077384599902,60,0.3499999996168956,0.13184793054231114,5.337313079965906e-13,5.320364760402144e-13,8.51258361664343e-12,0.0,0.0,1.0,-0.18876095534833437
test,20250827,industry_size_liquidity_vol_mom,20,0.1,0.0,0.0007871871505359881,-0.00037722985102854535,0.06469388845506496,-0.018573540858827713,-0.06507111830609351,0.018196311007799167,0.0011644170015645335,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8563016427712863,0.1436983572287137,0.2994658111504948,0.7762780010430222,2.592209100800853,0.4162898219114344,0.35998817913158787,61,0.34999999977381085,0.08160681017339613,7.652884063499497e-13,7.505602824408162e-13,1.200896451905306e-11,0.0,0.0,1.0,-0.26501675835834054
test,20250827,industry_size_liquidity_vol_mom,20,0.1,0.02,-0.0005175611886006357,-0.0009564101091204856,0.06469388845506496,-0.018573540858827713,-0.06565029856418544,0.01761713074970723,0.00043884892051984994,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8548313183010907,0.14516868169890929,0.29256593591787544,0.2925659470132333,1.0000000379242984,0.1736986327179471,0.11886731429528617,61,0.34999999991319153,0.08024348053770336,2.1189984861311472e-13,2.102487860474447e-13,3.3639805767591154e-12,0.0,0.0,1.0,-0.27010708083223134
test,20250827,industry_size_liquidity_vol_mom,20,0.2,0.0,-0.007219576364825753,-0.008410687156207425,0.06469388845506496,-0.018573540858827713,-0.07310457561127238,0.010162853702620288,0.0011911107913816726,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8119923970938607,0.18800760290613927,0.2799538272562628,0.7940738609211151,2.836445812166874,0.4030331294300547,0.39104073149106044,55,0.3499999992290709,0.06249377877760101,6.715926599265943e-12,6.643122189844078e-12,1.0628995503750524e-10,0.0,0.0,1.0,-0.3406882269443034
test,20250827,industry_size_liquidity_vol_mom,20,0.2,0.02,-0.00744811588602815,-0.007868676134917665,0.06469388845506496,-0.018573540858827713,-0.07256256458998263,0.010704864723910048,0.00042056024888951463,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8104018480425219,0.1895981519574781,0.28037343031430273,0.2803734992596764,1.0000002459055182,0.14538767368893332,0.1349858255707431,51,0.34999999993265607,0.06593801055111721,1.2384637761538926e-12,1.218557779273865e-12,1.949692446838184e-11,0.0,0.0,1.0,-0.34991335024136405
test,20250903,industry_size_liquidity_vol_mom,20,0.0,0.0,0.02046003154534723,0.019173510134876115,0.001688606584155039,0.019789758625245818,0.017484903550721076,-0.000616248490369703,0.0012865214104711158,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.877478421936273,0.12252157806372699,0.24496633160648557,0.8576809403140772,3.5012196765548076,0.4389171995019355,0.4187637408121417,59,0.3499999997523644,0.2694768960183496,4.4999855469539045e-12,4.33704073739764e-12,6.939265179836224e-11,0.0,0.0,1.0,-0.0852187540088242
test,20250903,industry_size_liquidity_vol_mom,20,0.0,0.02,0.01898525001594199,0.018627595783640483,0.001688606584155039,0.019789758625245818,0.016938989199485444,-0.0011621628416053353,0.00035765423230150643,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8709677464449769,0.12903225355502312,0.23843526473483975,0.23843615486767095,1.000003733226426,0.13187748071288616,0.10655867415478477,61,0.3499999991649887,0.2711162017138422,1.522322779745855e-11,1.5058042516945456e-11,2.409286802711273e-10,0.0,0.0,1.0,-0.08530595257028323
test,20250903,industry_size_liquidity_vol_mom,20,0.05,0.0,0.014967791670197841,0.013750106581546408,0.001688606584155039,0.019789758625245818,0.012061499997391369,-0.00603965204369941,0.0012176850886514337,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8252441679640231,0.1747558320359769,0.24932406076673666,0.8117900591009557,3.255963570481281,0.40024453230277296,0.41154552679818274,56,0.3499999999862842,0.16004916910626463,3.1453603152077293e-13,2.756526577616233e-13,4.410442524185973e-12,0.0,0.0,1.0,-0.2581144182992516
test,20250903,industry_size_liquidity_vol_mom,20,0.05,0.02,0.014998039413774094,0.01464275756116435,0.001688606584155039,0.019789758625245818,0.012954150977009311,-0.005147001064081468,0.00035528185260974435,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8210653588255584,0.17893464117444158,0.23685454331701475,0.23685456840649624,1.0000001059278034,0.11057594958817199,0.12627861881832425,61,0.3499999999715831,0.15053790178166132,4.458017795950601e-13,4.406152105069745e-13,7.049843368111592e-12,1.9065809226277533e-13,0.0,1.0,-0.2649180674907988
test,20250903,industry_size_liquidity_vol_mom,20,0.1,0.0,0.012934251959013128,0.011687323973155602,0.001688606584155039,0.019789758625245818,0.009998717389000563,-0.008102434652090216,0.0012469279858575253,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000311989219008,0.19996880107809922,0.2772109039401966,0.8312853239050169,2.9987468461354325,0.38750744026211636,0.4437778836429005,58,0.34999999934983267,0.10455213969534954,7.231672803501423e-12,7.166945715809923e-12,1.1467113145295877e-10,0.0,0.0,1.0,-0.3661250982850047
test,20250903,industry_size_liquidity_vol_mom,20,0.1,0.02,0.013026917933635142,0.012620154930096902,0.001688606584155039,0.019789758625245818,0.010931548345941863,-0.007169603695148916,0.0004067630035382402,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8034930116224149,0.19650698837758507,0.27117476385388123,0.2711753356921601,1.0000021087444524,0.10991851458524027,0.16125682110691988,57,0.3499999991608169,0.10525608060238548,1.1000213206507961e-11,9.930823902744455e-12,1.5889318244391128e-10,0.0,0.0,1.0,-0.3719331457959172
test,20250903,industry_size_liquidity_vol_mom,20,0.2,0.0,0.015371657641429502,0.014112445351659113,0.001688606584155039,0.019789758625245818,0.012423838767504074,-0.005677313273586705,0.0012592122897703882,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000001292418,0.19999999987075823,0.2559230259833327,0.8394748598469255,3.2801849564782706,0.41374123448579814,0.4257336253611274,61,0.3499999999548584,0.09406158749044688,9.481679170920245e-13,9.231372213653814e-13,1.4770195541846102e-11,0.0,0.0,1.0,-0.5274872769426009
test,20250903,industry_size_liquidity_vol_mom,20,0.2,0.02,0.01574033256692825,0.015345789322971289,0.001688606584155039,0.019789758625245818,0.01365718273881625,-0.004443969302274529,0.00039454324395696126,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000002756665,0.19999999972433347,0.2630286960603338,0.26302882930464083,1.0000005065770732,0.12631349138459927,0.13671533792004156,58,0.34999999990624364,0.09430933399390887,2.0726479987316834e-12,2.046427986593079e-12,3.2742847785489266e-11,0.0,0.0,1.0,-0.5343557523180282
test,20250910,industry_size_liquidity_vol_mom,20,0.0,0.0,0.026108628807055605,0.024983270858902663,0.08369635357775262,0.030035498295789123,-0.058713082718849965,-0.0050522274368864604,0.001125357948152943,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8467420603878577,0.1532579396121423,0.2983348826887811,0.7502386321019621,2.51475330454267,0.3597511379162541,0.390487494185708,64,0.722030653249738,0.2636941560852743,0.3720306532515503,0.029323335383090694,0.4691733661294511,0.0,0.0,1.0,-12.002197844438777
test,20250910,industry_size_liquidity_vol_mom,20,0.0,0.02,0.025159030757363584,0.024708625730840778,0.08369635357775262,0.030035498295789123,-0.05898772784691185,-0.005326872564948345,0.0004504050265228067,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8457823036189533,0.15421769638104665,0.3002558869303007,0.3002700176818711,1.0000470623630893,0.1375422945392622,0.16272772314260894,66,0.7268988792778117,0.2525807380516365,0.3768988793985357,0.03071408861424014,0.4914254178278422,0.0,0.0,1.0,-12.576242278678265
test,20250910,industry_size_liquidity_vol_mom,20,0.05,0.0,0.024219329881104413,0.023065263308364014,0.08369635357775262,0.030035498295789123,-0.06063109026938861,-0.006970234987425109,0.0011540665727404005,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8313750778964933,0.16862492210350666,0.25790742096823954,0.769377715160267,2.9831546229723003,0.3877543127013979,0.38162340245886905,65,0.48342160280438135,0.22528676815938783,0.13342160280655033,0.00833885017984316,0.13342160287749055,0.0,0.0,1.0,-3.7867425334868132
test,20250910,industry_size_liquidity_vol_mom,20,0.05,0.02,0.023578694941377844,0.023154194764484444,0.08369635357775262,0.030035498295789123,-0.06054215881326818,-0.006881303531304679,0.0004245001768934014,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000334252,0.1999999999665748,0.28300009689307504,0.28300011792893426,1.0000000743316326,0.13096737975153205,0.1520327381774022,65,0.34999999999913234,0.22214017006381245,1.330598462729324e-12,5.359418117319388e-13,8.575068987711021e-12,0.0,0.0,1.0,-0.43022248140185004
test,20250910,industry_size_liquidity_vol_mom,20,0.1,0.0,0.026118730046875767,0.0248971207696044,0.08369635357775262,0.030035498295789123,-0.05879923280814822,-0.005138377526184724,0.0012216092772713682,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8248210400371236,0.17517895996287636,0.26031603617264415,0.8144061848475788,3.1285286792990985,0.41959801709355327,0.3948081677540255,65,0.3499999997956632,0.1441428277691527,9.157770482130517e-13,8.829652164058023e-13,1.4127443462492838e-11,0.0,0.0,1.0,-0.4545730240891502
test,20250910,industry_size_liquidity_vol_mom,20,0.1,0.02,0.02640087383863988,0.026017991265127167,0.08369635357775262,0.030035498295789123,-0.05767836231262546,-0.004017507030661956,0.0003828825735127131,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8272701358622643,0.17272986413773572,0.2552545804809781,0.2552550490084754,1.000001835530224,0.13951609546480478,0.11573895354367064,65,0.3499999979919146,0.14452628082104357,1.0761767049146129e-11,9.937306516369745e-12,1.5899690426191593e-10,0.0,0.0,1.0,-0.4595836700976781
test,20250910,industry_size_liquidity_vol_mom,20,0.2,0.0,0.023169710520221248,0.02191232229312918,0.08369635357775262,0.030035498295789123,-0.061784031284623446,-0.008123176002659944,0.0012573882270920673,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000327742,0.19999999996722584,0.27024721137975594,0.8382588180613781,3.101822267773349,0.4191294092103814,0.4191294088509967,65,0.34999999997347,0.1463179228243464,2.2603442975206276e-12,2.1992630836760388e-12,3.518820933881662e-11,0.0,0.0,1.0,-0.7039483537252681
test,20250910,industry_size_liquidity_vol_mom,20,0.2,0.02,0.023334664978541295,0.022919962111032633,0.08369635357775262,0.030035498295789123,-0.060776391466719995,-0.00711553618475649,0.0004147028675086608,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000001819536,0.1999999998180464,0.27646843686485895,0.2764685783391072,1.000000511719348,0.1382342896938741,0.13823428864523313,65,0.34999999980063834,0.13558156895302448,3.0759686007462194e-12,3.0215179836153764e-12,4.834428773784602e-11,0.0,0.0,1.0,-0.6616013250886865
test,20250917,industry_size_liquidity_vol_mom,20,0.0,0.0,0.0003461494388041574,-0.0009727075059489401,0.012145314587969969,-0.01485628291215523,-0.013118022093918909,0.01388357540620629,0.0013188569447530976,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8911161687689406,0.10888383123105938,0.348596752910177,0.8792379631687317,2.522220748841241,0.46180603588061697,0.41743192728811473,63,0.3499999999001339,0.23756073793961582,1.7402912568865098e-12,1.6767051751313053e-12,2.6827282802100885e-11,1.5703809371770483e-13,0.0,1.0,-0.048407559941664936
test,20250917,industry_size_liquidity_vol_mom,20,0.0,0.02,0.0008422927524864051,0.0003212106019171222,0.012145314587969969,-0.01485628291215523,-0.011824103986052846,0.015177493514072353,0.0005210821505692829,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9014256218008732,0.09857437819912684,0.34738806733986266,0.34738810037952195,1.0000000951087915,0.20151571027360646,0.14587239010591546,64,0.34999999995520625,0.2392439441153585,7.030010805624288e-13,6.684874125902163e-13,1.0695798601443461e-11,0.0,0.0,1.0,-0.06674191298343377
test,20250917,industry_size_liquidity_vol_mom,20,0.05,0.0,0.0016437755354970223,0.0003279876502468306,0.012145314587969969,-0.01485628291215523,-0.011817326937723138,0.01518427056240206,0.0013157878852501916,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.882501243165307,0.11749875683469302,0.3200665893570201,0.8771919235001278,2.740654453382071,0.4641590444088139,0.4130328790913139,63,0.34999999993534225,0.15601520736139124,3.947796711889524e-13,3.5249486938381203e-13,5.6399179101409924e-12,1.4618316093248116e-14,0.0,1.0,-0.2001005103401326
test,20250917,industry_size_liquidity_vol_mom,20,0.05,0.02,0.004175308545015685,0.003693637965037184,0.012145314587969969,-0.01485628291215523,-0.008451676622932785,0.018549920877192413,0.00048167057997850144,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8616210009732762,0.1383789990267238,0.3211135346962916,0.3211137199856676,1.0000005770213833,0.19136736047949315,0.12974635950617444,65,0.349999999213651,0.1531142128110265,4.616920048159559e-12,4.034087658406722e-12,6.454540253450755e-11,0.0,0.0,1.0,-0.20748493958466466
test,20250917,industry_size_liquidity_vol_mom,20,0.1,0.0,0.0014096685866930212,0.00010016370931350692,0.012145314587969969,-0.01485628291215523,-0.012045150878656461,0.014956446621468738,0.0013095048773795143,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8163015815864234,0.1836984184135766,0.34508888765119894,0.8730032515863428,2.529792418203675,0.4322418969943684,0.4407613545919744,66,0.3499999996035406,0.1264928846785208,3.1735443215845756e-12,2.698645606037792e-12,4.317832969660467e-11,0.0,0.0,1.0,-0.32288701432357053
test,20250917,industry_size_liquidity_vol_mom,20,0.1,0.02,0.001561086903916511,0.0010463998118238785,0.012145314587969969,-0.01485628291215523,-0.01109891477614609,0.015902682723979107,0.0005146870920926327,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8230313606126093,0.1769686393873907,0.3431245374558124,0.3431247280617551,1.000000555500764,0.16944297971508512,0.17368174834666997,66,0.3499999994819299,0.12710229123465872,5.183154052135051e-12,4.080042019799622e-12,6.528067231679395e-11,0.0,0.0,1.0,-0.31950684111257716
test,20250917,industry_size_liquidity_vol_mom,20,0.2,0.0,0.0046434187379599005,0.003359380410819373,0.012145314587969969,-0.01485628291215523,-0.008785934177150595,0.018215663322974602,0.001284038327140528,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.800000000271908,0.19999999972809201,0.3393344435878179,0.8560255514270185,2.5226603653203385,0.4280127761032201,0.42801277532379844,64,0.3499999993548394,0.1010696848623216,1.1578948653963765e-11,1.0848265454232398e-11,1.7357224726771836e-10,0.0,0.0,1.0,-0.4205444323572933
test,20250917,industry_size_liquidity_vol_mom,20,0.2,0.02,0.005401636917896513,0.004905260592827861,0.012145314587969969,-0.01485628291215523,-0.007240053995142107,0.01976154350498309,0.0004963763250686519,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000500279,0.19999999994997208,0.33091747280015466,0.3309175500457679,1.0000002334286329,0.16545877879284943,0.16545877125291847,64,0.3499999999026314,0.09730773330208371,1.8931525359437006e-12,1.802458004104687e-12,2.883932806567499e-11,0.0,0.0,1.0,-0.4148443566368791
test,20250924,industry_size_liquidity_vol_mom,20,0.0,0.0,0.01213511264154414,0.011058690527331497,0.02393640022264143,0.0070407881294009995,-0.012877709695309932,0.004017902397930498,0.0010764221142126435,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.843980122628179,0.156019877371821,0.2957961325433352,0.717614742808429,2.4260450487914875,0.33523934942192457,0.3823753933865044,65,0.41133188638610607,0.21981454718771454,0.06133188638665028,0.005969934919533451,0.09551895871253521,0.0,0.0,1.0,-2.665501029508591
test,20250924,industry_size_liquidity_vol_mom,20,0.0,0.02,0.013054107378003377,0.0126129759901616,0.02393640022264143,0.0070407881294009995,-0.011323424232479829,0.005572187860760601,0.00044113138784177626,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8736762950437481,0.1263237049562519,0.294085324279931,0.2940875918945175,1.0000077107369845,0.13316913270476013,0.1609184591897574,66,0.4281856784049045,0.22548799007982162,0.07818567843429623,0.005460880921736515,0.08737409474778424,0.0,0.0,1.0,-2.4668885392087567
test,20250924,industry_size_liquidity_vol_mom,20,0.05,0.0,0.01083409612882502,0.009696810911925749,0.02393640022264143,0.0070407881294009995,-0.014239589310715681,0.002656022782524749,0.0011372852168992718,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8404137554644463,0.1595862445355537,0.31537063502623897,0.7581901445995145,2.4041241015874313,0.35805132893423086,0.4001388156652837,65,0.3674235950855904,0.2587676207321821,0.017423595085873385,0.001088974704200369,0.017423595267205903,1.1702650943718825e-14,0.0,1.0,-0.9041137018143479
test,20250924,industry_size_liquidity_vol_mom,20,0.05,0.02,0.009972203142534174,0.009560844488707334,0.02393640022264143,0.0070407881294009995,-0.014375555733934096,0.0025200563593063344,0.0004113586538268398,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8459000220463929,0.15409997795360708,0.27423908063653035,0.2742391025512265,1.000000079910916,0.12925906364990516,0.14498003890132136,64,0.34999999999237386,0.1849294401609383,5.417789244509564e-13,4.515408921586155e-13,7.224654274537848e-12,0.0,0.0,1.0,-0.3289129927254937
test,20250924,industry_size_liquidity_vol_mom,20,0.1,0.0,0.010984372218638242,0.009766323472206618,0.02393640022264143,0.0070407881294009995,-0.014170076750434812,0.0027255353428056184,0.0012180487464316233,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8078467100094642,0.19215328999053582,0.2800029930118099,0.8120324976210822,2.900085062972282,0.40178881504086195,0.4102436825802203,60,0.3499999998081309,0.14030853296912338,1.0472835718326457e-11,8.498858936419176e-12,1.3598174298270682e-10,0.0,0.0,1.0,-0.43663130441269177
test,20250924,industry_size_liquidity_vol_mom,20,0.1,0.02,0.010255849546753534,0.00983541075498129,0.02393640022264143,0.0070407881294009995,-0.01410098946766014,0.0027946226255802908,0.0004204387917722429,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8102635614771219,0.18973643852287814,0.28029226055377815,0.28029252784816194,1.0000009536274148,0.13376236807670264,0.14653015977145928,62,0.34999999987688224,0.14173742623224939,5.000108261817493e-12,4.909163790195114e-12,7.854662064312183e-11,0.0,0.0,1.0,-0.45433351067959954
test,20250924,industry_size_liquidity_vol_mom,20,0.2,0.0,0.014190250826316126,0.012982015278210034,0.02393640022264143,0.0070407881294009995,-0.010954384944431395,0.005941227148809035,0.0012082355481060926,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000071247,0.19999999999287532,0.28581241024976806,0.8054903654040617,2.8182483913142655,0.40274518941247417,0.4027451759915875,61,0.3499999999943555,0.12128964001841167,3.77104156155585e-13,3.5117338966462387e-13,5.618774234633982e-12,6.502070924626546e-14,0.0,1.0,-0.543512488933804
test,20250924,industry_size_liquidity_vol_mom,20,0.2,0.02,0.013616772266657766,0.013194039384314385,0.02393640022264143,0.0070407881294009995,-0.010742360838327044,0.006153251254913386,0.00042273288234338124,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000002161909,0.1999999997838091,0.2818214317415671,0.28182192156225416,1.0000017380533626,0.14091096164120262,0.14091095992105152,62,0.34999999982139907,0.1292197754140256,1.0302452709803654e-11,9.967796348537761e-12,1.5948474157660418e-10,0.0,0.0,1.0,-0.5894617733517883
test,20251009,industry_size_liquidity_vol_mom,20,0.0,0.0,-0.03459786838540504,-0.03566623309130393,-0.06878968257617979,-0.010779030302583153,0.03312344948487586,-0.024887202788720773,0.0010683647058988906,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000157842,0.1999999999842158,0.24813839540239843,0.712243137265927,2.870346348903015,0.3341315073616699,0.3781116299042572,64,0.44322689596102127,0.2537052927184703,0.0932268959676949,0.007788196733233958,0.12461114773174332,0.0,0.0,1.0,-3.334116326185495
test,20251009,industry_size_liquidity_vol_mom,20,0.0,0.02,-0.03462260777206437,-0.0349844757908976,-0.06878968257617979,-0.010779030302583153,0.03380520678528219,-0.024205445488314443,0.00036186801883322876,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000321276,0.19999999996787243,0.24124454016440686,0.24124534588881918,1.000003339865896,0.08378452572542312,0.15746082016339608,64,0.4145592563224686,0.2520047120151434,0.06455925633342412,0.008049698858759946,0.12879518174015914,0.0,0.0,1.0,-3.4290854757619247
test,20251009,industry_size_liquidity_vol_mom,20,0.05,0.0,-0.035096210749312476,-0.03620169018152846,-0.06878968257617979,-0.010779030302583153,0.03258799239465133,-0.025422659878945306,0.0011054794322159851,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000007722,0.1999999999992278,0.2243305184097948,0.7369862881439901,3.285269848116268,0.3482862678379695,0.3887000203060207,63,0.4249846481915022,0.2525949432226273,0.0749846481921786,0.004686540513847909,0.07498464822156654,0.0,0.0,1.0,-2.3056439044255628
test,20251009,industry_size_liquidity_vol_mom,20,0.05,0.02,-0.03625471693152161,-0.03655369042406486,-0.06878968257617979,-0.010779030302583153,0.03223599215211493,-0.025774660121481704,0.0002989734925432507,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000159013,0.19999999998409868,0.19931354053209177,0.19931566169550047,1.000010642344735,0.07670781991812793,0.12260784177737255,62,0.43266128762962586,0.2702707766112856,0.08266128764976755,0.0051663305291306414,0.08266128846609026,0.0,0.0,1.0,-2.4983648804871
