split,trade_date,risk_control,k,style_penalty,turnover_penalty,gross_return,net_return,benchmark_return,executable_universe_return,excess_vs_benchmark,excess_vs_executable_universe,transaction_cost,desired_turnover,filled_turnover,buy_reject_count,sell_reject_count,partial_fill_count,position_count,avg_abs_control_exposure_z,avg_abs_full_style_exposure_z
test,20250725,industry_size,20,0.1,0.0,-0.0068614358608015446,-0.007056173274840536,-0.010123634242303559,-0.003315391050116989,0.003067460967463022,-0.0037407822247235473,0.0001947374140389916,1.5974619849493403,0.12982494269266107,0,6,40,48,0.2402516203402902,0.16841577729379653
test,20250725,industry_size,20,0.1,0.02,-0.006798221664013793,-0.0069859863150012295,-0.010123634242303559,-0.003315391050116989,0.003137647927302329,-0.0036705952648842404,0.00018776465098743628,1.5844493972350755,0.12517643399162418,0,6,39,47,0.24502892589476122,0.1698556722429842
test,20250801,none,20,0.0,0.0,0.009245424187018238,0.009072207196579533,0.011522150448924018,0.012832695436729519,-0.002449943252344485,-0.003760488240149986,0.00017321699043870486,1.5658047468557916,0.11547799362580324,0,7,42,51,0.0,0.16477584685946337
test,20250801,none,20,0.0,0.02,0.00916095406847451,0.008992153497563988,0.011522150448924018,0.012832695436729519,-0.0025299969513600303,-0.003840541939165531,0.00016880057091052272,1.4659433158445572,0.11253371394034849,0,8,39,49,0.0,0.16726968935379938
test,20250801,none,20,0.1,0.0,0.009245424187018238,0.009072207196579533,0.011522150448924018,0.012832695436729519,-0.002449943252344485,-0.003760488240149986,0.00017321699043870486,1.5658047468557916,0.11547799362580324,0,7,42,51,0.0,0.16477584685946337
test,20250801,none,20,0.1,0.02,0.00916095406847451,0.008992153497563988,0.011522150448924018,0.012832695436729519,-0.0025299969513600303,-0.003840541939165531,0.00016880057091052272,1.4659433158445572,0.11253371394034849,0,8,39,49,0.0,0.16726968935379938
test,20250801,industry_size,20,0.0,0.0,0.009245424187018238,0.009072207196579533,0.011522150448924018,0.012832695436729519,-0.002449943252344485,-0.003760488240149986,0.00017321699043870486,1.5658047468557916,0.11547799362580324,0,7,42,51,0.19876890136392902,0.16477584685946337
test,20250801,industry_size,20,0.0,0.02,0.00916095406847451,0.008992153497563988,0.011522150448924018,0.012832695436729519,-0.0025299969513600303,-0.003840541939165531,0.00016880057091052272,1.4659433158445572,0.11253371394034849,0,8,39,49,0.20052031359404107,0.16726968935379938
test,20250801,industry_size,20,0.1,0.0,0.010511416533082763,0.01036374260888846,0.011522150448924018,0.012832695436729519,-0.0011584078400355587,-0.0024689528278410595,0.00014767392419430425,1.4980740734503477,0.09844928279620282,0,7,40,49,0.27229386176512604,0.207802799025537
test,20250801,industry_size,20,0.1,0.02,0.01077293918914981,0.010635226425514665,0.011522150448924018,0.012832695436729519,-0.0008869240234093533,-0.002197469011214854,0.00013771276363514477,1.441676523018117,0.09180850909009651,0,7,37,45,0.2796685430408444,0.21297313391163158
test,20250808,none,20,0.0,0.0,0.03873241195149209,0.0384913188110591,0.08442267969727268,0.05573811751166059,-0.045931360886213586,-0.017246798700601494,0.00024109314043299114,1.3197221074545202,0.16072876028866076,0,5,39,47,0.0,0.20636477391521385
test,20250808,none,20,0.0,0.02,0.03924345286754187,0.03901364240054748,0.08442267969727268,0.05573811751166059,-0.045409037296725206,-0.016724475111113114,0.0002298104669943904,1.3048144504473744,0.15320697799626026,0,6,40,48,0.0,0.21493033719537125
test,20250808,none,20,0.1,0.0,0.03873241195149209,0.0384913188110591,0.08442267969727268,0.05573811751166059,-0.045931360886213586,-0.017246798700601494,0.00024109314043299114,1.3197221074545202,0.16072876028866076,0,5,39,47,0.0,0.20636477391521385
test,20250808,none,20,0.1,0.02,0.03924345286754187,0.03901364240054748,0.08442267969727268,0.05573811751166059,-0.045409037296725206,-0.016724475111113114,0.0002298104669943904,1.3048144504473744,0.15320697799626026,0,6,40,48,0.0,0.21493033719537125
test,20250808,industry_size,20,0.0,0.0,0.03873241195149209,0.0384913188110591,0.08442267969727268,0.05573811751166059,-0.045931360886213586,-0.017246798700601494,0.00024109314043299114,1.3197221074545202,0.16072876028866076,0,5,39,47,0.2566995547574247,0.20636477391521385
test,20250808,industry_size,20,0.0,0.02,0.03924345286754187,0.03901364240054748,0.08442267969727268,0.05573811751166059,-0.045409037296725206,-0.016724475111113114,0.0002298104669943904,1.3048144504473744,0.15320697799626026,0,6,40,48,0.26471162683715993,0.21493033719537125
test,20250808,industry_size,20,0.1,0.0,0.03758737658001688,0.037379011337980224,0.08442267969727268,0.05573811751166059,-0.04704366835929246,-0.01835910617368037,0.00020836524203665362,1.3175972093468027,0.13891016135776907,0,5,40,47,0.29603422658474804,0.23565546166595042
test,20250808,industry_size,20,0.1,0.02,0.035158989739336226,0.03498979276737151,0.08442267969727268,0.05573811751166059,-0.04943288692990117,-0.02074832474428908,0.00016919697196471519,1.1994638751453126,0.11279798130981013,0,5,37,44,0.33037027969094407,0.2554236886912753
test,20250815,none,20,0.0,0.0,0.03959462223635919,0.039248593733366186,0.05216646314069795,0.045422715916868264,-0.012917869407331764,-0.006174122183502079,0.0003460285029930051,1.4197157826984148,0.2306856686620034,0,6,37,45,0.0,0.1648152894259015
test,20250815,none,20,0.0,0.02,0.03925832146180494,0.038902621419198764,0.05216646314069795,0.045422715916868264,-0.013263841721499185,-0.0065200944976695,0.0003557000426061771,1.4324825124751148,0.2371333617374514,0,7,37,46,0.0,0.16983836357639584
test,20250815,none,20,0.1,0.0,0.03959462223635919,0.039248593733366186,0.05216646314069795,0.045422715916868264,-0.012917869407331764,-0.006174122183502079,0.0003460285029930051,1.4197157826984148,0.2306856686620034,0,6,37,45,0.0,0.1648152894259015
test,20250815,none,20,0.1,0.02,0.03925832146180494,0.038902621419198764,0.05216646314069795,0.045422715916868264,-0.013263841721499185,-0.0065200944976695,0.0003557000426061771,1.4324825124751148,0.2371333617374514,0,7,37,46,0.0,0.16983836357639584
test,20250815,industry_size,20,0.0,0.0,0.03959462223635919,0.039248593733366186,0.05216646314069795,0.045422715916868264,-0.012917869407331764,-0.006174122183502079,0.0003460285029930051,1.4197157826984148,0.2306856686620034,0,6,37,45,0.20847370131363227,0.1648152894259015
test,20250815,industry_size,20,0.0,0.02,0.03925832146180494,0.038902621419198764,0.05216646314069795,0.045422715916868264,-0.013263841721499185,-0.0065200944976695,0.0003557000426061771,1.4324825124751148,0.2371333617374514,0,7,37,46,0.21600279979758188,0.16983836357639584
test,20250815,industry_size,20,0.1,0.0,0.04150602002293558,0.04115508313759661,0.05216646314069795,0.045422715916868264,-0.01101138000310134,-0.0042676327792716545,0.00035093688533896977,1.4500776436802107,0.23395792355931316,0,6,38,45,0.21505404563485506,0.17762905661803932
test,20250815,industry_size,20,0.1,0.02,0.041257205266191144,0.04093617882322219,0.05216646314069795,0.045422715916868264,-0.011230284317475761,-0.004486537093646076,0.00032102644296895793,1.3436046728160431,0.21401762864597196,0,6,37,45,0.23076239063976534,0.1846117205040975
test,20250822,none,20,0.0,0.0,0.037128073592665116,0.03688926799261724,0.06243603603391645,0.029001211530683618,-0.02554676804129921,0.007888056461933624,0.00023880560004787464,1.0884015066890802,0.15920373336524976,1,5,28,40,0.0,0.18086782314407918
test,20250822,none,20,0.0,0.02,0.03731166334283786,0.037073149804547186,0.06243603603391645,0.029001211530683618,-0.025362886229369268,0.008071938273863568,0.00023851353829067154,1.0893629381799292,0.15900902552711435,1,6,27,40,0.0,0.18577873881296703
test,20250822,none,20,0.1,0.0,0.037128073592665116,0.03688926799261724,0.06243603603391645,0.029001211530683618,-0.02554676804129921,0.007888056461933624,0.00023880560004787464,1.0884015066890802,0.15920373336524976,1,5,28,40,0.0,0.18086782314407918
test,20250822,none,20,0.1,0.02,0.03731166334283786,0.037073149804547186,0.06243603603391645,0.029001211530683618,-0.025362886229369268,0.008071938273863568,0.00023851353829067154,1.0893629381799292,0.15900902552711435,1,6,27,40,0.0,0.18577873881296703
test,20250822,industry_size,20,0.0,0.0,0.037128073592665116,0.03688926799261724,0.06243603603391645,0.029001211530683618,-0.02554676804129921,0.007888056461933624,0.00023880560004787464,1.0884015066890802,0.15920373336524976,1,5,28,40,0.17494400368941124,0.18086782314407918
test,20250822,industry_size,20,0.0,0.02,0.03731166334283786,0.037073149804547186,0.06243603603391645,0.029001211530683618,-0.025362886229369268,0.008071938273863568,0.00023851353829067154,1.0893629381799292,0.15900902552711435,1,6,27,40,0.18242560127419738,0.18577873881296703
test,20250822,industry_size,20,0.1,0.0,0.03419975241590817,0.033941787527693855,0.06243603603391645,0.029001211530683618,-0.0284942485062226,0.004940575997010237,0.0002579648882143152,1.0062204919587645,0.1719765921428768,1,5,26,39,0.17908617572203825,0.18961968646421928
test,20250822,industry_size,20,0.1,0.02,0.035936538496250676,0.03571623409355779,0.06243603603391645,0.029001211530683618,-0.02671980194035866,0.006715022562874175,0.00022030440269288603,1.0033880974794056,0.14686960179525735,1,5,27,39,0.1829842170727456,0.19524341199943834
test,20250829,none,20,0.0,0.0,0.01822693767646198,0.017924669004595845,0.014937922228055234,-0.009619789491397772,0.0029867467765406115,0.027544458495993615,0.0003022686718661329,1.2454830657449705,0.20151244791075526,0,7,32,45,0.0,0.0936942027304017
test,20250829,none,20,0.0,0.02,0.018685322419325752,0.0183879610083712,0.014937922228055234,-0.009619789491397772,0.003450038780315967,0.028007750499768974,0.00029736141095455137,1.2459311113177842,0.19824094063636757,0,8,30,45,0.0,0.094491430907786
test,20250829,none,20,0.1,0.0,0.01822693767646198,0.017924669004595845,0.014937922228055234,-0.009619789491397772,0.0029867467765406115,0.027544458495993615,0.0003022686718661329,1.2454830657449705,0.20151244791075526,0,7,32,45,0.0,0.0936942027304017
test,20250829,none,20,0.1,0.02,0.018685322419325752,0.0183879610083712,0.014937922228055234,-0.009619789491397772,0.003450038780315967,0.028007750499768974,0.00029736141095455137,1.2459311113177842,0.19824094063636757,0,8,30,45,0.0,0.094491430907786
test,20250829,industry_size,20,0.0,0.0,0.01822693767646198,0.017924669004595845,0.014937922228055234,-0.009619789491397772,0.0029867467765406115,0.027544458495993615,0.0003022686718661329,1.2454830657449705,0.20151244791075526,0,7,32,45,0.09903225744303638,0.0936942027304017
test,20250829,industry_size,20,0.0,0.02,0.018685322419325752,0.0183879610083712,0.014937922228055234,-0.009619789491397772,0.003450038780315967,0.028007750499768974,0.00029736141095455137,1.2459311113177842,0.19824094063636757,0,8,30,45,0.10088840152392799,0.094491430907786
test,20250829,industry_size,20,0.1,0.0,0.007986252376999216,0.0076889360664274126,0.014937922228055234,-0.009619789491397772,-0.007248986161627821,0.017308725557825186,0.00029731631057180303,1.2100434813363248,0.19821087371453533,0,6,31,43,0.08970376051038549,0.0843321708218972
test,20250829,industry_size,20,0.1,0.02,0.009996208425257173,0.009709483675932688,0.014937922228055234,-0.009619789491397772,-0.005228438552122546,0.01932927316733046,0.00028672474932448416,1.1077689672150943,0.19114983288298942,0,7,28,42,0.09563407687912014,0.08810700473617127
test,20250905,none,20,0.0,0.0,0.0033701596155178933,0.0031415440754816466,0.01888876726154809,0.016480259621252033,-0.015747223186066445,-0.013338715545770386,0.00022861554003624662,1.601620580519928,0.15241036002416442,0,8,40,49,0.0,0.11877821804689137
test,20250905,none,20,0.0,0.02,0.0033057683012089447,0.0030895742601828834,0.01888876726154809,0.016480259621252033,-0.015799193001365206,-0.01339068536106915,0.0002161940410260613,1.5021520904939318,0.14412936068404086,0,9,37,48,0.0,0.12143810860524816
test,20250905,none,20,0.1,0.0,0.0033701596155178933,0.0031415440754816466,0.01888876726154809,0.016480259621252033,-0.015747223186066445,-0.013338715545770386,0.00022861554003624662,1.601620580519928,0.15241036002416442,0,8,40,49,0.0,0.11877821804689137
test,20250905,none,20,0.1,0.02,0.0033057683012089447,0.0030895742601828834,0.01888876726154809,0.016480259621252033,-0.015799193001365206,-0.01339068536106915,0.0002161940410260613,1.5021520904939318,0.14412936068404086,0,9,37,48,0.0,0.12143810860524816
test,20250905,industry_size,20,0.0,0.0,0.0033701596155178933,0.0031415440754816466,0.01888876726154809,0.016480259621252033,-0.015747223186066445,-0.013338715545770386,0.00022861554003624662,1.601620580519928,0.15241036002416442,0,8,40,49,0.1521829323048723,0.11877821804689137
test,20250905,industry_size,20,0.0,0.02,0.0033057683012089447,0.0030895742601828834,0.01888876726154809,0.016480259621252033,-0.015799193001365206,-0.01339068536106915,0.0002161940410260613,1.5021520904939318,0.14412936068404086,0,9,37,48,0.1540509661258794,0.12143810860524816
test,20250905,industry_size,20,0.1,0.0,0.005399654893790164,0.005120798708688588,0.01888876726154809,0.016480259621252033,-0.013767968552859501,-0.011359460912563445,0.0002788561851015752,1.603939070946989,0.18590412340105014,0,7,39,46,0.2072706165980779,0.14669360177425372
test,20250905,industry_size,20,0.1,0.02,0.004773519374385299,0.00449550178364268,0.01888876726154809,0.016480259621252033,-0.014393265477905409,-0.011984757837609352,0.0002780175907426189,1.6026887038150022,0.18534506049507926,0,8,38,46,0.21234045930419598,0.15078966918048833
test,20250912,none,20,0.0,0.0,-0.019193037795162755,-0.019555175541659094,0.012760173976994471,0.002844184002153755,-0.032315349518653565,-0.02239935954381285,0.00036213774649633914,1.4324593906238405,0.24142516433089276,0,5,38,45,0.0,0.17148113180251925
test,20250912,none,20,0.0,0.02,-0.019269672434721077,-0.019623362913984175,0.012760173976994471,0.002844184002153755,-0.03238353689097864,-0.02246754691613793,0.000353690479263099,1.3837784826703667,0.23579365284206602,0,6,36,44,0.0,0.17226651495455847
test,20250912,none,20,0.1,0.0,-0.019193037795162755,-0.019555175541659094,0.012760173976994471,0.002844184002153755,-0.032315349518653565,-0.02239935954381285,0.00036213774649633914,1.4324593906238405,0.24142516433089276,0,5,38,45,0.0,0.17148113180251925
test,20250912,none,20,0.1,0.02,-0.019269672434721077,-0.019623362913984175,0.012760173976994471,0.002844184002153755,-0.03238353689097864,-0.02246754691613793,0.000353690479263099,1.3837784826703667,0.23579365284206602,0,6,36,44,0.0,0.17226651495455847
test,20250912,industry_size,20,0.0,0.0,-0.019193037795162755,-0.019555175541659094,0.012760173976994471,0.002844184002153755,-0.032315349518653565,-0.02239935954381285,0.00036213774649633914,1.4324593906238405,0.24142516433089276,0,5,38,45,0.27293464284394203,0.17148113180251925
test,20250912,industry_size,20,0.0,0.02,-0.019269672434721077,-0.019623362913984175,0.012760173976994471,0.002844184002153755,-0.03238353689097864,-0.02246754691613793,0.000353690479263099,1.3837784826703667,0.23579365284206602,0,6,36,44,0.2705847481314411,0.17226651495455847
test,20250912,industry_size,20,0.1,0.0,-0.020266263558902403,-0.020607089865573622,0.012760173976994471,0.002844184002153755,-0.03336726384256809,-0.023451273867727378,0.00034082630667121763,1.3102445361509933,0.22721753778081175,0,5,35,42,0.29691007455963364,0.18774777585754243
test,20250912,industry_size,20,0.1,0.02,-0.019888829083431668,-0.02022645100321588,0.012760173976994471,0.002844184002153755,-0.03298662498021035,-0.023070635005369634,0.0003376219197842117,1.3148442859131706,0.22508127985614115,0,5,35,42,0.3021700748018321,0.19140785135939806
test,20250919,none,20,0.0,0.0,0.035368118636330485,0.03512083471062792,0.018604621547774425,0.01740308842097163,0.016516213162853496,0.01771774628965629,0.0002472839257025647,1.2134069490616803,0.16485595046837645,0,6,38,45,0.0,0.16810108244233551
test,20250919,none,20,0.0,0.02,0.03491733940577232,0.03467246845745451,0.018604621547774425,0.01740308842097163,0.016067846909680085,0.01726938003648288,0.00024487094831780623,1.212736851269796,0.16324729887853748,0,7,38,46,0.0,0.1669477677583764
test,20250919,none,20,0.1,0.0,0.035368118636330485,0.03512083471062792,0.018604621547774425,0.01740308842097163,0.016516213162853496,0.01771774628965629,0.0002472839257025647,1.2134069490616803,0.16485595046837645,0,6,38,45,0.0,0.16810108244233551
test,20250919,none,20,0.1,0.02,0.03491733940577232,0.03467246845745451,0.018604621547774425,0.01740308842097163,0.016067846909680085,0.01726938003648288,0.00024487094831780623,1.212736851269796,0.16324729887853748,0,7,38,46,0.0,0.1669477677583764
test,20250919,industry_size,20,0.0,0.0,0.035368118636330485,0.03512083471062792,0.018604621547774425,0.01740308842097163,0.016516213162853496,0.01771774628965629,0.0002472839257025647,1.2134069490616803,0.16485595046837645,0,6,38,45,0.27997889169489615,0.16810108244233551
test,20250919,industry_size,20,0.0,0.02,0.03491733940577232,0.03467246845745451,0.018604621547774425,0.01740308842097163,0.016067846909680085,0.01726938003648288,0.00024487094831780623,1.212736851269796,0.16324729887853748,0,7,38,46,0.2782014176157167,0.1669477677583764
test,20250919,industry_size,20,0.1,0.0,0.031272900127020824,0.031082648108810635,0.018604621547774425,0.01740308842097163,0.01247802656103621,0.013679559687839005,0.00019025201821018905,1.2793159460097345,0.1268346788067927,0,6,37,44,0.34920595081575073,0.2221796207287943
test,20250919,industry_size,20,0.1,0.02,0.031486398883917625,0.031303807847851695,0.018604621547774425,0.01740308842097163,0.01269918630007727,0.013900719426880065,0.00018259103606593213,1.18378726240105,0.12172735737728808,0,6,38,45,0.3519664016924551,0.2239045978887808
test,20250926,none,20,0.0,0.0,0.003083293822270322,0.002807646693252051,-0.027267275711557293,0.002561957860075371,0.030074922404809343,0.00024568883317668,0.00027564712901827134,1.1934080238194968,0.18376475267884756,0,6,33,45,0.0,0.12638066009268278
test,20250926,none,20,0.0,0.02,0.0030078848986664643,0.002739486236315405,-0.027267275711557293,0.002561957860075371,0.030006761947872697,0.00017752837624003407,0.0002683986623510593,1.1878526666787983,0.17893244156737287,0,7,34,45,0.0,0.12390603698621092
test,20250926,none,20,0.1,0.0,0.003083293822270322,0.002807646693252051,-0.027267275711557293,0.002561957860075371,0.030074922404809343,0.00024568883317668,0.00027564712901827134,1.1934080238194968,0.18376475267884756,0,6,33,45,0.0,0.12638066009268278
test,20250926,none,20,0.1,0.02,0.0030078848986664643,0.002739486236315405,-0.027267275711557293,0.002561957860075371,0.030006761947872697,0.00017752837624003407,0.0002683986623510593,1.1878526666787983,0.17893244156737287,0,7,34,45,0.0,0.12390603698621092
test,20250926,industry_size,20,0.0,0.0,0.003083293822270322,0.002807646693252051,-0.027267275711557293,0.002561957860075371,0.030074922404809343,0.00024568883317668,0.00027564712901827134,1.1934080238194968,0.18376475267884756,0,6,33,45,0.11391822018484603,0.12638066009268278
test,20250926,industry_size,20,0.0,0.02,0.0030078848986664643,0.002739486236315405,-0.027267275711557293,0.002561957860075371,0.030006761947872697,0.00017752837624003407,0.0002683986623510593,1.1878526666787983,0.17893244156737287,0,7,34,45,0.11766300963610676,0.12390603698621092
test,20250926,industry_size,20,0.1,0.0,0.011430341459001644,0.011149460900012164,-0.027267275711557293,0.002561957860075371,0.038416736611569455,0.008587503039936793,0.0002808805589894799,1.1658888607373137,0.18725370599298657,0,6,37,46,0.20912468196395104,0.12115225754228542
test,20250926,industry_size,20,0.1,0.02,0.010202609628998764,0.009933255190753786,-0.027267275711557293,0.002561957860075371,0.03720053090231108,0.007371297330678416,0.00026935443824497847,1.1439117744145046,0.1795696254966523,0,6,35,44,0.21052547368548627,0.12098851859250698
test,20251013,none,20,0.0,0.0,-0.062013448015742524,-0.06238054604500391,-0.040865266309925596,-0.05386897884022856,-0.021515279735078316,-0.008511567204775354,0.00036709802926138634,1.494783884627978,0.24473201950759088,0,6,41,49,0.0,0.12481987818584711
test,20251013,none,20,0.0,0.02,-0.060370646829176866,-0.06071405254303328,-0.040865266309925596,-0.05386897884022856,-0.019848786233107686,-0.006845073702804724,0.00034340571385641557,1.373926928399932,0.22893714257094372,0,7,37,46,0.0,0.11405247046035726
test,20251013,none,20,0.1,0.0,-0.062013448015742524,-0.06238054604500391,-0.040865266309925596,-0.05386897884022856,-0.021515279735078316,-0.008511567204775354,0.00036709802926138634,1.494783884627978,0.24473201950759088,0,6,41,49,0.0,0.12481987818584711
test,20251013,none,20,0.1,0.02,-0.060370646829176866,-0.06071405254303328,-0.040865266309925596,-0.05386897884022856,-0.019848786233107686,-0.006845073702804724,0.00034340571385641557,1.373926928399932,0.22893714257094372,0,7,37,46,0.0,0.11405247046035726
test,20251013,industry_size,20,0.0,0.0,-0.062013448015742524,-0.06238054604500391,-0.040865266309925596,-0.05386897884022856,-0.021515279735078316,-0.008511567204775354,0.00036709802926138634,1.494783884627978,0.24473201950759088,0,6,41,49,0.19936729929205319,0.12481987818584711
test,20251013,industry_size,20,0.0,0.02,-0.060370646829176866,-0.06071405254303328,-0.040865266309925596,-0.05386897884022856,-0.019848786233107686,-0.006845073702804724,0.00034340571385641557,1.373926928399932,0.22893714257094372,0,7,37,46,0.19261072427653544,0.11405247046035726
test,20251013,industry_size,20,0.1,0.0,-0.05799951093718195,-0.058381250014926916,-0.040865266309925596,-0.05386897884022856,-0.01751598370500132,-0.004512271174698358,0.0003817390777449681,1.4637970335874042,0.2544927184966454,0,6,39,47,0.2807377167654385,0.1625948457655872
test,20251013,industry_size,20,0.1,0.02,-0.057422384430161434,-0.057792176191883,-0.040865266309925596,-0.05386897884022856,-0.016926909881957407,-0.003923197351654445,0.00036979176172156577,1.4519710482403794,0.2465278411477105,0,6,38,46,0.27648840921504075,0.16515731521569274
test,20251020,none,20,0.0,0.0,0.027635632906373546,0.027301560385867688,0.07180199965371803,0.03871368553814387,-0.04450043926785034,-0.01141212515227618,0.00033407252050585823,1.281096506039833,0.22271501367057214,0,6,44,51,0.0,0.12766343052593304
test,20251020,none,20,0.0,0.02,0.023203440528331967,0.022894025492590807,0.07180199965371803,0.03871368553814387,-0.04890797416112722,-0.01581966004555306,0.0003094150357411617,1.22409609927484,0.2062766904941078,0,7,37,46,0.0,0.11730457621562385
test,20251020,none,20,0.1,0.0,0.027635632906373546,0.027301560385867688,0.07180199965371803,0.03871368553814387,-0.04450043926785034,-0.01141212515227618,0.00033407252050585823,1.281096506039833,0.22271501367057214,0,6,44,51,0.0,0.12766343052593304
test,20251020,none,20,0.1,0.02,0.023203440528331967,0.022894025492590807,0.07180199965371803,0.03871368553814387,-0.04890797416112722,-0.01581966004555306,0.0003094150357411617,1.22409609927484,0.2062766904941078,0,7,37,46,0.0,0.11730457621562385
test,20251020,industry_size,20,0.0,0.0,0.027635632906373546,0.027301560385867688,0.07180199965371803,0.03871368553814387,-0.04450043926785034,-0.01141212515227618,0.00033407252050585823,1.281096506039833,0.22271501367057214,0,6,44,51,0.19118858568915034,0.12766343052593304
test,20251020,industry_size,20,0.0,0.02,0.023203440528331967,0.022894025492590807,0.07180199965371803,0.03871368553814387,-0.04890797416112722,-0.01581966004555306,0.0003094150357411617,1.22409609927484,0.2062766904941078,0,7,37,46,0.1975208572585709,0.11730457621562385
test,20251020,industry_size,20,0.1,0.0,0.029145113470719564,0.02894862170135896,0.07180199965371803,0.03871368553814387,-0.042853377952359065,-0.009765063836784906,0.00019649176936060384,1.1769983943164046,0.13099451290706923,0,6,41,47,0.28463442105969333,0.1524084219748772
test,20251020,industry_size,20,0.1,0.02,0.027924131562645504,0.027731326566460983,0.07180199965371803,0.03871368553814387,-0.044070673087257047,-0.010982358971682885,0.0001928049961845206,1.1197994833237177,0.12853666412301373,0,6,39,45,0.23902946888467916,0.12222778763867567
test,20251027,none,20,0.0,0.0,0.02063627170713878,0.020371431266727687,-0.0026739525259247277,0.013941269387403204,0.023045383792652415,0.006430161879324483,0.0002648404404110915,1.3952629834369097,0.17656029360739434,0,6,43,51,0.0,0.17838604950506046
test,20251027,none,20,0.0,0.02,0.01946681386900668,0.01923294850108687,-0.0026739525259247277,0.013941269387403204,0.021906901027011597,0.005291679113683665,0.0002338653679198094,1.2361365351206406,0.15591024527987293,0,7,38,47,0.0,0.17009533390852918
test,20251027,none,20,0.1,0.0,0.02063627170713878,0.020371431266727687,-0.0026739525259247277,0.013941269387403204,0.023045383792652415,0.006430161879324483,0.0002648404404110915,1.3952629834369097,0.17656029360739434,0,6,43,51,0.0,0.17838604950506046
test,20251027,none,20,0.1,0.02,0.01946681386900668,0.01923294850108687,-0.0026739525259247277,0.013941269387403204,0.021906901027011597,0.005291679113683665,0.0002338653679198094,1.2361365351206406,0.15591024527987293,0,7,38,47,0.0,0.17009533390852918
test,20251027,industry_size,20,0.0,0.0,0.02063627170713878,0.020371431266727687,-0.0026739525259247277,0.013941269387403204,0.023045383792652415,0.006430161879324483,0.0002648404404110915,1.3952629834369097,0.17656029360739434,0,6,43,51,0.30926368599551196,0.17838604950506046
test,20251027,industry_size,20,0.0,0.02,0.01946681386900668,0.01923294850108687,-0.0026739525259247277,0.013941269387403204,0.021906901027011597,0.005291679113683665,0.0002338653679198094,1.2361365351206406,0.15591024527987293,0,7,38,47,0.30485302448799756,0.17009533390852918
test,20251027,industry_size,20,0.1,0.0,0.014076269479493204,0.013915027935786422,-0.0026739525259247277,0.013941269387403204,0.01658898046171115,-2.624145161678193e-05,0.0001612415437067829,1.3084443858878163,0.1074943624711886,0,6,35,45,0.3396026141332642,0.17994067982033396
test,20251027,industry_size,20,0.1,0.02,0.014202677231327258,0.014014237309398455,-0.0026739525259247277,0.013941269387403204,0.016688189835323185,7.296792199525115e-05,0.00018843992192880195,1.3360015218244659,0.1256266146192013,0,6,39,47,0.3090302457248045,0.16161106190263028
test,20251103,none,20,0.0,0.0,0.0033034380049191863,0.0030836857598705216,-0.0036286313582856167,-0.0009226025879547827,0.006712317118156138,0.004006288347825304,0.00021975224504866488,1.4949344754449345,0.14650149669910992,0,5,45,51,0.0,0.18032947454441225
test,20251103,none,20,0.0,0.02,0.0015032648525611818,0.0013248727132994234,-0.0036286313582856167,-0.0009226025879547827,0.00495350407158504,0.002247475301254206,0.00017839213926175838,1.3198338625781014,0.11892809284117226,0,6,42,48,0.0,0.20720436841098913
test,20251103,none,20,0.1,0.0,0.0033034380049191863,0.0030836857598705216,-0.0036286313582856167,-0.0009226025879547827,0.006712317118156138,0.004006288347825304,0.00021975224504866488,1.4949344754449345,0.14650149669910992,0,5,45,51,0.0,0.18032947454441225
test,20251103,none,20,0.1,0.02,0.0015032648525611818,0.0013248727132994234,-0.0036286313582856167,-0.0009226025879547827,0.00495350407158504,0.002247475301254206,0.00017839213926175838,1.3198338625781014,0.11892809284117226,0,6,42,48,0.0,0.20720436841098913
test,20251103,industry_size,20,0.0,0.0,0.0033034380049191863,0.0030836857598705216,-0.0036286313582856167,-0.0009226025879547827,0.006712317118156138,0.004006288347825304,0.00021975224504866488,1.4949344754449345,0.14650149669910992,0,5,45,51,0.3121622535274321,0.18032947454441225
test,20251103,industry_size,20,0.0,0.02,0.0015032648525611818,0.0013248727132994234,-0.0036286313582856167,-0.0009226025879547827,0.00495350407158504,0.002247475301254206,0.00017839213926175838,1.3198338625781014,0.11892809284117226,0,6,42,48,0.3381159797958368,0.20720436841098913
test,20251103,industry_size,20,0.1,0.0,0.0006818723785762957,0.0005211277986084864,-0.0036286313582856167,-0.0009226025879547827,0.004149759156894103,0.001443730386563269,0.00016074457996780923,1.4945562808406494,0.10716305331187281,0,5,42,49,0.3090042526695525,0.17067515116441898
test,20251103,industry_size,20,0.1,0.02,0.002099160582704839,0.0019321103892046309,-0.0036286313582856167,-0.0009226025879547827,0.005560741747490248,0.002854712977159414,0.0001670501935002081,1.343467100662656,0.1113667956668054,0,5,42,48,0.3094666520714971,0.17452050649691853
test,20251110,none,20,0.0,0.0,-0.03591400997239124,-0.03619160651916217,-0.0287505718032387,-0.024091668340119447,-0.007441034715923472,-0.012099938179042726,0.00027759654677093177,1.4602690944224275,0.18506436451395453,0,6,41,48,0.0,0.16617130492480645
test,20251110,none,20,0.0,0.02,-0.035002998723487784,-0.03523417593754909,-0.0287505718032387,-0.024091668340119447,-0.006483604134310393,-0.011142507597429647,0.00023117721406130668,1.2374291427886956,0.1541181427075378,0,7,39,47,0.0,0.17011764628263537
