split,style_set,k,exposure_cap,periods,net_ann,net_ir,net_max_drawdown,excess_benchmark_ann,excess_exec_universe_ann,avg_desired_turnover,avg_filled_turnover,avg_constraint_reject_count,fallback_rate,avg_max_abs_target_exposure_z,avg_abs_target_exposure_z,avg_partial_fill_count,avg_position_count
validation,industry_proxy,10,0.25,97,-0.19458366625743306,-0.05889526913729951,-0.5164206578963124,-0.1905212635668978,-0.1202131053402472,1.7954083458087828,0.04898549987128793,78.57731958762886,0.9690721649484536,0.3917140966747452,0.22079650561698785,24.298969072164947,28.36082474226804
validation,industry_proxy,10,0.35,97,-0.18925592711684236,-0.05631818899366851,-0.5109254167746582,-0.18512613306886005,-0.11432980277849181,1.7971922415637815,0.04878004584432756,71.8659793814433,0.865979381443299,0.3708703231967397,0.2082272135372526,24.195876288659793,28.24742268041237
validation,industry_proxy,10,0.5,97,-0.07393089567539257,-0.005326664588391577,-0.3808111409788215,-0.07221514585026567,0.002055219632171701,1.7344986367677118,0.049966057259006574,28.556701030927837,0.27835051546391754,0.28212425314574946,0.1640850022269465,23.742268041237114,26.938144329896907
validation,industry_proxy,30,0.15,97,-0.02815092385997009,0.010416741637255629,-0.3909192815259739,-0.025087798167338637,0.05773431615819624,1.4196412028423142,0.10632701423846516,90.42268041237114,1.0,0.1607128318258841,0.08998533663579798,60.52577319587629,73.73195876288659
validation,industry_proxy,30,0.25,97,-0.02729937369465041,0.0108944487048775,-0.39401075174085765,-0.023868136613703794,0.05908162747757917,1.4148563373044998,0.10719463768988159,87.64948453608247,0.9690721649484536,0.16009027026706468,0.09014338389348812,60.78350515463917,74.02061855670104
validation,industry_proxy,30,0.35,97,-0.03751083098248387,0.007231914261417552,-0.40156503730695003,-0.03180646939848564,0.05010917705005724,1.4428264231499015,0.1101394133910709,74.90721649484536,0.8041237113402062,0.1603019406413727,0.09000089863178733,62.154639175257735,75.24742268041237
validation,industry_proxy,30,0.5,97,-0.13950654839596388,-0.037177696639112745,-0.49782117612720844,-0.13375354467004252,-0.059843040065513,1.1984913590920636,0.08427301246813564,21.77319587628866,0.23711340206185566,0.21124958979018438,0.12430624973625248,51.8041237113402,63.896907216494846
validation,industry_size,10,0.15,97,-0.19717744082862032,-0.059996346222429324,-0.5202803038731043,-0.1926054216311306,-0.1226193682514195,1.78823696024464,0.048627189493279765,79.98969072164948,1.0,0.4283008689069454,0.21929331218607367,24.391752577319586,28.84536082474227
validation,industry_size,10,0.25,97,-0.19724879785870086,-0.06005033471020438,-0.5200424440068625,-0.19271892717121764,-0.12273361678052241,1.786433744370883,0.04860180194814592,79.94845360824742,1.0,0.4257046998074636,0.21898363255044004,24.329896907216494,28.783505154639176
validation,industry_size,10,0.35,97,-0.1965629070850311,-0.05950016950186271,-0.5204993023187581,-0.19187055811318576,-0.12181752107221566,1.7944848185305755,0.04903542878027141,76.57731958762886,0.9381443298969072,0.4095883277400701,0.21182468494301138,24.350515463917525,28.79381443298969
