split,trade_date,risk_control,k,style_penalty,turnover_penalty,gross_return,net_return,benchmark_return,executable_universe_return,excess_vs_benchmark,excess_vs_executable_universe,transaction_cost,portfolio_nav,participation_cap,turnover_cap,exposure_cap,exposure_slack_penalty,buy_capacity_slack_penalty,cash_penalty,min_invested_shortfall_penalty,single_name_cap,min_invested,optimizer_status,solver_message,fallback_used,invested_weight,cash_weight,desired_turnover,filled_turnover,filled_desired_ratio,buy_turnover,sell_turnover,position_count,max_abs_exposure_z,avg_abs_exposure_z,max_exposure_slack,avg_exposure_slack,total_exposure_slack,buy_capacity_slack,min_invested_shortfall,min_invested_rule_ok,objective_value
test,20251009,industry_size,20,0.2,0.02,-0.04005723523522295,-0.04035708696389581,-0.06878968257617979,-0.010779030302583153,0.02843259561228398,-0.029578056661312656,0.0002998517286728607,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9999999999606858,3.931421854730388e-11,0.1999010527255567,0.19990115244857382,1.0000004988618907,0.0999505792415148,0.09995057320705901,51,0.3499999997195557,0.11666666657451484,1.2970111582833295e-12,1.291561751969604e-12,7.749370511817625e-12,0.0,0.0,1.0,0.07350054251278045
test,20251009,industry_size_liquidity_vol_mom,20,0.0,0.0,-0.035796807964260845,-0.03687100480862206,-0.06878968257617979,-0.010779030302583153,0.03191867776755773,-0.026091974506038902,0.0010741968443612158,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8452583551105673,0.15474164488943265,0.2630545918599126,0.7161312295741439,2.7223673402193005,0.32334144417508753,0.39278978539905635,57,0.7282277109718307,0.2964652352818195,0.3782277109770275,0.026949524647526445,0.4311923943604231,0.0,0.0,1.0,-11.083331570159412
test,20251009,industry_size_liquidity_vol_mom,20,0.0,0.02,-0.03476688515180608,-0.03514356444194735,-0.06878968257617979,-0.010779030302583153,0.03364611813423244,-0.024364534139364194,0.00037667929014126967,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.835728840732769,0.16427115926723102,0.25111917503842335,0.2511195267608464,1.0000014006195386,0.09089024124587963,0.1602292855149668,57,0.7712844332039202,0.31932898301141166,0.42128443320769027,0.029874538587445636,0.4779926173991302,0.0,0.0,1.0,-12.284293946751918
test,20251009,industry_size_liquidity_vol_mom,20,0.05,0.0,-0.03144885760143428,-0.032554849550387725,-0.06878968257617979,-0.010779030302583153,0.036234833025792064,-0.02177581924780457,0.0011059919489534433,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000003536641,0.19999999964633586,0.270119607859013,0.7373279659689622,2.7296351116939475,0.3225729691278186,0.4147549968411436,54,0.6293312671282959,0.2848605901385338,0.27933126713567974,0.027164422784595414,0.4346307645535266,0.0,0.0,1.0,-11.433114365787809
test,20251009,industry_size_liquidity_vol_mom,20,0.05,0.02,-0.03458438012951433,-0.034948352255196276,-0.06878968257617979,-0.010779030302583153,0.03384133032098351,-0.02416932195261312,0.00036397212568194923,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8295839515409301,0.17041604845906988,0.24264783443559695,0.24264808378796615,1.0000010276307216,0.08669066419007916,0.15595741959788698,56,0.7386215274194498,0.31052050149858157,0.3886215274217427,0.02979056062661842,0.47664897002589474,0.0,0.0,1.0,-12.51778243556964
test,20251009,industry_size_liquidity_vol_mom,20,0.1,0.0,-0.03517168539013909,-0.03623731492515424,-0.06878968257617979,-0.010779030302583153,0.03255236765102555,-0.025458284622571083,0.0010656295350151516,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8178214143181246,0.1821785856818754,0.2527830592029998,0.710419690010101,2.8103928018356314,0.32100201675810197,0.38941767325199905,57,0.5867187559274092,0.2588465781912871,0.23671875594638103,0.014794922317003039,0.23671875707204862,0.0,0.0,1.0,-6.708954207320995
test,20251009,industry_size_liquidity_vol_mom,20,0.1,0.02,-0.03406033818105863,-0.03443699056523883,-0.06878968257617979,-0.010779030302583153,0.03435269201094096,-0.023657960262655674,0.0003766523841801988,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8066816850681323,0.19331831493186769,0.2510951697425945,0.25110158945346583,1.0000255668433524,0.09171294739398399,0.15938864205948186,57,0.5639209799571884,0.2658658872677059,0.2139209800230248,0.015053796033217041,0.24086073653147266,0.0,0.0,1.0,-6.809474563039
test,20251009,industry_size_liquidity_vol_mom,20,0.2,0.0,-0.031829252771544324,-0.03292736936104595,-0.06878968257617979,-0.010779030302583153,0.03586231321513384,-0.022148339058462793,0.0010981165895016215,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000143781,0.1999999999856219,0.22758473789127057,0.7320777263344143,3.2167259242320854,0.36603886345764525,0.366038862876769,58,0.49950949706096054,0.2559948105351041,0.14950949707046318,0.00934434359183973,0.14950949746943568,0.0,0.0,1.0,-4.936131089440471
test,20251009,industry_size_liquidity_vol_mom,20,0.2,0.02,-0.031065909408671825,-0.03142564659025878,-0.06878968257617979,-0.010779030302583153,0.03736403598592101,-0.020646616287675626,0.0003597371815869551,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000036205,0.19999999999637952,0.2398245985312707,0.23982478772463672,1.000000788882238,0.11981457949492569,0.12001020822971104,61,0.4913231164678509,0.266323684648318,0.1413231164700518,0.008832694785186812,0.141323116562989,0.0,0.0,1.0,-4.774444407905381
test,20251016,none,20,0.0,0.0,-0.02249192396143757,-0.023225248497759587,0.008138524968852812,0.007383255786223105,-0.0313637734666124,-0.030608504283982693,0.00073332453632202,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9999999999880053,1.1994738535747729e-11,0.11058484509411881,0.48888302421468,4.420886277849297,0.24444151933300867,0.24444150488167135,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8058466467216086
test,20251016,none,20,0.0,0.02,-0.022052167986043533,-0.022218050526829743,0.008138524968852812,0.007383255786223105,-0.030356575495682554,-0.02960130631305285,0.00016588254078621074,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.999999999324204,6.757959747361042e-10,0.11058459434893614,0.11058836052414049,1.000034056960886,0.05529419820502653,0.05529416231911396,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7957909880501268
test,20251016,none,20,0.05,0.0,-0.02249192396143757,-0.023225248497759587,0.008138524968852812,0.007383255786223105,-0.0313637734666124,-0.030608504283982693,0.00073332453632202,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9999999999880053,1.1994738535747729e-11,0.11058484509411881,0.48888302421468,4.420886277849297,0.24444151933300867,0.24444150488167135,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8058466467216086
test,20251016,none,20,0.05,0.02,-0.022052167986043533,-0.022218050526829743,0.008138524968852812,0.007383255786223105,-0.030356575495682554,-0.02960130631305285,0.00016588254078621074,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.999999999324204,6.757959747361042e-10,0.11058459434893614,0.11058836052414049,1.000034056960886,0.05529419820502653,0.05529416231911396,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7957909880501268
test,20251016,none,20,0.1,0.0,-0.02249192396143757,-0.023225248497759587,0.008138524968852812,0.007383255786223105,-0.0313637734666124,-0.030608504283982693,0.00073332453632202,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9999999999880053,1.1994738535747729e-11,0.11058484509411881,0.48888302421468,4.420886277849297,0.24444151933300867,0.24444150488167135,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8058466467216086
test,20251016,none,20,0.1,0.02,-0.022052167986043533,-0.022218050526829743,0.008138524968852812,0.007383255786223105,-0.030356575495682554,-0.02960130631305285,0.00016588254078621074,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.999999999324204,6.757959747361042e-10,0.11058459434893614,0.11058836052414049,1.000034056960886,0.05529419820502653,0.05529416231911396,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7957909880501268
test,20251016,none,20,0.2,0.0,-0.02249192396143757,-0.023225248497759587,0.008138524968852812,0.007383255786223105,-0.0313637734666124,-0.030608504283982693,0.00073332453632202,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9999999999880053,1.1994738535747729e-11,0.11058484509411881,0.48888302421468,4.420886277849297,0.24444151933300867,0.24444150488167135,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8058466467216086
test,20251016,none,20,0.2,0.02,-0.022052167986043533,-0.022218050526829743,0.008138524968852812,0.007383255786223105,-0.030356575495682554,-0.02960130631305285,0.00016588254078621074,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.999999999324204,6.757959747361042e-10,0.11058459434893614,0.11058836052414049,1.000034056960886,0.05529419820502653,0.05529416231911396,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7957909880501268
test,20251016,industry_proxy,20,0.0,0.0,-0.02299803483799449,-0.02375159148345823,0.008138524968852812,0.007383255786223105,-0.031890116452311046,-0.031134847269681337,0.0007535566454637402,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9999999993640366,6.359633930586028e-10,0.12063558951017514,0.5023710969758268,4.1643688982301015,0.25118555541196236,0.25118554156386447,48,0.34999999795419234,0.3022735417989839,2.8865956820992657e-11,2.1392648019146107e-11,8.557059207658443e-11,0.0,0.0,1.0,0.7647311797145799
test,20251016,industry_proxy,20,0.0,0.02,-0.022981623769511236,-0.023149362199678884,0.008138524968852812,0.007383255786223105,-0.031287887168531696,-0.03053261798590199,0.00016773843016764905,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9999999998343877,1.65612301650242e-10,0.11182531496816908,0.11182562011176603,1.0000027287524031,0.05591281041809915,0.05591280969366687,50,0.3499999996641292,0.28827450815988653,4.3802334761173564e-12,4.264064595127409e-12,1.7056258380509637e-11,0.0,0.0,1.0,0.741008894286167
test,20251016,industry_proxy,20,0.05,0.0,-0.025852315020896945,-0.02662123796648234,0.008138524968852812,0.007383255786223105,-0.034759762935335156,-0.03400449375270544,0.000768922945585398,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9999999999219358,7.806422175349326e-11,0.1558749975400825,0.512615297056932,3.288630666538522,0.25630765755163815,0.2563076395052938,52,0.34999999980402163,0.2189662173511474,2.7484938176283295e-12,2.63857883038514e-12,1.055431532154056e-11,0.0,0.0,1.0,0.6595316222827822
test,20251016,industry_proxy,20,0.05,0.02,-0.02585660768533254,-0.026090846048710238,0.008138524968852812,0.007383255786223105,-0.03422937101756305,-0.033474101834933344,0.00023423836337769686,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.999999999978475,2.1525004001432535e-11,0.15615886315025373,0.15615890891846457,1.0000002930875003,0.07807945983954488,0.07807944907891967,51,0.3499999999450075,0.2278405633529767,8.271815585450815e-13,7.657939370546917e-13,3.063175748218767e-12,0.0,0.0,1.0,0.6585604866804532
test,20251016,industry_proxy,20,0.1,0.0,-0.026774247631652485,-0.027544805328392187,0.008138524968852812,0.007383255786223105,-0.035683330297245,-0.03492806111461529,0.0007705576967397033,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9999999999001964,9.980360982098091e-11,0.1461594679963516,0.5137051311598022,3.514689388255198,0.2568525701222496,0.25685256103755266,48,0.349999999412052,0.16213780666488775,5.518169227152472e-12,5.120126485710288e-12,2.0480505942841152e-11,0.0,0.0,1.0,0.6093921732942134
test,20251016,industry_proxy,20,0.1,0.02,-0.02573700597666784,-0.025965756128777454,0.008138524968852812,0.007383255786223105,-0.034104281097630265,-0.03334901191500056,0.00022875015210961446,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9999999998353122,1.6468781893763662e-10,0.1524996167405861,0.15250010140640963,1.0000031781445349,0.07625005137549053,0.07625005003091911,49,0.34999999919348296,0.1324062617691636,6.6437665849878954e-12,6.4040159259562055e-12,2.5616063703824822e-11,0.0,0.0,1.0,0.6192195719884783
test,20251016,industry_proxy,20,0.2,0.0,-0.02507365483333624,-0.02584869610662918,0.008138524968852812,0.007383255786223105,-0.033987221075481994,-0.03323195189285228,0.000775041273292936,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9999999999211395,7.886047370675442e-11,0.16097497628719815,0.5166941821952906,3.2097795204730946,0.2583470945417568,0.2583470876535338,52,0.34999999965214823,0.11745472467509532,5.453316624828566e-12,4.88885345010874e-12,1.955541380043496e-11,0.0,0.0,1.0,0.5606197158137749
test,20251016,industry_proxy,20,0.2,0.02,-0.024485448246718045,-0.02469213222509142,0.008138524968852812,0.007383255786223105,-0.032830657193944235,-0.03207538801131452,0.00020668397837337481,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9999999998308141,1.6918588752190544e-10,0.1377887301082769,0.13778931891558321,1.0000042732617236,0.06889466695908306,0.06889465195650014,50,0.3499999977050714,0.08750000274562264,8.554904703691157e-12,8.536164163128963e-12,3.414465665251585e-11,0.0,0.0,1.0,0.5756869161521241
test,20251016,industry_size,20,0.0,0.0,-0.01699195962481711,-0.017774647196215045,0.008138524968852812,0.007383255786223105,-0.025913172165067857,-0.02515790298243815,0.0007826875713979374,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8452410281999947,0.1547589718000053,0.1971079263827095,0.5217917142652916,2.647238616128345,0.25387043571264584,0.26792127855264575,56,0.34999999974179063,0.3195795465141933,1.06207181545987e-11,9.163287169053331e-12,5.4979723014319985e-11,0.0,0.0,1.0,0.05447136529770141
test,20251016,industry_size,20,0.0,0.02,-0.016585913703402243,-0.016869002827038737,0.008138524968852812,0.007383255786223105,-0.02500752779589155,-0.024252258613261843,0.00028308912363649523,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8540949626986531,0.14590503730134685,0.18872604957154895,0.18872608242433014,1.0000001740765585,0.0932572184765103,0.09546886394781984,56,0.34999999998265086,0.3192544924815382,6.410307940649805e-13,5.509468047935918e-13,3.3056808287615507e-12,6.393807674707505e-13,0.0,1.0,0.05273853428757848
test,20251016,industry_size,20,0.05,0.0,-0.016885961173885966,-0.017660838492003197,0.008138524968852812,0.007383255786223105,-0.02579936346085601,-0.025044094278226302,0.0007748773181172293,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8909021259452479,0.10909787405475213,0.13650259713472493,0.5165848787448195,3.7844326011977785,0.258776869150091,0.25780800959472855,48,0.34999999991235065,0.1293515630940668,3.945248729516162e-12,3.7124569692278585e-12,2.227474181536715e-11,0.0,0.0,1.0,0.040814026952616746
test,20251016,industry_size,20,0.05,0.02,-0.016752647066546,-0.016955661526529466,0.008138524968852812,0.007383255786223105,-0.025094186495382278,-0.024338917312752572,0.00020301445998346498,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.882299606575619,0.11770039342438099,0.1353427500570039,0.13534297332231,1.000001649628857,0.06854231989927244,0.06680065342303756,49,0.34999999991143194,0.1474376480494214,3.640179027551327e-12,3.2716949266758027e-12,1.9630169560054817e-11,0.0,0.0,1.0,0.03330293434781766
test,20251016,industry_size,20,0.1,0.0,-0.021297756058853604,-0.02207696986528198,0.008138524968852812,0.007383255786223105,-0.03021549483413479,-0.029460225651505086,0.0007792138064283767,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9139489309806772,0.0860510690193228,0.17495572784009975,0.5194758709522511,2.9691847038413313,0.28355852992523767,0.23591734102701345,55,0.3499999999773352,0.14311577719503152,3.7164605737951915e-13,3.631176737525659e-13,2.1787060425153954e-12,1.3148030134427097e-13,0.0,1.0,0.03996899472026075
test,20251016,industry_size,20,0.1,0.02,-0.021072933119401803,-0.02132732488276072,0.008138524968852812,0.007383255786223105,-0.029465849851613532,-0.028710580668983826,0.0002543917633589191,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9154587455942415,0.08454125440575855,0.16959410434731978,0.16959450890594607,1.0000023854521822,0.10758358461666949,0.06201092428927658,55,0.34999999956170735,0.15040848120193623,5.864413465427303e-12,5.8303393652794335e-12,3.49820361916766e-11,0.0,0.0,1.0,0.026676185788725576
test,20251016,industry_size,20,0.2,0.0,-0.023086564398801707,-0.023856647470791616,0.008138524968852812,0.007383255786223105,-0.03199517243964443,-0.03123990325701472,0.0007700830719899066,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9963274077914948,0.003672592208505243,0.15219680566444638,0.5133887146599377,3.373189814455264,0.26400693880436193,0.24938177585557583,60,0.34999999398823584,0.10651225450553176,1.3680187188255392e-11,1.3196772071260797e-11,7.918063242756478e-11,0.0,0.0,1.0,0.06153458989091167
test,20251016,industry_size,20,0.2,0.02,-0.023773988877659254,-0.023994742413135685,0.008138524968852812,0.007383255786223105,-0.032133267381988496,-0.03137799819935879,0.0002207535354764327,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9999999998879476,1.1205236738476287e-10,0.14716892482454413,0.14716902365095513,1.0000006715168377,0.0735845122063326,0.07358451144462254,57,0.3499999976426963,0.11891309579089783,1.677659528859354e-12,1.5896284463616825e-12,9.537770678170095e-12,0.0,0.0,1.0,0.07505755653392404
test,20251016,industry_size_liquidity_vol_mom,20,0.0,0.0,-0.007053141953507657,-0.00782099324745231,0.008138524968852812,0.007383255786223105,-0.015959518216305122,-0.015204249033675416,0.0007678512939446526,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8384935485734039,0.16150645142659614,0.2096715049741548,0.5119008626297684,2.4414422107232356,0.252568028126667,0.2593328345031014,64,0.7650402212374448,0.31093652748578327,0.415040221252043,0.05018275967897067,0.8029241548635307,0.0,0.0,1.0,-20.415818239963052
test,20251016,industry_size_liquidity_vol_mom,20,0.0,0.02,-0.006922877043924686,-0.007249688759160387,0.008138524968852812,0.007383255786223105,-0.0153882137280132,-0.014632944545383492,0.00032681171523570143,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8256995717278587,0.17430042827214132,0.2178717437186905,0.21787447682380096,1.0000125445597663,0.10392260395334979,0.11395187287045117,67,0.673452809209975,0.30081511349036916,0.32345280924272674,0.050386652782001363,0.8061864445120218,0.0,0.0,1.0,-20.513557060801336
test,20251016,industry_size_liquidity_vol_mom,20,0.05,0.0,-0.007413695979074356,-0.008195658902411099,0.008138524968852812,0.007383255786223105,-0.01633418387126391,-0.015578914688634204,0.0007819629233367422,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8059429343677292,0.19405706563227076,0.20957753657780553,0.5213086155578281,2.487426009820917,0.2636257751279931,0.257682840429835,68,0.6389264427467836,0.3029965826816127,0.28892644275534074,0.02959993741429045,0.4735989986286472,0.0,0.0,1.0,-12.467218039533453
test,20251016,industry_size_liquidity_vol_mom,20,0.05,0.02,-0.006852729654514738,-0.0071480936075485595,0.008138524968852812,0.007383255786223105,-0.015286618576401371,-0.014531349393771664,0.00029536395303382166,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8212405613999755,0.17875943860002452,0.1969057014470448,0.19690930202254778,1.0000182857859194,0.09428295599236754,0.10262634603018024,68,0.651023311234407,0.2935008427109382,0.3010233112845359,0.028823518979189947,0.46117630366703916,0.0,0.0,1.0,-12.137777241400993
test,20251016,industry_size_liquidity_vol_mom,20,0.1,0.0,-0.0071964792587998015,-0.007979398941346975,0.008138524968852812,0.007383255786223105,-0.016117923910199786,-0.01536265472757008,0.0007829196825471738,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000345452,0.1999999999654548,0.19311534029239213,0.5219464550314492,2.70277055277525,0.2520625206210534,0.2698839344103958,60,0.45919980018137874,0.3046744733398845,0.10919980021277187,0.011230286597752995,0.17968458556404793,0.0,0.0,1.0,-5.378506668846327
test,20251016,industry_size_liquidity_vol_mom,20,0.1,0.02,-0.0075802512832018245,-0.00789229784857168,0.008138524968852812,0.007383255786223105,-0.01603082281742449,-0.015275553634794783,0.00031204656536985517,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.80000000000082,0.19999999999917994,0.20803095450167336,0.20803104357990343,1.0000004281969974,0.10067468036219983,0.10735636321770359,66,0.47578653736073473,0.29259065141565,0.1257865373620926,0.013840107315666374,0.22144171705066198,0.0,0.0,1.0,-6.379635818439998
test,20251016,industry_size_liquidity_vol_mom,20,0.2,0.0,-0.006661488555037152,-0.0074385563871777645,0.008138524968852812,0.007383255786223105,-0.015577081356030576,-0.01482181217340087,0.0007770678321406125,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000024996,0.1999999999975004,0.19724112642696665,0.518045221427075,2.626456413079216,0.25902261093072554,0.2590226104963495,66,0.5362314680599363,0.30197376182696567,0.18623146806288338,0.023740505914393247,0.37984809463029195,0.0,0.0,1.0,-10.87527506067411
test,20251016,industry_size_liquidity_vol_mom,20,0.2,0.02,-0.006927583456332729,-0.007222706546918936,0.008138524968852812,0.007383255786223105,-0.015361231515771748,-0.014605962333142042,0.00029512309058620764,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.8000000000065424,0.19999999999345763,0.19674726871607082,0.19674872705747176,1.0000074122574125,0.09837436356531602,0.09837436349215575,67,0.5144190702899158,0.292140419066663,0.16441907030849087,0.02810315827073821,0.44965053233181135,0.0,0.0,1.0,-12.609691525409659
test,20251023,none,20,0.0,0.0,0.047825301550239466,0.04700094765118368,0.0655940347517796,0.0062854975533301405,-0.01859308710059593,0.04071545009785354,0.0008243538990557864,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9999999999835704,1.642963542991538e-11,0.09603765663199791,0.5495692660371909,5.722435191677563,0.27478463343359105,0.2747846326035998,39,0.0,0.0,0.0,0.0,0.0,1.3443366982103454e-13,0.0,1.0,0.786623256227323
test,20251023,none,20,0.0,0.02,0.047017782484942705,0.0468827593463862,0.0655940347517796,0.0062854975533301405,-0.018711275405393406,0.04059726179305606,0.00013502313855650789,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9999999998225889,1.7741108582214338e-10,0.09001478653427097,0.09001542570433858,1.000007100723028,0.04500773065655298,0.0450076950477856,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7754411932187866
test,20251023,none,20,0.05,0.0,0.047825301550239466,0.04700094765118368,0.0655940347517796,0.0062854975533301405,-0.01859308710059593,0.04071545009785354,0.0008243538990557864,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9999999999835704,1.642963542991538e-11,0.09603765663199791,0.5495692660371909,5.722435191677563,0.27478463343359105,0.2747846326035998,39,0.0,0.0,0.0,0.0,0.0,1.3443366982103454e-13,0.0,1.0,0.786623256227323
test,20251023,none,20,0.05,0.02,0.047017782484942705,0.0468827593463862,0.0655940347517796,0.0062854975533301405,-0.018711275405393406,0.04059726179305606,0.00013502313855650789,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9999999998225889,1.7741108582214338e-10,0.09001478653427097,0.09001542570433858,1.000007100723028,0.04500773065655298,0.0450076950477856,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7754411932187866
test,20251023,none,20,0.1,0.0,0.047825301550239466,0.04700094765118368,0.0655940347517796,0.0062854975533301405,-0.01859308710059593,0.04071545009785354,0.0008243538990557864,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9999999999835704,1.642963542991538e-11,0.09603765663199791,0.5495692660371909,5.722435191677563,0.27478463343359105,0.2747846326035998,39,0.0,0.0,0.0,0.0,0.0,1.3443366982103454e-13,0.0,1.0,0.786623256227323
test,20251023,none,20,0.1,0.02,0.047017782484942705,0.0468827593463862,0.0655940347517796,0.0062854975533301405,-0.018711275405393406,0.04059726179305606,0.00013502313855650789,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9999999998225889,1.7741108582214338e-10,0.09001478653427097,0.09001542570433858,1.000007100723028,0.04500773065655298,0.0450076950477856,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7754411932187866
test,20251023,none,20,0.2,0.0,0.047825301550239466,0.04700094765118368,0.0655940347517796,0.0062854975533301405,-0.01859308710059593,0.04071545009785354,0.0008243538990557864,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9999999999835704,1.642963542991538e-11,0.09603765663199791,0.5495692660371909,5.722435191677563,0.27478463343359105,0.2747846326035998,39,0.0,0.0,0.0,0.0,0.0,1.3443366982103454e-13,0.0,1.0,0.786623256227323
test,20251023,none,20,0.2,0.02,0.047017782484942705,0.0468827593463862,0.0655940347517796,0.0062854975533301405,-0.018711275405393406,0.04059726179305606,0.00013502313855650789,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9999999998225889,1.7741108582214338e-10,0.09001478653427097,0.09001542570433858,1.000007100723028,0.04500773065655298,0.0450076950477856,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7754411932187866
test,20251023,industry_proxy,20,0.0,0.0,0.04345198534727231,0.04259529137514983,0.0655940347517796,0.0062854975533301405,-0.022998743376629778,0.03630979382181969,0.0008566939721224814,10000000.0,0.03,1.0,0.35,25.0,1000.0,0.0,0.0,0.05,0.8,Optimal,optimal,False,0.9999999999891618,1.0838219210995703e-11,0.09743516420797704,0.571129314748321,5.86163444574523,0.2855646665497565,0.2855646481985645,46,0.3499999997401442,0.3131680035811682,6.398365887361989e-13,6.317315609746139e-13,2.5269262438984556e-12,1.3642889073211832e-13,0.0,1.0,0.7394545592688141
