split,k,window_index,window_start,window_end,num_days,cumulative_return,cumulative_bench_return,excess_vs_bench_10d,daily_mean,ir,compliance_rate,avg_position_count,avg_position_ratio,total_cost,win_rate_vs_bench,best_daily_return,worst_daily_return,final_cumulative
test,20,16,20250604,20250617,10,0.011811825244794738,-0.014338961269674155,0.026150786514468893,0.0014634744706529261,0.05787209129946031,1.0,20.0,1.0,7.460334298349999e-05,0.6,0.035524675985028537,-0.03843972317445305,1.0118118252447947
test,20,17,20250611,20250624,10,0.052830611927399795,0.21730902238221117,-0.16447841045481137,0.005694289986292446,0.16497954313219632,1.0,20.0,1.0,5.118837765299999e-05,0.1,0.052245426713848894,-0.03659168948399964,1.0528306119273998
test,20,18,20250618,20250701,10,0.22132330063733163,0.3168002697826475,-0.0954769691453159,0.02038660812211512,0.9779701187203733,1.0,20.0,1.0,7.49224301715e-05,0.1,0.05224935405360388,-0.012753392036091181,1.2213233006373316
test,20,19,20250625,20250708,10,0.10125248139745113,0.16680872020132176,-0.06555623880387063,0.009759936867672925,0.7889900657621854,1.0,20.0,1.0,8.509030011000002e-05,0.1,0.024981700348526426,-0.010616116778038791,1.1012524813974511
test,20,20,20250702,20250715,10,0.1801838565982108,0.30985476034152803,-0.12967090374331725,0.016872268996928445,0.8687568762426772,1.0,20.0,1.0,7.981652762999999e-05,0.2,0.04599785788698402,-0.017433225332505572,1.1801838565982108
test,20,21,20250709,20250722,10,0.2448277274605115,0.3646060384472545,-0.11977831098674296,0.02215657897591051,3.758144736673806,1.0,20.0,1.0,4.383216456299999e-05,0.0,0.03239725321603201,0.011178710750322864,1.2448277274605115
test,20,22,20250716,20250729,10,0.056372757385920735,0.1349398452359516,-0.07856708785003086,0.005566019341394969,0.4556425272910751,1.0,20.0,1.0,5.524529521499999e-05,0.2,0.02488995921579748,-0.012461689455734525,1.0563727573859207
test,20,23,20250723,20250805,10,0.007488549593942739,0.02116090172898799,-0.013672352135045251,0.0008762333047357476,0.051164277032204414,1.0,20.0,1.0,7.027336313549999e-05,0.4,0.04282020260022219,-0.016691089220292915,1.0074885495939427
test,20,24,20250730,20250812,10,0.155404926474354,0.5056363408728073,-0.3502314143984533,0.014687753186941113,0.8295890307605756,1.0,20.0,1.0,7.6587905439e-05,0.2,0.04670706259300448,-0.005256457469243736,1.155404926474354
test,20,25,20250806,20250819,10,0.7613388393777161,0.8742380997326664,-0.11289926035495035,0.05852976479465708,2.2614321656552185,1.0,20.0,1.0,0.00010902727954349999,0.4,0.08358660323504935,0.012402328318974129,1.761338839377716
test,20,26,20250813,20250826,10,0.657168124298519,0.7856132285295756,-0.1284451042310566,0.05207242090863236,2.1053463197043216,1.0,20.0,1.0,0.00016721329470600004,0.4,0.08618890692777031,0.004348003592288873,1.657168124298519
test,20,27,20250820,20250902,10,-0.013028230270405672,0.43503332455019694,-0.4480615548206026,-0.0005242446265890322,-0.012514787142790024,1.0,20.0,1.0,0.00016980958602899997,0.1,0.06127403678138133,-0.04730782822694677,0.9869717697295943
test,20,28,20250827,20250909,10,-0.024885284796807294,0.3150549560443261,-0.3399402408411334,-0.002144556212879701,-0.07434707399558053,1.0,20.0,1.0,0.00024003316200899998,0.0,0.047656872107684246,-0.034633393267379915,0.9751147152031927
test,20,29,20250903,20250916,10,0.08763778949899859,0.42319182700388414,-0.33555403750488555,0.0086551440730306,0.38996707339919784,1.0,20.0,1.0,6.464034997649999e-05,0.2,0.04682643223648951,-0.014891313104899308,1.0876377894989986
test,20,30,20250910,20250923,10,0.5277604096052739,0.34067513681219097,0.18708527279308296,0.04353863968051542,1.8185975275047401,1.0,20.0,1.0,0.000100401426252,0.8,0.08189072839231287,0.0013730584178134038,1.527760409605274
test,20,31,20250917,20250930,10,0.08761369513462891,-0.0349713234474206,0.12258501858204951,0.009556658398530714,0.19228142716782998,1.0,20.0,1.0,0.000167857354287,0.8,0.06773342164167451,-0.08377251816112824,1.087613695134629
test,20,32,20250924,20251015,10,-0.2363040993436093,-0.22633687855827422,-0.009967220785335074,-0.02504344712821694,-0.42832220133729215,1.0,20.0,1.0,0.00016386038836950002,0.2,0.07115851325275195,-0.10865668287083838,0.7636959006563907
test,20,33,20251009,20251022,10,0.3502550523489225,0.2375790535597071,0.11267599878921541,0.03225637231362286,0.511834217234089,1.0,20.0,1.0,0.0002290761551205,0.7,0.11013095047927764,-0.07274534289710972,1.3502550523489225
test,20,34,20251016,20251029,10,0.4310011369095128,0.2557657040939447,0.17523543281556808,0.04196905582658141,0.37678353973256284,1.0,20.0,1.0,0.00024303019577250005,0.6,0.18180580937473104,-0.11475682557495133,1.4310011369095128
test,20,35,20251023,20251105,10,-0.2903885261783139,-0.049205381768252954,-0.24118314441006095,-0.031912606176873096,-0.5121165429512088,1.0,20.0,1.0,0.00036479173348349995,0.3,0.06685058265535858,-0.1282064565394247,0.7096114738216861
test,20,36,20251030,20251112,10,-0.15069694369724096,-0.09450296870290464,-0.056193974994336315,-0.015875432996141553,-0.5952199704689852,1.0,20.0,1.0,0.0004568217202799999,0.4,0.025163241266520288,-0.06022717405955362,0.849303056302759
test,20,37,20251106,20251119,10,-0.3375963892987549,-0.25662442095712146,-0.08097196834163345,-0.04006559850886228,-1.6197781316674718,1.0,20.0,1.0,0.00023818000283549998,0.2,0.004469080674451922,-0.07171811831475063,0.6624036107012451
test,20,38,20251113,20251126,10,-0.07329277824376901,-0.0761223752021909,0.002829596958421887,-0.0063136043624654106,-0.11941123541485327,1.0,20.0,1.0,0.0002329060212045,0.5,0.05895269552326462,-0.07843508282592851,0.926707221756231
test,20,39,20251120,20251203,10,0.6500266570984246,0.3216381636947123,0.32838849340371223,0.05147312229384619,3.0892485414251842,1.0,20.0,1.0,0.000249434194599,1.0,0.07337812484986748,0.03063647485422826,1.6500266570984246
