split,mode,k,signal_date,execution_date,ts_code,close_weight,pred_score
test,full_topk,30,20250820,20250821,300059.SZ,0.03266413896989245,-0.0019378329161554575
test,full_topk,30,20250820,20250821,300073.SZ,0.032812515980138554,-0.0019343267194926739
test,full_topk,30,20250820,20250821,300136.SZ,0.03317279857082775,-0.0019344703759998083
test,full_topk,30,20250820,20250821,300142.SZ,0.03367734198271585,-0.0019280393607914448
test,full_topk,30,20250820,20250821,300144.SZ,0.03338465348264756,-0.0019318156410008669
test,full_topk,30,20250820,20250821,300146.SZ,0.033213286524156435,-0.0019320620922371745
test,full_topk,30,20250820,20250821,300207.SZ,0.03281383689398286,-0.0019433371489867568
test,full_topk,30,20250820,20250821,300251.SZ,0.033921615858697365,-0.0019322175066918135
test,full_topk,30,20250820,20250821,300253.SZ,0.03281387862615102,-0.0019396585412323475
test,full_topk,30,20250820,20250821,300373.SZ,0.03256749441473131,-0.0019350630464032292
test,full_topk,30,20250820,20250821,300390.SZ,0.03307425925994168,-0.0019403162878006697
test,full_topk,30,20250820,20250821,300433.SZ,0.034769857210098426,-0.0019381160382181406
test,full_topk,30,20250820,20250821,300450.SZ,0.032267948204378165,-0.0019334901589900255
test,full_topk,30,20250820,20250821,300498.SZ,0.033290057473022786,-0.0019249690230935812
test,full_topk,30,20250820,20250821,300529.SZ,0.03355952432266511,-0.001939168432727456
test,full_topk,30,20250820,20250821,300595.SZ,0.03301787882619761,-0.0019333484815433621
test,full_topk,30,20250820,20250821,300601.SZ,0.03477046375887501,-0.0019295573001727462
test,full_topk,30,20250820,20250821,300628.SZ,0.03305759411475167,-0.001936199958436191
test,full_topk,30,20250820,20250821,300699.SZ,0.03335729317664778,-0.0019252807833254337
test,full_topk,30,20250820,20250821,300748.SZ,0.03350530502981364,-0.001940934918820858
test,full_topk,30,20250820,20250821,300761.SZ,0.033949531462167025,-0.0019355621188879013
test,full_topk,30,20250820,20250821,302132.SZ,0.03461830326712075,-0.001928393729031086
test,full_topk,30,20250821,20250822,300001.SZ,0.03298360891493932,-0.0019317622063681483
test,full_topk,30,20250821,20250822,300002.SZ,0.03337741837297812,-0.0019367281347513199
test,full_topk,30,20250821,20250822,300003.SZ,0.03221838822177247,-0.0019369794754311442
test,full_topk,30,20250821,20250822,300012.SZ,0.032984874202768556,-0.0019290840718895197
test,full_topk,30,20250821,20250822,300015.SZ,0.03317857121463944,-0.001941388240084052
test,full_topk,30,20250821,20250822,300024.SZ,0.03338106493285499,-0.0019414282869547606
test,full_topk,30,20250821,20250822,300054.SZ,0.03416199738742342,-0.001939705340191722
test,full_topk,30,20250821,20250822,300058.SZ,0.03369427446328615,-0.001931328559294343
test,full_topk,30,20250821,20250822,300059.SZ,0.034142732444776974,-0.0019371265079826117
test,full_topk,30,20250821,20250822,300073.SZ,0.03318962689959816,-0.0019326587207615376
test,full_topk,30,20250821,20250822,300136.SZ,0.03265927672078011,-0.0019347418565303087
test,full_topk,30,20250821,20250822,300142.SZ,0.03241197823910658,-0.0019276042003184557
test,full_topk,30,20250821,20250822,300144.SZ,0.03303113847205102,-0.0019335830584168434
test,full_topk,30,20250821,20250822,300146.SZ,0.032706533931718164,-0.0019307640613988042
test,full_topk,30,20250821,20250822,300207.SZ,0.0336103266457589,-0.0019407084910199046
test,full_topk,30,20250821,20250822,300251.SZ,0.033451216651523646,-0.001932856859639287
test,full_topk,30,20250821,20250822,300253.SZ,0.03391301204449479,-0.0019377677235752344
test,full_topk,30,20250821,20250822,300373.SZ,0.03365794881885356,-0.0019335527904331684
test,full_topk,30,20250821,20250822,300390.SZ,0.032954914324046715,-0.001937482738867402
test,full_topk,30,20250821,20250822,300433.SZ,0.03406558510627005,-0.0019384478218853474
test,full_topk,30,20250821,20250822,300450.SZ,0.03449999052644292,-0.0019331320654600859
test,full_topk,30,20250821,20250822,300498.SZ,0.032622367061343194,-0.0019254093058407307
test,full_topk,30,20250821,20250822,300529.SZ,0.03301122980687346,-0.0019397132564336061
test,full_topk,30,20250821,20250822,300595.SZ,0.033074212052538396,-0.0019332712981849909
test,full_topk,30,20250821,20250822,300601.SZ,0.032123500025371114,-0.0019294522935524583
test,full_topk,30,20250821,20250822,300628.SZ,0.033286901138968226,-0.0019354182295501232
test,full_topk,30,20250821,20250822,300699.SZ,0.03342266243593316,-0.00192451651673764
test,full_topk,30,20250821,20250822,300748.SZ,0.03348435294114319,-0.0019412630936130881
test,full_topk,30,20250821,20250822,300761.SZ,0.03268324348160469,-0.001933904131874442
test,full_topk,30,20250821,20250822,302132.SZ,0.0360170525201406,-0.0019309096969664097
test,full_topk,30,20250822,20250825,300001.SZ,0.033237385311339504,-0.0019299706909805536
test,full_topk,30,20250822,20250825,300002.SZ,0.03230595955426147,-0.0019362344173714519
test,full_topk,30,20250822,20250825,300003.SZ,0.036389688425200795,-0.0019371252274140716
test,full_topk,30,20250822,20250825,300012.SZ,0.034579782699695,-0.0019292847719043493
test,full_topk,30,20250822,20250825,300015.SZ,0.03348231102421773,-0.0019410703098401427
test,full_topk,30,20250822,20250825,300024.SZ,0.032730651265056615,-0.0019402182660996914
test,full_topk,30,20250822,20250825,300054.SZ,0.03150705463450502,-0.0019396194256842136
test,full_topk,30,20250822,20250825,300058.SZ,0.03335857742841501,-0.0019312388030812144
test,full_topk,30,20250822,20250825,300059.SZ,0.03276680475782494,-0.0019363724859431386
test,full_topk,30,20250822,20250825,300073.SZ,0.033026265345269035,-0.0019310842035338283
test,full_topk,30,20250822,20250825,300136.SZ,0.033020663248111065,-0.0019352490780875087
test,full_topk,30,20250822,20250825,300142.SZ,0.0338301951723953,-0.0019285371527075768
test,full_topk,30,20250822,20250825,300144.SZ,0.03323145420091754,-0.0019353337120264769
test,full_topk,30,20250822,20250825,300146.SZ,0.032956878967474935,-0.0019297971157357097
test,full_topk,30,20250822,20250825,300207.SZ,0.03311532550097241,-0.0019380557350814342
test,full_topk,30,20250822,20250825,300251.SZ,0.03341728852468902,-0.0019330857321619987
test,full_topk,30,20250822,20250825,300253.SZ,0.03347087734418152,-0.00193564232904464
test,full_topk,30,20250822,20250825,300285.SZ,0.035399960824286175,-0.0019402350299060345
test,full_topk,30,20250822,20250825,300373.SZ,0.03239703454911719,-0.0019337902776896954
test,full_topk,30,20250822,20250825,300390.SZ,0.033124971067135744,-0.0019353160168975592
test,full_topk,30,20250822,20250825,300433.SZ,0.03256743435104694,-0.0019382345490157604
test,full_topk,30,20250822,20250825,300450.SZ,0.032735246630530526,-0.001932837418280542
test,full_topk,30,20250822,20250825,300498.SZ,0.03306457216847289,-0.0019257226958870888
test,full_topk,30,20250822,20250825,300529.SZ,0.033140859998836175,-0.001940490328706801
test,full_topk,30,20250822,20250825,300595.SZ,0.03304884172366236,-0.0019335155375301838
test,full_topk,30,20250822,20250825,300601.SZ,0.03492004275485145,-0.0019309173803776503
test,full_topk,30,20250822,20250825,300628.SZ,0.033132544784665145,-0.0019345707260072231
test,full_topk,30,20250822,20250825,300699.SZ,0.03358154990109541,-0.0019242661073803902
test,full_topk,30,20250822,20250825,300761.SZ,0.03304112144777846,-0.0019327148329466581
test,full_topk,30,20250822,20250825,302132.SZ,0.03341865639399463,-0.001933354651555419
test,full_topk,30,20250825,20250826,300001.SZ,0.03330167312864767,-0.0019278990803286433
test,full_topk,30,20250825,20250826,300002.SZ,0.03378961667816865,-0.001935297274030745
test,full_topk,30,20250825,20250826,300003.SZ,0.03211166642678979,-0.0019381737802177668
test,full_topk,30,20250825,20250826,300012.SZ,0.033254938029252876,-0.001929987920448184
test,full_topk,30,20250825,20250826,300015.SZ,0.033573644397654145,-0.0019414363196119666
test,full_topk,30,20250825,20250826,300024.SZ,0.03268583807952592,-0.0019392300164327025
test,full_topk,30,20250825,20250826,300054.SZ,0.03292541374298021,-0.0019398507429286838
test,full_topk,30,20250825,20250826,300058.SZ,0.03318121577010827,-0.00193117861635983
test,full_topk,30,20250825,20250826,300059.SZ,0.033089288341323915,-0.001935353851877153
test,full_topk,30,20250825,20250826,300073.SZ,0.03311414037855031,-0.0019300001440569758
test,full_topk,30,20250825,20250826,300136.SZ,0.03405438460370016,-0.0019362536258995533
test,full_topk,30,20250825,20250826,300142.SZ,0.03298830404384391,-0.0019285691669210792
test,full_topk,30,20250825,20250826,300144.SZ,0.03346915224777934,-0.0019370027584955096
test,full_topk,30,20250825,20250826,300146.SZ,0.033401982887783885,-0.0019284747540950775
test,full_topk,30,20250825,20250826,300207.SZ,0.03361755248861658,-0.0019362728344276547
test,full_topk,30,20250825,20250826,300251.SZ,0.03356931275982524,-0.0019330809591338038
test,full_topk,30,20250825,20250826,300253.SZ,0.03353554463649749,-0.0019329682691022754
test,full_topk,30,20250825,20250826,300285.SZ,0.032538001936824386,-0.0019386012572795153
test,full_topk,30,20250825,20250826,300373.SZ,0.03368497414546523,-0.0019350254442542791
test,full_topk,30,20250825,20250826,300390.SZ,0.032883725490904986,-0.0019337639678269625
test,full_topk,30,20250825,20250826,300433.SZ,0.034984018116067855,-0.001938098226673901
