split,risk_control,k,style_penalty,turnover_penalty,periods,net_ann,net_ir,net_max_drawdown,excess_benchmark_ann,excess_exec_universe_ann,avg_desired_turnover,avg_filled_turnover,avg_filled_desired_ratio,avg_position_count,avg_cash_weight,avg_invested_weight,optimal_rate,feasible_rate,solver_error_rate,fallback_rate,avg_max_abs_exposure_z,avg_abs_exposure_z,avg_max_exposure_slack,avg_exposure_slack,avg_total_exposure_slack,avg_buy_capacity_slack,avg_min_invested_shortfall,min_invested_rule_pass_rate
test,industry_size_liquidity_vol_mom,20,0.0,0.02,63,0.26759081272832885,0.22045993967056005,-0.09408813488415102,-0.2818889197205038,-0.10089123687170787,0.21225152524907206,0.21153998522055587,0.9972430668144927,65.19047619047619,0.17588983538265107,0.8241101646173489,1.0,1.0,0.0,0.0,0.708898585482831,0.3071188210005584,0.3588985859471883,0.04113969732255458,0.6582351571608733,0.008225958362885463,0.0,1.0
test,industry_size_liquidity_vol_mom,20,0.05,0.0,63,0.24716749640719793,0.20730637329968973,-0.10394521544522872,-0.29372878139296643,-0.11546809879459785,0.20611965424290776,0.5141011538990179,2.5117448608814854,64.47619047619048,0.18690573074707212,0.8130942692529279,1.0,1.0,0.0,0.0,0.6914114465788727,0.2766904048999765,0.34141144698339215,0.03918987381839684,0.6270379810943495,0.008230959878194773,0.0,1.0
test,industry_size_liquidity_vol_mom,20,0.05,0.02,63,0.2687384208830461,0.22321963883501794,-0.10092972302948067,-0.28139648700418096,-0.10013686095083485,0.20370675714111616,0.20281032397593773,0.9963365237740127,64.26984126984127,0.18593690866326765,0.8140630913367325,1.0,1.0,0.0,0.0,0.6909366904105182,0.2757785407316045,0.3409820304684797,0.03909329997847765,0.6254927996556424,0.008230962405502478,0.0,1.0
test,industry_size_liquidity_vol_mom,20,0.1,0.0,63,0.23042312107542595,0.19529425701750378,-0.10886117235115644,-0.3032333227436761,-0.12753183334689455,0.20342661815011737,0.5178301554273337,2.5485679098024963,64.52380952380952,0.19135856436426843,0.8086414356357315,1.0,1.0,0.0,0.0,0.6855176459585375,0.26663476777990447,0.3355176460953215,0.03768015522799478,0.6028824836479165,0.008238552089066126,0.0,1.0
test,industry_size_liquidity_vol_mom,20,0.1,0.02,63,0.25261165154141674,0.20989086851436978,-0.10479922298308975,-0.2904638501908502,-0.11154446074256463,0.2006208655547916,0.1998738327512117,0.9970454509424845,64.14285714285714,0.1904759464930504,0.8095240535069494,1.0,1.0,0.0,0.0,0.6881428369745353,0.2610349057510078,0.33814283734961686,0.037892264964046324,0.6062762394247412,0.008238404542971915,0.0,1.0
test,industry_size_liquidity_vol_mom,20,0.2,0.0,63,0.21004201260592548,0.17796546618158435,-0.11417219752432906,-0.31482184660902013,-0.1413752218270683,0.20450151625832766,0.5179727621974385,2.536302509348392,64.14285714285714,0.19469537640206833,0.8053046235979316,1.0,1.0,0.0,0.0,0.6803757109844097,0.25438388938248463,0.330490473787674,0.03833138691294331,0.613302190607093,0.00824011105078983,0.0,1.0
test,industry_size_liquidity_vol_mom,20,0.2,0.02,63,0.24508181194530487,0.20457856927160625,-0.11129541098848439,-0.2948444100654455,-0.11667432662260602,0.2026338710566017,0.2018657881001092,0.996636340648835,64.06349206349206,0.19470239144458856,0.8052976085554114,1.0,1.0,0.0,0.0,0.6812201555670453,0.25844871085064836,0.33138425472972266,0.038438222928216484,0.6150115668514637,0.008240111181174407,0.0,1.0
test,none,20,0.0,0.0,63,0.29238935978295744,0.17683283482556897,-0.1523391951578993,-0.25479205729486265,-0.0762501759590769,0.2469271572170017,0.49008545562179756,2.0066309371534965,67.01587301587301,0.013036845284759542,0.9869631547152407,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006574720625712411,0.0,1.0
test,none,20,0.0,0.02,63,0.32648293501805714,0.1918384884424011,-0.14965073247480254,-0.23479819790635437,-0.051400638303416346,0.24084544084420526,0.23995774839243314,0.9956196312659253,66.7936507936508,0.012860767823433653,0.9871392321765662,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065747206227164,0.0,1.0
test,none,20,0.05,0.0,63,0.29238935978295744,0.17683283482556897,-0.1523391951578993,-0.25479205729486265,-0.0762501759590769,0.2469271572170017,0.49008545562179756,2.0066309371534965,67.01587301587301,0.013036845284759542,0.9869631547152407,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006574720625712411,0.0,1.0
test,none,20,0.05,0.02,63,0.32648293501805714,0.1918384884424011,-0.14965073247480254,-0.23479819790635437,-0.051400638303416346,0.24084544084420526,0.23995774839243314,0.9956196312659253,66.7936507936508,0.012860767823433653,0.9871392321765662,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065747206227164,0.0,1.0
test,none,20,0.1,0.0,63,0.29238935978295744,0.17683283482556897,-0.1523391951578993,-0.25479205729486265,-0.0762501759590769,0.2469271572170017,0.49008545562179756,2.0066309371534965,67.01587301587301,0.013036845284759542,0.9869631547152407,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006574720625712411,0.0,1.0
test,none,20,0.1,0.02,63,0.32648293501805714,0.1918384884424011,-0.14965073247480254,-0.23479819790635437,-0.051400638303416346,0.24084544084420526,0.23995774839243314,0.9956196312659253,66.7936507936508,0.012860767823433653,0.9871392321765662,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065747206227164,0.0,1.0
test,none,20,0.2,0.0,63,0.29238935978295744,0.17683283482556897,-0.1523391951578993,-0.25479205729486265,-0.0762501759590769,0.2469271572170017,0.49008545562179756,2.0066309371534965,67.01587301587301,0.013036845284759542,0.9869631547152407,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006574720625712411,0.0,1.0
test,none,20,0.2,0.02,63,0.32648293501805714,0.1918384884424011,-0.14965073247480254,-0.23479819790635437,-0.051400638303416346,0.24084544084420526,0.23995774839243314,0.9956196312659253,66.7936507936508,0.012860767823433653,0.9871392321765662,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065747206227164,0.0,1.0
validation,industry_proxy,20,0.0,0.0,94,-0.09714053684607915,-0.023907934948362127,-0.37400473925881683,0.036405787433750225,-0.1001425758485327,0.13266832636493187,0.1914616317774778,1.432879813216941,82.12765957446808,0.07310088717677911,0.926899112823221,1.0,1.0,0.0,0.0,0.36957233793751404,0.2511232728042182,0.025630745696982718,0.006407686554118298,0.025630746216473193,0.006627471715674149,0.0,1.0
validation,industry_proxy,20,0.0,0.02,94,-0.0874627372225959,-0.018715204890468046,-0.37646754761671863,0.04786394261542859,-0.08962570821270432,0.13115711099096658,0.13115738189158152,1.0000022948696259,82.56382978723404,0.07315416312663334,0.9268458368733665,1.0,1.0,0.0,0.0,0.36635436093261814,0.25559933193622114,0.024205318226595274,0.006328280500753423,0.02531312200301369,0.0066274717161543045,0.0,1.0
validation,industry_proxy,20,0.05,0.0,94,-0.09153921206266291,-0.02245534060713439,-0.374687735146494,0.041128391978847434,-0.09594759451227508,0.1335851930138113,0.19198542790971418,1.4325478690745006,82.70212765957447,0.06846529701975403,0.931534702980246,1.0,1.0,0.0,0.0,0.2723902168984933,0.12596293853187876,0.023103182058398383,0.006238157408197142,0.02495262963278857,0.006627472189230887,0.0,1.0
validation,industry_proxy,20,0.05,0.02,94,-0.09434426635862592,-0.023679877515331717,-0.3799558042065696,0.03797996718371177,-0.09841621296629588,0.13139219984600653,0.13139241286017186,1.00000181013809,82.61702127659575,0.07054143392589342,0.9294585660741067,1.0,1.0,0.0,0.0,0.26111821517488165,0.1224683461750389,0.02290177959957417,0.006195803563730571,0.024783214254922283,0.006627472189209524,0.0,1.0
validation,industry_proxy,20,0.1,0.0,94,-0.08596632758367584,-0.02072173395128023,-0.37347681222874973,0.04575644525500122,-0.09170529578990916,0.13594544698625557,0.19187962517665003,1.4049680407675464,83.17021276595744,0.08637269609348826,0.9136273039065117,1.0,1.0,0.0,0.0,0.19934468073601697,0.08435164676344482,0.019574540414865116,0.005321996279322001,0.021287985117288005,0.006627472042946126,0.0,1.0
validation,industry_proxy,20,0.1,0.02,94,-0.08329973870166973,-0.019642856509850953,-0.36394289143799996,0.04918537903361653,-0.08968673186796394,0.13374506277064221,0.1337453011762764,1.0000020110592982,83.18085106382979,0.09050420766878918,0.9094957923312108,1.0,1.0,0.0,0.0,0.19622433249930712,0.08153363808594477,0.019878839161268202,0.005270275875304008,0.02108110350121603,0.006627472042741898,0.0,1.0
validation,industry_proxy,20,0.2,0.0,94,-0.09909447533823879,-0.028829884244896235,-0.35793359730230934,0.029853839655489267,-0.10649419067181132,0.1383201789576077,0.1931392834667678,1.3849104815329267,83.38297872340425,0.10044940401981683,0.8995505959801829,1.0,1.0,0.0,0.0,0.15053833188601323,0.05882943710181786,0.019414288394786934,0.00498678479995519,0.01994713919982076,0.0066274721206813604,0.0,1.0
validation,industry_proxy,20,0.2,0.02,94,-0.09271377199509723,-0.024523341060020916,-0.35860674944100224,0.03843779738223385,-0.09895978563660457,0.13778816268358343,0.13778835476991627,1.0000019644036562,83.55319148936171,0.09678384194376478,0.9032161580562353,1.0,1.0,0.0,0.0,0.14960926215274656,0.05911287577960673,0.02076967649686605,0.0054730912134457665,0.021892364853783066,0.006627472120249924,0.0,1.0
validation,industry_size,20,0.0,0.0,94,-0.09010164236204765,-0.019026350786798766,-0.388130571677033,0.04455121595243261,-0.08945668743655633,0.11844201853458686,0.19185209789827312,1.6196238090316757,80.26595744680851,0.08946692472614423,0.9105330752738559,1.0,1.0,0.0,0.0,0.40302636309555634,0.24787357501085025,0.05575675151815231,0.012531951613203005,0.07519170967921804,0.006627471673696326,0.0,1.0
validation,industry_size,20,0.0,0.02,94,-0.0823520477679689,-0.015539757583214943,-0.3859916076942167,0.05323207582744027,-0.08189867976486054,0.11667960844840523,0.11668011963513689,1.0000054295960892,80.43617021276596,0.09232013744380427,0.9076798625561957,1.0,1.0,0.0,0.0,0.39332011628304725,0.24446520908351543,0.04769567566990143,0.011576048405407107,0.06945629043244265,0.0066274718077921875,0.0,1.0
validation,industry_size,20,0.05,0.0,94,-0.08719554037384769,-0.018271652223096974,-0.3950523192661275,0.046928938945528964,-0.08690907461696418,0.11656316934062481,0.19191521826315847,1.6407907781945286,80.62765957446808,0.08925987265038589,0.9107401273496143,1.0,1.0,0.0,0.0,0.3388654708750027,0.14797353839345326,0.040110460715697266,0.007487661797239355,0.04492597078343614,0.006627472538630406,0.0,1.0
validation,industry_size,20,0.05,0.02,94,-0.08004458966420769,-0.01500381385645613,-0.39207922977752885,0.05475235690985336,-0.0798417667609963,0.11496742930601474,0.11496780354275321,1.0000034858957678,80.88297872340425,0.09054984085695672,0.9094501591430435,1.0,1.0,0.0,0.0,0.34147007528391,0.15054902736824025,0.042642484567973586,0.008307094616368417,0.0498425676982105,0.00662747253699316,0.0,1.0
validation,industry_size,20,0.1,0.0,94,-0.08348060230976906,-0.0189744219769829,-0.3744938116591233,0.04808847252669457,-0.08623936311279812,0.11497144237380816,0.19269118940240348,1.6824000635038645,80.88297872340425,0.10974062461798031,0.8902593753820194,1.0,1.0,0.0,0.0,0.28635303647364596,0.11080335103436702,0.03283475838709103,0.006520210829562807,0.03912126497737684,0.006627472624271598,0.0,1.0
validation,industry_size,20,0.1,0.02,94,-0.08503974651130608,-0.019631860105715857,-0.37899596970883054,0.04639504665079763,-0.08758125254336491,0.1137692847493341,0.1137695869190283,1.0000029679060516,81.23404255319149,0.10929065476640056,0.8907093452335995,1.0,1.0,0.0,0.0,0.293448609702241,0.11287106013631285,0.03483687708234534,0.007084401618808048,0.042506409712848296,0.006627472623789562,0.0,1.0
validation,industry_size,20,0.2,0.0,94,-0.10298030476752329,-0.03243725780574178,-0.37113907089968423,0.021505681353016115,-0.10945705694284102,0.11579682852737182,0.19219059085979084,1.6745335423406522,81.0,0.14088428020982674,0.8591157197901731,1.0,1.0,0.0,0.0,0.27344062746698466,0.1042199540464598,0.041823058845401946,0.008384602306726888,0.05030761384036134,0.006627472640048314,0.0,1.0
validation,industry_size,20,0.2,0.02,94,-0.08936971703734276,-0.025806176789383007,-0.3676648473090445,0.036474691702534257,-0.09672328793660878,0.11388712385585133,0.11388731270703079,1.000001796959968,80.8936170212766,0.14075069439139937,0.8592493056086005,1.0,1.0,0.0,0.0,0.2676218625382307,0.1005991961644093,0.03821417409416416,0.0077210640274078274,0.046326384164446954,0.006627472645060122,0.0,1.0
validation,industry_size_liquidity_vol_mom,20,0.0,0.0,94,-0.14845807791798926,-0.06994675678628295,-0.37393349405929566,-0.03742454515526894,-0.16280389268897943,0.09876628355877959,0.19580585592357058,2.0017367751340074,77.64893617021276,0.1984653630641851,0.801534636935815,1.0,1.0,0.0,0.0,0.7277149421777778,0.30862235218385475,0.37771494229811003,0.05235973477350809,0.8377557563761294,0.0069884539209297,0.0,1.0
validation,industry_size_liquidity_vol_mom,20,0.0,0.02,94,-0.14120767614782193,-0.06542801837697444,-0.3705492790587983,-0.029326295018722526,-0.15568486340753362,0.09925890242890996,0.09926261286401288,1.0000457886518221,78.2872340425532,0.1983239438635756,0.8016760561364243,1.0,1.0,0.0,0.0,0.7296597828505212,0.3092600860880639,0.37965978391304445,0.05253900775950696,0.8406241241521114,0.007010341387358783,0.0,1.0
validation,industry_size_liquidity_vol_mom,20,0.05,0.0,94,-0.1504189484186761,-0.07129647780804019,-0.37345567140253644,-0.03959658735670224,-0.16477257410521984,0.09920265860917625,0.1956743489263092,1.9855148650413865,77.75531914893617,0.19840856132530274,0.8015914386746972,1.0,1.0,0.0,0.0,0.7244072754964794,0.302215177036803,0.37440727546469427,0.051812967238319206,0.8290074758131073,0.007011715910802651,0.0,1.0
validation,industry_size_liquidity_vol_mom,20,0.05,0.02,94,-0.14533041472736197,-0.06818162173807621,-0.3704663862316412,-0.03390140319690338,-0.1598032646448212,0.09943338334331282,0.09943662585243855,1.000042766347322,78.15957446808511,0.19853165943764017,0.8014683405623599,1.0,1.0,0.0,0.0,0.7258286830040456,0.3016761807357958,0.3758286830649363,0.051635964703184614,0.8261754352509538,0.007024725658567053,0.0,1.0
validation,industry_size_liquidity_vol_mom,20,0.1,0.0,94,-0.14568169436781842,-0.06853219835845901,-0.37180902280967676,-0.034357370495604944,-0.16034276791543356,0.09917463137804586,0.1953484734913998,1.9848412229357362,77.76595744680851,0.19850909673801642,0.8014909032619835,1.0,1.0,0.0,0.0,0.7308398890210696,0.30137333576426434,0.38083988912571115,0.05282713088226171,0.8452340941161873,0.007006345840906764,0.0,1.0
validation,industry_size_liquidity_vol_mom,20,0.1,0.02,94,-0.14151577464974419,-0.06618494485106644,-0.3682569941324707,-0.029936947071872222,-0.1563354324602484,0.09892178715473882,0.09892402801250626,1.0000276085134967,77.63829787234043,0.19853115250177952,0.8014688474982204,1.0,1.0,0.0,0.0,0.7257499938202515,0.3020096365950094,0.37574999396039643,0.05240327346941052,0.8384523755105683,0.006987667382711097,0.0,1.0
validation,industry_size_liquidity_vol_mom,20,0.2,0.0,94,-0.1576741029782205,-0.07685636974876382,-0.3717338819653303,-0.04829076096898388,-0.17233424668504815,0.09738495679941885,0.1953653090481139,2.0295379152814728,77.40425531914893,0.1986787184880467,0.8013212815119531,1.0,1.0,0.0,0.0,0.7170607458347781,0.2971244280450953,0.3670607458869791,0.05152619872224751,0.8244191795559601,0.006987932495222399,0.0,1.0
validation,industry_size_liquidity_vol_mom,20,0.2,0.02,94,-0.14673055539864244,-0.06957735082846135,-0.36851890670215093,-0.03582383967199998,-0.16147864323005778,0.09795455561856002,0.09795781182960998,1.0000385240983585,77.25531914893617,0.19865782419339068,0.8013421758066097,1.0,1.0,0.0,0.0,0.7136190074445579,0.296303082440949,0.36361900750881176,0.05111865466328923,0.8178984746126277,0.0069879317553725295,0.0,1.0
validation,none,20,0.0,0.0,94,-0.11022685231955409,-0.03029208955024898,-0.39444089088516543,0.021846287396029007,-0.11316257152547116,0.12313661150227789,0.18930064398988616,1.5460132177412615,78.51063829787235,0.02495267083545417,0.975047329164546,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00662747212120442,0.0,1.0
validation,none,20,0.0,0.02,94,-0.10631078360568824,-0.02841217584161314,-0.39120505798296645,0.02635673591550658,-0.10938885583136126,0.1209959873059153,0.12099655765477023,1.0000054100694913,78.62765957446808,0.025021088989840328,0.9749789110101595,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006627472120040144,0.0,1.0
validation,none,20,0.05,0.0,94,-0.11022685231955409,-0.03029208955024898,-0.39444089088516543,0.021846287396029007,-0.11316257152547116,0.12313661150227789,0.18930064398988616,1.5460132177412615,78.51063829787235,0.02495267083545417,0.975047329164546,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00662747212120442,0.0,1.0
validation,none,20,0.05,0.02,94,-0.10631078360568824,-0.02841217584161314,-0.39120505798296645,0.02635673591550658,-0.10938885583136126,0.1209959873059153,0.12099655765477023,1.0000054100694913,78.62765957446808,0.025021088989840328,0.9749789110101595,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006627472120040144,0.0,1.0
validation,none,20,0.1,0.0,94,-0.11022685231955409,-0.03029208955024898,-0.39444089088516543,0.021846287396029007,-0.11316257152547116,0.12313661150227789,0.18930064398988616,1.5460132177412615,78.51063829787235,0.02495267083545417,0.975047329164546,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00662747212120442,0.0,1.0
validation,none,20,0.1,0.02,94,-0.10631078360568824,-0.02841217584161314,-0.39120505798296645,0.02635673591550658,-0.10938885583136126,0.1209959873059153,0.12099655765477023,1.0000054100694913,78.62765957446808,0.025021088989840328,0.9749789110101595,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006627472120040144,0.0,1.0
validation,none,20,0.2,0.0,94,-0.11022685231955409,-0.03029208955024898,-0.39444089088516543,0.021846287396029007,-0.11316257152547116,0.12313661150227789,0.18930064398988616,1.5460132177412615,78.51063829787235,0.02495267083545417,0.975047329164546,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00662747212120442,0.0,1.0
validation,none,20,0.2,0.02,94,-0.10631078360568824,-0.02841217584161314,-0.39120505798296645,0.02635673591550658,-0.10938885583136126,0.1209959873059153,0.12099655765477023,1.0000054100694913,78.62765957446808,0.025021088989840328,0.9749789110101595,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006627472120040144,0.0,1.0
