split,trade_date,style_set,k,exposure_cap,gross_return,net_return,benchmark_return,executable_universe_return,excess_vs_benchmark,excess_vs_executable_universe,transaction_cost,constraint_reject_count,used_fallback,max_abs_target_exposure_z,avg_abs_target_exposure_z,target_count,desired_turnover,filled_turnover,buy_reject_count,sell_reject_count,partial_fill_count,position_count
validation,20240709,full_style,10,0.25,0.028820118536951482,0.028776028729883718,0.03254967415691157,0.0377337894427735,-0.0037736454270278497,-0.008957760712889784,4.408980706776471e-05,80,True,0.54209129615328,0.27996236681777853,10,1.9984483829694561,0.029393204711843136,0,4,23,27
validation,20240709,full_style,10,0.35,0.028820118536951482,0.028776028729883718,0.03254967415691157,0.0377337894427735,-0.0037736454270278497,-0.008957760712889784,4.408980706776471e-05,80,True,0.54209129615328,0.27996236681777853,10,1.9984483829694561,0.029393204711843136,0,4,23,27
validation,20240709,full_style,10,0.5,0.02882045226057219,0.028776362453504425,0.03254967415691157,0.0377337894427735,-0.003773311703407143,-0.008957426989269077,4.408980706776222e-05,80,True,0.54209129615328,0.27996236681777853,10,1.9984483829694566,0.02939320471184148,0,4,23,27
validation,20240709,full_style,30,0.15,0.06123974976991437,0.061124224576715534,0.03254967415691157,0.0377337894427735,0.028574550419803967,0.023390435133942032,0.00011552519319883551,90,True,0.38326581889060274,0.22275342308423754,30,1.4735083233808508,0.07701679546589034,0,15,61,77
validation,20240709,full_style,30,0.25,0.06123974976991437,0.061124224576715534,0.03254967415691157,0.0377337894427735,0.028574550419803967,0.023390435133942032,0.00011552519319883551,90,True,0.38326581889060274,0.22275342308423754,30,1.4735083233808508,0.07701679546589034,0,15,61,77
validation,20240709,full_style,30,0.35,0.06123974976991437,0.061124224576715534,0.03254967415691157,0.0377337894427735,0.028574550419803967,0.023390435133942032,0.00011552519319883551,90,True,0.38326581889060274,0.22275342308423754,30,1.4735083233808508,0.07701679546589034,0,15,61,77
validation,20240709,full_style,30,0.5,0.061237166869770834,0.06112164058978362,0.03254967415691157,0.0377337894427735,0.028571966432872055,0.02338785114701012,0.00011552627998721072,90,True,0.38326581889060274,0.22275342308423754,30,1.4734963189846857,0.07701751999147381,0,15,61,77
validation,20240716,industry_proxy,10,0.15,-0.04007000130766737,-0.040110564777902535,-0.01211817276728322,-0.021016989217767193,-0.027992392010619316,-0.019093575560135342,4.056347023516069e-05,80,True,0.5797273976693359,0.27478193687213254,10,1.7928881770108551,0.027042313490107127,0,4,25,29
validation,20240716,industry_proxy,10,0.25,-0.03994346267687785,-0.039978166217159196,-0.01211817276728322,-0.021016989217767193,-0.027859993449875976,-0.018961176999392003,3.4703540281342285e-05,80,True,0.5797273976693359,0.27478193687213254,10,1.7928605034461702,0.023135693520894857,0,4,26,30
validation,20240716,industry_proxy,10,0.35,-0.0398695697942013,-0.03990459220141076,-0.01211817276728322,-0.021016989217767193,-0.02778641943412754,-0.018887602983643566,3.502240720945324e-05,80,True,0.5797273976693359,0.27478193687213254,10,1.7999135546923244,0.023348271472968828,0,7,27,34
