split,style_set,candidate_count,exposure_cap,min_invested,turnover_cap,periods,net_ann,net_ir,net_max_drawdown,excess_benchmark_ann,excess_exec_universe_ann,solver_success_rate,avg_invested_weight,avg_cash_weight,avg_turnover,avg_max_abs_exposure_z,avg_abs_exposure_z,avg_nonzero_names
test,industry_size,80,0.5,0.0,0.3,66,0.4315372531347321,0.2545213548776593,-0.1250305512248494,-0.11079399672805612,-0.016433530264502005,1.0,0.6858812785278019,0.3141187214721981,0.2262840924189773,0.29376179166808314,0.1627977395533149,57.803030303030305
test,industry_size,80,0.5,0.0,0.6,66,0.4306367531100004,0.2542925218779505,-0.12389402418506368,-0.11114305309286254,-0.016926820372872853,1.0,0.6970250321309486,0.3029749678690513,0.24903764920021973,0.31383946666280393,0.17670204802044318,57.95454545454545
test,industry_size,80,0.5,0.0,1.0,66,0.4306367531100004,0.2542925218779505,-0.12389402418506368,-0.11114305309286254,-0.016926820372872853,1.0,0.6970250321309486,0.3029749678690513,0.24903764920021973,0.31383946666280393,0.17670204802044318,57.95454545454545
test,industry_size,80,0.5,0.2,0.3,66,0.44232254815366656,0.2600084968937315,-0.12536520033404186,-0.10417282573192022,-0.009145297708556543,0.9696969696969697,0.6818457757603285,0.3181542242396715,0.22452362617139102,0.2969837438673377,0.16453734983283075,58.59375
test,industry_size,80,0.5,0.2,0.6,66,0.44166892048352335,0.25990897474948776,-0.12396868322144627,-0.10437530303593201,-0.009473236565397669,0.9696969696969697,0.6928826436399919,0.3071173563600082,0.2473006425317849,0.3174872247047025,0.17870449789372544,58.75
test,industry_size,80,0.5,0.2,1.0,66,0.44166892048352335,0.25990897474948776,-0.12396868322144627,-0.10437530303593201,-0.009473236565397669,0.9696969696969697,0.6928826436399919,0.3071173563600082,0.2473006425317849,0.3174872247047025,0.17870449789372544,58.75
test,industry_size,80,0.5,0.4,0.3,66,0.0,,0.0,-0.4085207474382141,-0.3431767890123407,0.0,0.0,1.0,0.0,,,
test,industry_size,80,0.5,0.4,0.6,66,0.4263555721012664,0.25240630536331216,-0.12350684814588309,-0.11441532782448494,-0.020413409124502624,0.9242424242424242,0.6908232119692834,0.3091767880307165,0.24276622878287885,0.3125109584100776,0.1723090991276734,60.114754098360656
test,industry_size,80,0.5,0.4,1.0,66,0.4263555721012664,0.25240630536331216,-0.12350684814588309,-0.11441532782448494,-0.020413409124502624,0.9242424242424242,0.6908232119692834,0.3091767880307165,0.24276622878287885,0.3125109584100776,0.1723090991276734,60.114754098360656
test,industry_size,120,0.15,0.0,0.3,66,0.5360969029951719,0.2625820388720857,-0.16639834920405128,-0.03624617902094518,0.06778329481477408,1.0,0.8390680117459929,0.1609319882540071,0.23022900796067858,0.1432813334745893,0.08181174462449535,66.01515151515152
test,industry_size,120,0.15,0.0,0.6,66,0.4970039016949248,0.24834146442843216,-0.16639834920405128,-0.061295127768844826,0.040309030644598565,1.0,0.8399490311104137,0.16005096888958623,0.2569083939066083,0.14222201723593417,0.0814651241525738,65.72727272727273
test,industry_size,120,0.15,0.0,1.0,66,0.4970039016949248,0.24834146442843216,-0.16639834920405128,-0.061295127768844826,0.040309030644598565,1.0,0.8399490311104137,0.16005096888958623,0.2569083939066083,0.14222201723593417,0.0814651241525738,65.72727272727273
