split,risk_control,k,style_penalty,turnover_penalty,periods,net_ann,net_ir,net_max_drawdown,excess_benchmark_ann,excess_exec_universe_ann,avg_desired_turnover,avg_filled_turnover,avg_abs_control_exposure_z,avg_abs_full_style_exposure_z,avg_partial_fill_count,avg_position_count
test,industry_size_liquidity_vol_mom,10,0.0,0.0,66,0.4617588379571387,0.20353374268568766,-0.18398206241625426,-0.08419128957186417,-0.01584970475798886,1.5538180783930962,0.0863808696762258,0.24347277970713274,0.24347277970713274,22.28787878787879,25.772727272727273
test,industry_size_liquidity_vol_mom,10,0.0,0.02,66,0.46188781352625186,0.20356932083694515,-0.18398206241625426,-0.0841205267667281,-0.01575592003482762,1.5476430752932928,0.08639986529224776,0.24296460792835808,0.24296460792835808,22.257575757575758,26.106060606060606
test,industry_size_liquidity_vol_mom,10,0.05,0.0,66,0.452002997245772,0.20131417702494017,-0.1839821584073128,-0.09083213584578353,-0.022644693557262396,1.553661527859155,0.08449985390386182,0.2450836626633171,0.2450836626633171,22.21212121212121,26.015151515151516
test,industry_size_liquidity_vol_mom,10,0.05,0.02,66,0.4485217267371404,0.20007014309800425,-0.18394368548462348,-0.09299297438006182,-0.024941366668693066,1.5416836517675594,0.08481260085432586,0.24425009975886214,0.24425009975886214,22.181818181818183,26.03030303030303
test,industry_size_liquidity_vol_mom,10,0.1,0.0,66,0.4516279372991887,0.20138732205159396,-0.18310505136702748,-0.09109036131349746,-0.022946508179175984,1.5500712635749614,0.084254531931873,0.24497014384442936,0.24497014384442936,22.272727272727273,26.075757575757574
test,industry_size_liquidity_vol_mom,10,0.1,0.02,66,0.44994307991772975,0.20085204641707147,-0.18310584558161214,-0.09219937346708584,-0.024110371743711112,1.5444120512332171,0.08435782457845285,0.24488452779874031,0.24488452779874031,22.257575757575758,26.060606060606062
test,industry_size_liquidity_vol_mom,10,0.2,0.0,66,0.45679986437169884,0.20284388499107486,-0.18226043120382984,-0.08778496526649704,-0.01940895503077078,1.546729007686256,0.08154143308896819,0.2483847740026278,0.2483847740026278,22.227272727272727,25.96969696969697
test,industry_size_liquidity_vol_mom,10,0.2,0.02,66,0.4526797757813752,0.20150989939256267,-0.182176251726213,-0.09043742879169903,-0.022224775902799587,1.5385050611175155,0.08151360199564851,0.24802015477419462,0.24802015477419462,22.166666666666668,26.636363636363637
test,industry_size_liquidity_vol_mom,20,0.0,0.0,66,0.4699448533250936,0.2318874957429846,-0.15075508629399648,-0.07868430213424926,-0.014335722677960017,1.4022251060329372,0.13607486353937126,0.16148736875688244,0.16148736875688244,38.31818181818182,47.34848484848485
test,industry_size_liquidity_vol_mom,20,0.0,0.02,66,0.4672001710442353,0.23178308111822116,-0.15076351840760593,-0.08088324463722596,-0.016479747256339383,1.3565864775901821,0.13062391129892664,0.1641526313545954,0.1641526313545954,37.07575757575758,46.09090909090909
