split,trade_date,k,num_buckets,k_per_bucket,rotated_bucket,daily_count,gross_return,net_return,benchmark_return,executable_universe_return,excess_vs_benchmark,excess_vs_executable_universe,transaction_cost,filled_turnover,desired_turnover,position_count,buy_rejects,sell_rejects,active_buckets,portfolio_nav
test,20250403,30,5,6,1,86,-0.013933013336777867,-0.014081271968261432,-0.06731491477739004,0.006111300847385285,0.05323364280912861,-0.020192572815646716,0.00014825863148356538,0.09883908765571024,1.6398451323991488,65,0,1,5,10000000.0
test,20250407,30,5,6,2,86,0.07949429763798672,0.07938383200337043,0.06955853015325708,0.06957228792758383,0.00982530185011335,0.009811544075786605,0.00011046563461629069,0.07364375641086046,1.6322887577511223,66,0,2,5,10000000.0
test,20250408,30,5,6,3,67,0.05796061352715622,0.057856356166036724,0.04895207188475559,0.07228545985944947,0.008904284281281136,-0.014429103693412743,0.0001042573611195,0.069504907413,1.9686480616056241,69,0,4,5,10000000.0
test,20250409,30,5,6,4,86,-0.00829755756174256,-0.008409584641754663,0.02623469204852613,-0.00654195113132331,-0.03464427669028079,-0.001867633510431353,0.00011202708001210345,0.07468472000806896,1.5691468174837642,69,0,2,5,10000000.0
test,20250410,30,5,6,0,86,-0.00047332227398071684,-0.0005141900681529719,0.004340268460189645,0.0035932344827785453,-0.004854458528342617,-0.0041074245509315176,4.086779417225505e-05,0.027245196114836702,1.6280683109165317,70,0,1,5,10000000.0
test,20250411,30,5,6,1,86,-0.009795421253866565,-0.009855797681641566,-0.0064371842961441494,-0.0265776638905611,-0.003418613385497416,0.016721866208919533,6.037642777500001e-05,0.04025095185000001,1.605437316504876,71,0,1,5,10000000.0
test,20250414,30,5,6,2,87,0.014697188497548872,0.014651661939984871,0.005900525150463354,-0.002279395094713115,0.008751136789521517,0.016931057034697987,4.552655756399999e-05,0.030351038375999995,1.5968420900220366,72,0,2,5,10000000.0
test,20250415,30,5,6,3,87,-0.00643172563757421,-0.006490812499895378,-0.0010194263425485905,-0.0031356131726473072,-0.0054713861573467875,-0.0033551993272480708,5.908686232116812e-05,0.039391241547445416,1.6058507045491746,72,0,1,5,10000000.0
test,20250416,30,5,6,4,87,0.010672823393941825,0.010628447472040826,0.02205064785215516,0.022409993556961737,-0.011422200380114333,-0.011781546084920911,4.4375921901e-05,0.029583947933999998,1.5402865101894727,73,0,2,5,10000000.0
test,20250417,30,5,6,0,87,-0.009238844258741458,-0.009268323275315458,0.014187780192588262,0.005753048852801133,-0.02345610346790372,-0.015021372128116592,2.9479016574e-05,0.019652677716,1.9491835790421832,75,0,1,5,10000000.0
test,20250418,30,5,6,1,88,-0.0002790974662186446,-0.00034716669026603773,0.017354767039688968,0.005520331447868409,-0.017701933729955006,-0.005867498138134446,6.806922404739313e-05,0.04537948269826209,1.920752218896282,76,0,1,5,10000000.0
test,20250421,30,5,6,2,88,-0.024862920878564523,-0.024933284682616928,-0.005071804358741994,-0.014753991831325752,-0.019861480323874935,-0.010179292851291176,7.03638040524039e-05,0.0469092027016026,1.916743251246666,76,0,2,5,10000000.0
test,20250422,30,5,6,3,88,-0.008617552970121107,-0.008679727686015503,0.0018201839163072275,-0.01729222312361065,-0.01049991160232273,0.008612495437595145,6.217471589439531e-05,0.04144981059626354,1.9202335030989182,76,0,1,5,10000000.0
test,20250423,30,5,6,4,88,0.014315700995989259,0.014268279335904695,-0.000581275291310912,-0.005537035127669995,0.014849554627215607,0.01980531446357469,4.742166008456349e-05,0.03161444005637566,1.8541894064851774,76,0,2,5,10000000.0
test,20250424,30,5,6,0,88,0.05192861576621759,0.05189795294691702,0.026113231359929046,0.028114028050141102,0.025784721586987976,0.02378392489677592,3.066281930056585e-05,0.02044187953371057,1.9668745554060811,77,0,1,5,10000000.0
test,20250425,30,5,6,1,88,0.04752597714113186,0.04747302606771386,0.025330755459813892,0.026653435247644384,0.022142270607899965,0.020819590820069473,5.2951073418000014e-05,0.03530071561200001,1.9439298768003728,79,0,1,5,10000000.0
test,20250428,30,5,6,2,87,0.05227824012779676,0.052232690277341766,0.049106862924354955,0.0503117398958287,0.003125827352986811,0.0019209503815130688,4.5549850454999996e-05,0.030366566969999998,1.9300931204733942,80,0,2,5,10000000.0
test,20250429,30,5,6,3,87,0.012987628856985484,0.01293758979734027,0.041318795557795385,0.029403078506950533,-0.028381205760455115,-0.016465488709610263,5.003905964521496e-05,0.033359373096809974,1.9359320422776911,80,0,1,5,10000000.0
test,20250430,30,5,6,4,87,0.011435353738730489,0.011363279604807989,0.05989857956463163,0.030583475004462617,-0.04853529995982364,-0.019220195399654628,7.207413392249999e-05,0.048049422615,1.944441671378885,82,0,2,5,10000000.0
test,20250506,30,5,6,0,87,-0.03279909914604838,-0.032844472102352355,0.038185334622896416,-0.002708333162643568,-0.07102980672524878,-0.030136138939708786,4.537295630397434e-05,0.030248637535982892,1.9504554893248383,82,0,1,5,10000000.0
test,20250507,30,5,6,1,87,0.0166292246874407,0.01657085041429531,0.04339176863627037,0.01912943264047355,-0.026820918221975056,-0.0025585822261782395,5.837427314538858e-05,0.03891618209692572,1.9349973846754132,79,0,0,5,10000000.0
test,20250508,30,5,6,2,87,-0.019468917993232804,-0.019519554809377802,0.006797352861496853,-0.01172573857351783,-0.026316907670874655,-0.0077938162358599725,5.0636816145e-05,0.03375787743,1.9246596695555622,79,0,1,5,10000000.0
test,20250509,30,5,6,3,87,-0.017816441668027014,-0.01789910859041849,0.013758103510093322,-0.012510542824428572,-0.03165721210051181,-0.005388565765989917,8.266692239147387e-05,0.05511128159431591,1.9232511504769294,79,0,0,5,10000000.0
test,20250512,30,5,6,4,87,-0.03633449652016822,-0.036397872309714224,-0.015477981281375564,-0.033238375143386636,-0.02091989102833866,-0.003159497166327588,6.3375789546e-05,0.042250526364,1.9231266050572489,80,0,1,5,10000000.0
test,20250513,30,5,6,0,87,-0.019092579277593523,-0.019124075385012523,-0.006692751630019256,-0.01072681946847753,-0.012431323754993267,-0.008397255916534993,3.1496107419e-05,0.020997404946,1.930218555907214,81,0,1,5,10000000.0
test,20250514,30,5,6,1,86,-0.04009871759634422,-0.040165192251710724,-0.008521790232169035,-0.011589876627142812,-0.03164340201954169,-0.02857531562456791,6.647465536650002e-05,0.04431643691100001,1.9179250343457215,82,0,0,5,10000000.0
test,20250515,30,5,6,2,87,-0.021608753781328142,-0.021653819226353253,0.0011348605139065437,-0.00521332813299106,-0.022788679740259797,-0.016440491093362194,4.5065445025112596e-05,0.03004363001674173,1.9334509404569011,82,0,1,5,10000000.0
test,20250516,30,5,6,3,87,-0.04609853412755556,-0.046137007649696776,-0.008799500962320628,-0.014392982954729475,-0.03733750668737615,-0.0317440246949673,3.847352214121885e-05,0.025649014760812563,1.9261245898193207,82,0,0,5,10000000.0
test,20250519,30,5,6,4,87,-0.03544509994027758,-0.03549352227351717,-0.013527151634177836,-0.012831174084788958,-0.02196637063933933,-0.02266234818872821,4.842233323958793e-05,0.03228155549305862,1.9387870984798072,82,0,1,5,10000000.0
test,20250520,30,5,6,0,87,-0.04443970034858835,-0.044460654431390106,-0.027735780076991623,-0.02434688651820614,-0.016724874354398483,-0.020113767913183967,2.0954082801756845e-05,0.013969388534504563,1.9367041324853964,81,0,1,5,10000000.0
test,20250521,30,5,6,1,87,-0.040843456436971515,-0.04087910788570128,-0.03873699398176611,-0.030459952792513397,-0.002142113903935171,-0.010419155093187884,3.565144872976404e-05,0.02376763248650936,1.9272112824744878,80,0,0,5,10000000.0
test,20250522,30,5,6,2,87,-0.006877315046638155,-0.006931556471760234,-0.016140915556113966,-0.0008199977208994501,0.009209359084353733,-0.006111558750860785,5.424142512207907e-05,0.03616095008138605,1.919928396663518,79,0,1,5,10000000.0
test,20250523,30,5,6,3,86,-0.002672470460835035,-0.0027091554762735354,-0.014005150929822352,-0.0011671280775634716,0.011295995453548816,-0.0015420273987100637,3.6685015438500005e-05,0.024456676959,1.916110174250196,80,0,1,5,10000000.0
test,20250526,30,5,6,4,81,-0.012179164178750517,-0.012213637694442251,-0.0012757456182587168,0.004763332998484016,-0.010937892076183535,-0.016976970692926266,3.4473515691733856e-05,0.022982343794489237,1.9060589627045912,80,0,3,5,10000000.0
test,20250527,30,5,6,0,82,-0.00028316371973061415,-0.0002992644455581262,0.01671504297130344,0.021543689317135642,-0.017014307416861565,-0.021842953762693768,1.6100725827512045e-05,0.010733817218341364,1.9220135049010114,80,0,3,5,10000000.0
test,20250528,30,5,6,1,82,0.02883604480724633,0.028795967784981655,0.031848766711511045,0.03802662185290842,-0.0030527989265293903,-0.009230654067926766,4.0077022264675695e-05,0.02671801484311713,1.9075295993738242,80,0,2,5,10000000.0
test,20250529,30,5,6,2,82,0.014417032442387007,0.014379671159743335,0.0133597297197654,0.021763427406216753,0.0010199414399779342,-0.007383756246473418,3.736128264367281e-05,0.024907521762448537,1.9032977680649315,80,0,3,5,10000000.0
test,20250530,30,5,6,3,83,0.0510719868990009,0.0510281838516834,0.03416798126940068,0.046917035713867905,0.01686020258228272,0.004111148137815497,4.38030473175e-05,0.029202031545000003,1.8984388464327757,81,0,3,5,10000000.0
test,20250603,30,5,6,4,83,0.01902026730409545,0.01897181460586245,0.017261792264994247,0.01663370027280504,0.0017100223408682037,0.0023381143330574103,4.8452698233000006e-05,0.032301798822,1.8951707953584265,81,0,3,5,10000000.0
test,20250604,30,5,6,0,83,0.017264291721368157,0.017227060930875514,0.018239561941169935,0.01301170674383554,-0.0010125010102944206,0.004215354187039975,3.7230790492643776e-05,0.02482052699509585,1.915346491040168,81,0,3,5,10000000.0
test,20250605,30,5,6,1,82,0.007470487672539261,0.007435643960607261,0.009049284516612577,0.0060548238432445774,-0.001613640556005316,0.0013808201173626834,3.484371193199999e-05,0.023229141287999994,1.8958213411479858,81,0,2,5,10000000.0
test,20250606,30,5,6,2,83,-0.021732964523424644,-0.021795622851555646,0.0021520172765470136,-0.00795738814113892,-0.02394764012810266,-0.013838234710416727,6.265832813099999e-05,0.041772218753999994,1.8875561798827243,81,0,3,5,10000000.0
test,20250609,30,5,6,3,82,0.0007841044075593294,0.0007275851680818294,-0.0019251043120598332,-0.01078307584731642,0.0026526894801416627,0.011510661015398249,5.651923947749999e-05,0.03767949298499999,1.8818244882007962,81,0,3,5,10000000.0
test,20250610,30,5,6,4,83,0.009306617538031036,0.009231979466462004,0.0062203810225121,-0.0013334942935715694,0.0030115984439499036,0.010565473760033573,7.463807156903131e-05,0.04975871437935421,1.8821026405695638,80,0,3,5,10000000.0
test,20250611,30,5,6,0,83,0.00014149484748640395,0.00010090883264812743,-0.0034622983029850563,-0.005050655149611829,0.0035632071356331836,0.005151563982259957,4.0586014838276536e-05,0.027057343225517692,1.9052873784311601,80,0,3,5,10000000.0
test,20250612,30,5,6,1,83,-0.02751712598867721,-0.02757849440309421,-0.019513064704677174,-0.018413268226650126,-0.008065429698417035,-0.009165226176444084,6.1368414417e-05,0.040912276277999995,1.9032849521966086,81,0,2,5,10000000.0
test,20250613,30,5,6,2,83,-0.023632261979477175,-0.023676197705325676,-0.01660162356429684,-0.017813575416532054,-0.007074574141028835,-0.005862622288793622,4.393572584850001e-05,0.029290483899000005,1.8819049882771883,82,0,3,5,10000000.0
test,20250616,30,5,6,3,83,-0.04681574960745856,-0.04689503828261806,-0.019291625956394776,-0.02220782728159461,-0.027603412326223285,-0.02468721100102345,7.928867515949998e-05,0.05285911677299999,1.8819449370512003,84,0,3,5,10000000.0
test,20250617,30,5,6,4,82,0.015984125216582636,0.015941812807580634,0.006922776839730194,0.008284178892024287,0.00901903596785044,0.0076576339155563465,4.2312409002e-05,0.028208272668,1.8757056315032965,86,0,4,5,10000000.0
test,20250618,30,5,6,0,83,0.05840066105601074,0.058363175809802235,0.035850768807131006,0.028262654600704845,0.02251240700267123,0.03010052120909739,3.7485246208499997e-05,0.024990164138999998,1.9285379015500665,88,0,3,5,10000000.0
test,20250619,30,5,6,1,83,0.063237824429251,0.0631968906038755,0.04322462264723459,0.03914599817924319,0.019972267956640907,0.024050892424632306,4.0933825375500005e-05,0.027289216917000002,1.9179318362256939,90,0,2,5,10000000.0
test,20250620,30,5,6,2,83,0.09030222913608144,0.09026149212382194,0.056943915533032685,0.06022445542763664,0.03331757659078925,0.0300370366961853,4.0737012259499995e-05,0.027158008172999997,1.896510918140639,92,0,3,5,10000000.0
test,20250623,30,5,6,3,82,0.07956774992373339,0.07946995206331027,0.06709845633022771,0.055909738515802984,0.012371495733082563,0.023560213547507286,9.779786042312224e-05,0.06519857361541483,1.8858163294288188,92,0,3,5,10000000.0
test,20250624,30,5,6,4,83,0.031795646674442055,0.03160087682847711,0.040590376228371916,0.028648145804568464,-0.008989499399894803,0.0029527310239086495,0.0001947698459649402,0.1298465639766268,1.9041097227250172,92,0,3,5,10000000.0
test,20250625,30,5,6,0,83,-0.009267968088791689,-0.009322032784059905,-0.002195694947575877,-3.01882009943456e-05,-0.007126337836484028,-0.00929184458306556,5.406469526821538e-05,0.03604313017881025,1.9527957589524763,93,0,3,5,10000000.0
test,20250626,30,5,6,1,82,-0.0011822084235621646,-0.0013168245442896646,0.02348770498122099,0.014674424275558621,-0.024804529525510655,-0.015991248819848286,0.00013461612072750002,0.089744080485,1.9685708658262435,95,0,2,5,10000000.0
test,20250627,30,5,6,2,83,-0.00324281574812313,-0.0033326117469546297,0.015011406341513434,-0.0007089014811820033,-0.018344018088468063,-0.0026237102657726266,8.979599883149998e-05,0.05986399922099998,1.9655279837460566,97,0,3,5,10000000.0
test,20250630,30,5,6,3,87,-0.02054200466762553,-0.020622780812605532,-0.010602765788252921,-0.017227648542660887,-0.01002001502435261,-0.003395132269944645,8.077614498e-05,0.053850763319999995,1.9416827658151434,99,0,3,5,10000000.0
test,20250701,30,5,6,4,86,0.009346618200786276,0.009278739509046275,0.01543745652186268,0.00921317195497759,-0.006158717012816405,6.556755406868578e-05,6.787869174e-05,0.04525246116,1.9415889440641885,100,0,3,5,10000000.0
test,20250702,30,5,6,0,86,0.014761631401464703,0.014718961758734203,0.02870229200295782,0.011534634162598667,-0.013983330244223616,0.0031843275961355357,4.266964273049999e-05,0.02844642848699999,1.9342635936822463,100,0,3,5,10000000.0
test,20250703,30,5,6,1,86,0.00148931902747667,0.00138977643596267,0.011778123296626752,0.005038737920180284,-0.010388346860664083,-0.003648961484217614,9.9542591514e-05,0.066361727676,1.9423734357909466,100,0,2,5,10000000.0
