split,trade_date,risk_control,k,style_penalty,turnover_penalty,gross_return,net_return,benchmark_return,executable_universe_return,excess_vs_benchmark,excess_vs_executable_universe,transaction_cost,desired_turnover,filled_turnover,buy_reject_count,sell_reject_count,partial_fill_count,position_count,avg_abs_control_exposure_z,avg_abs_full_style_exposure_z
test,20260305,none,20,0.0,0.02,0.037431199345375664,0.0372477458631482,0.037482851939864004,0.027813485640330725,-0.00023510607671580613,0.009434260222817473,0.0001834534822274646,1.6793858918317284,0.12230232148497638,0,16,47,63,0.0,0.23082322837745628
test,20260305,none,20,0.1,0.0,0.037722602360833066,0.037539153096733745,0.037482851939864004,0.027813485640330725,5.6301156869741076e-05,0.00972566745640302,0.00018344926409932184,1.6681072536578394,0.12229950939954788,0,16,47,63,0.0,0.23179840094107795
test,20260305,none,20,0.1,0.02,0.037431199345375664,0.0372477458631482,0.037482851939864004,0.027813485640330725,-0.00023510607671580613,0.009434260222817473,0.0001834534822274646,1.6793858918317284,0.12230232148497638,0,16,47,63,0.0,0.23082322837745628
test,20260305,industry_size,20,0.0,0.0,0.037722602360833066,0.037539153096733745,0.037482851939864004,0.027813485640330725,5.6301156869741076e-05,0.00972566745640302,0.00018344926409932184,1.6681072536578394,0.12229950939954788,0,16,47,63,0.1290792561118862,0.23179840094107795
test,20260305,industry_size,20,0.0,0.02,0.037431199345375664,0.0372477458631482,0.037482851939864004,0.027813485640330725,-0.00023510607671580613,0.009434260222817473,0.0001834534822274646,1.6793858918317284,0.12230232148497638,0,16,47,63,0.12836938624686514,0.23082322837745628
test,20260305,industry_size,20,0.1,0.0,0.036449324948645466,0.036272061840110136,0.037482851939864004,0.027813485640330725,-0.0012107900997538681,0.00845857619977941,0.00017726310853532871,1.5955027399963142,0.11817540569021914,0,15,45,60,0.17617478083051163,0.27329736271826377
test,20260305,industry_size,20,0.1,0.02,0.03680219489072141,0.03662489355665177,0.037482851939864004,0.027813485640330725,-0.0008579583832122317,0.008811407916321047,0.00017730133406964056,1.5964052570319676,0.11820088937976037,0,15,45,60,0.17274980431921716,0.27015107342930444
test,20260312,none,20,0.0,0.0,-0.04019104193466246,-0.04043578546105543,0.0038223536827466376,-0.02528220115239077,-0.04425813914380207,-0.015153584308664661,0.0002447435263929678,1.6944532878814413,0.1631623509286452,0,16,40,56,0.0,0.21089643430253419
test,20260312,none,20,0.0,0.02,-0.040384263317921096,-0.040625070277871364,0.0038223536827466376,-0.02528220115239077,-0.044447423960618,-0.015342869125480593,0.00024080695995026954,1.6941589861122814,0.1605379733001797,0,16,40,56,0.0,0.21012027747774104
test,20260312,none,20,0.1,0.0,-0.04019104193466246,-0.04043578546105543,0.0038223536827466376,-0.02528220115239077,-0.04425813914380207,-0.015153584308664661,0.0002447435263929678,1.6944532878814413,0.1631623509286452,0,16,40,56,0.0,0.21089643430253419
