split,mode,k,signal_date,execution_date,position_count,turnover,transaction_cost,overnight_return,intraday_return,daily_return,benchmark_return,top_selected
test,full_topk,10,20250514,20250515,10,0.006023908621055993,9.03586293158399e-06,-0.0014653074266989918,-0.009164436805813891,-0.01062525545055959,-0.019151549959073866,"300015.SZ,300146.SZ,300498.SZ,300034.SZ,300012.SZ,300285.SZ,300142.SZ,300408.SZ,300001.SZ,300003.SZ"
test,full_topk,10,20250515,20250516,10,0.2062764620753137,0.00030941469311297054,-0.0019597610755273972,-0.004456815244400581,-0.006715274039529873,-0.0018605193391477703,"300015.SZ,300498.SZ,300034.SZ,300146.SZ,300012.SZ,300285.SZ,300142.SZ,300408.SZ,300775.SZ,300003.SZ"
test,full_topk,10,20250516,20250519,10,0.20346914296211505,0.0003052037144431726,0.00010611483394391784,-0.0007204399023683973,-0.0009194177146029103,-0.003279862582235671,"300015.SZ,300498.SZ,300034.SZ,300146.SZ,300285.SZ,300012.SZ,300142.SZ,300775.SZ,300003.SZ,300390.SZ"
test,full_topk,10,20250519,20250520,10,0.004839231439826161,7.258847159739242e-06,0.0008733929257230105,0.012451460432852602,0.013328372726858717,0.007724783115888867,"300015.SZ,300498.SZ,300034.SZ,300146.SZ,300390.SZ,300012.SZ,300285.SZ,300003.SZ,300142.SZ,300775.SZ"
test,full_topk,10,20250520,20250521,10,0.20943222119739702,0.0003141483317960955,-0.0020345812505471418,-0.003458066537476523,-0.0057980371065985414,0.008265385091727584,"300015.SZ,300498.SZ,300034.SZ,300012.SZ,300146.SZ,300390.SZ,300285.SZ,300003.SZ,300024.SZ,300775.SZ"
test,full_topk,10,20250521,20250522,10,0.003732689101228412,5.599033651842618e-06,-0.0025992544608786383,-0.011204856030545829,-0.013780508126443936,-0.009598429352325688,"300498.SZ,300015.SZ,300034.SZ,300012.SZ,300285.SZ,300146.SZ,300390.SZ,300003.SZ,300775.SZ,300024.SZ"
test,full_topk,10,20250522,20250523,10,0.40132154772780126,0.0006019823215917019,-0.0009731027751819539,-0.004729232462997302,-0.006296285595871698,-0.011765157361130707,"300498.SZ,300015.SZ,300034.SZ,300146.SZ,300012.SZ,300285.SZ,300009.SZ,300408.SZ,300003.SZ,300775.SZ"
test,full_topk,10,20250523,20250526,10,0.40312843532952236,0.0006046926529942835,0.00027632300610197177,0.0022231548714556014,0.0018938877460235037,-0.008033839836980361,"300498.SZ,300015.SZ,300034.SZ,300146.SZ,300285.SZ,300009.SZ,300012.SZ,300775.SZ,300253.SZ,300316.SZ"
test,full_topk,10,20250526,20250527,10,0.6034154316347288,0.0009051231474520932,-0.0014544610714502376,-0.001107002648239286,-0.0034626597921114666,-0.006789946853241524,"300498.SZ,300015.SZ,300146.SZ,300285.SZ,300012.SZ,300253.SZ,300144.SZ,300699.SZ,300316.SZ,300408.SZ"
test,full_topk,10,20250527,20250528,10,0.20515128588837728,0.0003077269288325659,0.00021028649740865974,-0.007421985409019039,-0.007518766869517912,-0.003143183635662461,"300498.SZ,300015.SZ,300012.SZ,300146.SZ,300285.SZ,300253.SZ,300144.SZ,300699.SZ,300316.SZ,300999.SZ"
